"Timestamp","BallCollision_NumContacts","BallCollision_ForceAmplitude"
4.231,1,9.80637
4.232,1,0.429574
4.233,1,0
4.234,1,0
4.235,1,0
4.236,1,0
4.237,1,0
4.238,1,0
4.239,1,0
4.24,1,0
4.241,1,0
4.242,2,0
