"Timestamp","BallCollision_NumContacts","BallCollision_ForceAmplitude"
4.276,1,9.79691
4.277,1,0.478026
4.278,1,0
4.279,1,0
4.28,1,0
4.281,1,0
4.282,1,0
4.283,1,0
4.284,1,0
4.285,1,0
4.286,2,0
4.287,1,0
4.288,1,0
4.289,1,0
