"Timestamp","Actual_LeftTorqueX","Actual_LeftTorqueY","Actual_LeftTorqueZ","Target_LeftTorqueX","Target_LeftTorqueY","Target_LeftTorqueZ","Actual_RightTorqueX","Actual_RightTorqueY","Actual_RightTorqueZ","Target_RightTorqueX","Target_RightTorqueY","Target_RightTorqueZ","Actual_LeftForceX","Actual_LeftForceY","Actual_LeftForceZ","Target_LeftForceX","Target_LeftForceY","Target_LeftForceZ","Actual_RightForceX","Actual_RightForceY","Actual_RightForceZ","Target_RightForceX","Target_RightForceY","Target_RightForceZ"
0.001,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.0670204,-0.369717,0.0718657,0,0,0,155.071,-67.285,14.9042,0,0,0,8.03669,-9.89968,19.3331,0,0,0,-136.009,-749.163,1350.08,0,0,0
0.003,0.539484,-0.803913,0.156273,0,0,0,159.91,-136.48,28.3184,0,0,0,21.1751,-14.9413,58.8348,0,0,0,-219.248,34.8934,2572.57,0,0,0
0.004,0.707115,-2.24379,0.436208,0,0,0,154.058,-52.8012,12.2233,0,0,0,13.1311,-41.3029,69.6571,0,0,0,-59.5124,-2.77148,942.568,0,0,0
0.005,0.165159,-2.69643,0.524556,0,0,0,153.661,-47.1185,11.151,0,0,0,-3.16602,-34.7569,39.7449,0,0,0,-99.9295,86.2405,874.04,0,0,0
0.006,0.0318992,-3.42434,0.66704,0,0,0,152.759,-44.9809,10.7433,0,0,0,-6.56455,-27.3954,41.1035,0,0,0,-109.32,114.437,851.833,0,0,0
0.007,-0.345673,-3.59261,0.701118,0,0,0,1.07235,2.71968,-0.510895,0,0,0,-15.1837,-21.4708,29.6308,0,0,0,-30.445,27.5719,-8.84161,0,0,0
0.008,-1.12846,-3.50769,0.686117,0,0,0,1.31079,2.97416,-0.557648,0,0,0,-20.7251,-19.9349,17.1929,0,0,0,-34.4035,33.7707,-22.7723,0,0,0
0.009,-1.47775,-3.27694,0.642847,0,0,0,1.33686,2.61902,-0.489617,0,0,0,-20.0947,-20.4875,19.9299,0,0,0,-31.085,32.3161,-21.0979,0,0,0
0.01,-1.69238,-2.95716,0.582117,0,0,0,1.20069,2.30134,-0.431042,0,0,0,-19.0759,-21.2016,20.1122,0,0,0,-27.9559,29.5945,-20.4319,0,0,0
0.011,-1.87186,-2.59539,0.512914,0,0,0,1.04139,2.02846,-0.381415,0,0,0,-17.6012,-22.2224,20.223,0,0,0,-25.1816,26.8413,-20.04,0,0,0
0.012,-2.07276,-2.21533,0.439717,0,0,0,0.896217,1.78617,-0.337439,0,0,0,-16.0405,-23.2108,20.2086,0,0,0,-22.6232,24.3602,-19.6563,0,0,0
0.013,-2.32084,-1.83102,0.365151,0,0,0,0.771341,1.57285,-0.29869,0,0,0,-14.5348,-24.0192,20.0602,0,0,0,-20.3102,22.2173,-19.303,0,0,0
0.014,-2.62201,-1.45296,0.291192,0,0,0,0.667456,1.38706,-0.264877,0,0,0,-13.1599,-24.5675,19.8213,0,0,0,-18.2586,20.4098,-18.9768,0,0,0
0.015,-2.969,-1.08816,0.219169,0,0,0,0.583047,1.22719,-0.235714,0,0,0,-11.9582,-24.8264,19.5239,0,0,0,-16.4723,18.9081,-18.6708,0,0,0
0.016,-3.34633,-0.740855,0.149888,0,0,0,0.515694,1.09135,-0.210888,0,0,0,-10.9474,-24.8019,19.1926,0,0,0,-14.9452,17.6722,-18.3793,0,0,0
0.017,-3.73436,-0.413113,0.0837494,0,0,0,0.462684,0.977403,-0.190046,0,0,0,-10.1273,-24.5228,18.8464,0,0,0,-13.6626,16.6596,-18.0979,0,0,0
0.018,-4.11243,-0.105495,0.0208667,0,0,0,0.421328,0.883055,-0.172805,0,0,0,-9.48519,-24.0306,18.4992,0,0,0,-12.6042,15.8288,-17.8235,0,0,0
0.019,-4.46105,0.182468,-0.0388453,0,0,0,0.389128,0.805925,-0.158764,0,0,0,-9.00067,-23.3717,18.1605,0,0,0,-11.7458,15.1415,-17.554,0,0,0
0.02,-4.76353,0.451846,-0.09559,0,0,0,0.363868,0.743649,-0.14752,0,0,0,-8.64925,-22.5925,17.8365,0,0,0,-11.0615,14.5637,-17.2879,0,0,0
0.021,-5.00674,0.704008,-0.14963,0,0,0,0.343649,0.69396,-0.138678,0,0,0,-8.40509,-21.7352,17.5302,0,0,0,-10.5249,14.0665,-17.0241,0,0,0
0.022,-5.18158,0.940378,-0.20124,0,0,0,0.3269,0.654741,-0.131866,0,0,0,-8.24312,-20.8363,17.2424,0,0,0,-10.1107,13.6258,-16.7618,0,0,0
0.023,-5.28296,1.16229,-0.250676,0,0,0,0.312364,0.624068,-0.126737,0,0,0,-8.14034,-19.9249,16.9723,0,0,0,-9.79526,13.2222,-16.5005,0,0,0
0.024,-5.3095,1.37086,-0.298152,0,0,0,0.299069,0.600228,-0.122978,0,0,0,-8.07667,-19.0233,16.7177,0,0,0,-9.55739,12.8405,-16.2394,0,0,0
0.025,-5.26311,1.567,-0.343831,0,0,0,0.286297,0.581738,-0.120313,0,0,0,-8.03538,-18.147,16.476,0,0,0,-9.37849,12.4697,-15.9781,0,0,0
0.026,-5.14831,1.74984,-0.38749,0,0,0,0.266104,0.469269,-0.0974167,0,0,0,-7.98846,-17.3071,16.2388,0,0,0,-8.39364,12.0146,-15.7217,0,0,0
