"Timestamp","Actual_ZMPX","Actual_ZMPY","Trajectory_ZMPX","Trajectory_ZMPY","Reference_ZMPX","Reference_ZMPY","MultiBody_ZMPX","MultiBody_ZMPY","LinearMomentumX","LinearMomentumY","LinearMomentumZ","AngularMomentumX","AngularMomentumY","AngularMomentumZ"
2.806,77.6815,-26.0476,84.9992,-23.8525,84.9992,-23.8525,76.4484,-26.3916,0.0470228,0.0113887,-0.00604087,-0.00919395,0.0434231,0.00694712
2.807,79.9557,-24.8106,84.9992,-23.8525,84.9992,-23.8525,79.1767,-25.2083,0.0511312,0.0120776,-0.0062173,-0.0100619,0.0475191,0.00772639
2.808,82.3347,-24.202,84.9992,-23.8525,84.9992,-23.8525,82.1027,-24.5481,0.0532943,0.0122688,-0.00624321,-0.0104692,0.0495451,0.00807107
2.809,84.3448,-23.5161,84.9992,-23.8524,84.9992,-23.8524,84.5639,-23.8369,0.0538138,0.0118991,-0.00615348,-0.0103791,0.0498303,0.00809788
2.81,86.3616,-23.1568,84.9992,-23.8523,84.9992,-23.8523,86.9342,-23.4166,0.0526843,0.0112357,-0.00604488,-0.00999371,0.0484463,0.00785898
2.811,88.2542,-23.2519,84.9992,-23.8523,84.9992,-23.8523,89.174,-23.3419,0.0500072,0.0106502,-0.00595383,-0.00955548,0.0454883,0.00739653
2.812,89.7475,-22.9533,84.9992,-23.8522,84.9992,-23.8522,90.8658,-23.0378,0.0461093,0.0098205,-0.0057445,-0.00890607,0.0413296,0.00676663
2.813,91.1021,-22.9641,84.9993,-23.8522,84.9993,-23.8522,92.3556,-22.9799,0.0411039,0.00899978,-0.0055092,-0.00821661,0.0361203,0.0060279
2.814,92.298,-22.995,84.9993,-23.8522,84.9993,-23.8522,93.6357,-22.9432,0.0351207,0.00820448,-0.0052884,-0.00750108,0.0300118,0.00520408
2.815,93.1542,-22.8328,84.9993,-23.8521,84.9993,-23.8521,94.5049,-22.7815,0.0284376,0.00727653,-0.00502652,-0.00667274,0.023288,0.00432542
2.816,93.8892,-22.9401,84.9994,-23.8521,84.9994,-23.8521,95.2521,-22.8456,0.0211535,0.00643648,-0.00480112,-0.00588875,0.0160419,0.00334394
2.817,94.2078,-22.8065,84.9994,-23.8521,84.9994,-23.8521,95.4567,-22.6619,0.013609,0.00548716,-0.00459944,-0.00497504,0.00865425,0.00251818
2.818,94.3909,-22.7717,84.9994,-23.8521,84.9994,-23.8521,95.5653,-22.6748,0.00591481,0.0045095,-0.00425235,-0.00407372,0.00117641,0.00165855
2.819,94.4478,-23.0052,84.9995,-23.852,84.9995,-23.852,95.5256,-22.8439,-0.00182584,0.00372282,-0.00394648,-0.00329051,-0.00626952,0.000840286
2.82,94.1202,-22.9136,84.9995,-23.852,84.9995,-23.852,95.0393,-22.8072,-0.00929864,0.0028613,-0.0035817,-0.00248285,-0.0133789,8.9432e-05
2.821,93.6872,-23.0298,84.9995,-23.852,84.9995,-23.852,94.4297,-22.9372,-0.0164174,0.00209484,-0.00321227,-0.00176688,-0.0200597,-0.000575134
2.822,93.1529,-23.2644,84.9996,-23.852,84.9996,-23.852,93.7359,-23.1509,-0.0230995,0.0015203,-0.00286553,-0.00120081,-0.0262502,-0.00116109
2.823,92.3444,-23.2581,84.9996,-23.852,84.9996,-23.852,92.7413,-23.2041,-0.0291206,0.000940631,-0.00246469,-0.000673459,-0.0317459,-0.00166003
2.824,91.5116,-23.3596,84.9996,-23.852,84.9996,-23.852,91.7039,-23.3512,-0.0344608,0.000443967,-0.00206653,-0.000249591,-0.0365113,-0.00207198
2.825,90.6318,-23.6977,84.9996,-23.852,84.9996,-23.852,90.6823,-23.6494,-0.0390819,0.000223814,-0.0017127,-3.46212e-05,-0.0405538,-0.00240885
2.826,89.5033,-23.6437,84.9997,-23.852,84.9997,-23.852,89.3721,-23.6779,-0.0427804,-4.04883e-05,-0.00129779,0.000158794,-0.04368,-0.00266295
2.827,88.4541,-23.7167,84.9997,-23.852,84.9997,-23.852,88.1356,-23.8027,-0.0456212,-0.00024503,-0.000899025,0.000264805,-0.0459346,-0.00283787
2.828,87.4426,-24.0396,84.9997,-23.852,84.9997,-23.852,87.0406,-24.098,-0.0476351,-0.000185493,-0.000568872,0.000164536,-0.0474129,-0.00302587
2.829,86.2248,-23.9275,84.9997,-23.852,84.9997,-23.852,85.6311,-24.0063,-0.0486536,-0.00021767,-0.000262346,0.000129398,-0.0478975,-0.00300767
2.83,85.1784,-23.9234,84.9997,-23.852,84.9997,-23.852,84.4744,-24.0929,-0.0488167,-0.000253146,0.000146594,3.08037e-05,-0.0475769,-0.00299501
2.831,84.2722,-24.2853,84.9997,-23.8521,84.9997,-23.8521,83.5169,-24.3728,-0.0482391,7.31737e-06,0.000453398,-0.000262304,-0.0465743,-0.00294277
2.832,83.184,-24.1183,84.9997,-23.8521,84.9997,-23.8521,82.3345,-24.2797,-0.0467715,0.0001312,0.000799348,-0.000490811,-0.0447427,-0.00284481
2.833,82.3554,-24.0744,84.9996,-23.8521,84.9996,-23.8521,81.4038,-24.2769,-0.0446268,0.000219209,0.00109884,-0.000716282,-0.0422527,-0.00271242
2.834,81.7189,-24.4135,84.9996,-23.8521,84.9996,-23.8521,80.7834,-24.5101,-0.0419618,0.00058456,0.00127985,-0.00110294,-0.0393168,-0.00256502
2.835,80.8499,-24.1635,84.9996,-23.8521,84.9996,-23.8521,79.8798,-24.3261,-0.0385866,0.000745437,0.00153933,-0.00136206,-0.0357517,-0.00238961
2.836,80.323,-24.0501,84.9996,-23.8521,84.9996,-23.8521,79.3002,-24.2448,-0.0347809,0.000813586,0.00175961,-0.00156298,-0.0317759,-0.00220009
2.837,80.0633,-24.3752,84.9996,-23.8521,84.9996,-23.8521,79.1149,-24.4407,-0.0307631,0.00114765,0.00184131,-0.00189841,-0.027659,-0.00201547
2.838,79.5057,-24.0712,84.9996,-23.8521,84.9996,-23.8521,78.5747,-24.1927,-0.0262895,0.0012331,0.00201927,-0.00206165,-0.0231698,-0.00181741
2.839,79.3113,-23.921,84.9995,-23.8521,84.9995,-23.8521,78.3735,-24.0621,-0.0216573,0.00119564,0.00216526,-0.00213223,-0.0185368,-0.00161828
2.84,79.4288,-24.207,84.9995,-23.8521,84.9995,-23.8521,78.6182,-24.234,-0.0171213,0.00139216,0.00216476,-0.0023203,-0.0140647,-0.0015039
2.841,79.2389,-23.8981,84.9995,-23.8522,84.9995,-23.8522,78.4427,-23.9125,-0.0124303,0.00133604,0.00218097,-0.00228252,-0.0094706,-0.00126428
2.842,79.2998,-23.7543,84.9995,-23.8522,84.9995,-23.8522,78.5863,-23.7995,-0.00778915,0.0011623,0.00230725,-0.00216792,-0.00498626,-0.00108402
2.843,79.7488,-23.9273,84.9994,-23.8522,84.9994,-23.8522,79.1262,-23.8783,-0.00351535,0.00113012,0.00229023,-0.00210529,-0.000870612,-0.000923814
2.844,79.9073,-23.7022,84.9994,-23.8522,84.9994,-23.8522,79.3789,-23.662,0.000628792,0.00091381,0.00231831,-0.00189159,0.00306364,-0.00077744
2.845,80.6246,-23.5359,84.9994,-23.8522,84.9994,-23.8522,80.1891,-23.4856,0.00418617,0.000561477,0.00226514,-0.00155191,0.00643438,-0.000703254
2.846,80.7917,-23.6705,84.9994,-23.8522,84.9994,-23.8522,80.4549,-23.5781,0.00760696,0.000319236,0.00224522,-0.00127808,0.00961551,-0.000590194
2.847,81.928,-23.8107,84.9994,-23.8522,84.9994,-23.8522,81.6751,-23.6408,0.0100984,0.000191664,0.00204784,-0.00104415,0.0119527,-0.000557243
2.848,81.8597,-23.6269,84.9994,-23.8522,84.9994,-23.8522,81.7767,-23.4541,0.0126459,-8.61874e-05,0.00201124,-0.000682644,0.0142054,-0.000499832
2.849,82.297,-23.4636,84.9994,-23.8522,84.9994,-23.8522,82.2391,-23.311,0.0148358,-0.000497622,0.00201624,-0.000221459,0.0161295,-0.000442715
2.85,82.927,-23.4544,84.9994,-23.8523,84.9994,-23.8523,82.9162,-23.2804,0.0165107,-0.000916592,0.00197067,0.000262417,0.0175815,-0.000398994
2.851,83.5758,-23.4235,84.9994,-23.8523,84.9994,-23.8523,83.6513,-23.2575,0.017655,-0.00136089,0.00188386,0.000763433,0.01852,-0.000445047
2.852,84.1826,-23.408,84.9994,-23.8523,84.9994,-23.8523,84.2827,-23.175,0.0183032,-0.00181787,0.00172198,0.00132424,0.0190207,-0.000383584
2.853,84.751,-23.373,84.9994,-23.8523,84.9994,-23.8523,84.9453,-23.1734,0.0184866,-0.00230351,0.00170473,0.00188283,0.0190433,-0.000400687
2.854,85.297,-23.3809,84.9995,-23.8523,84.9995,-23.8523,85.5434,-23.1764,0.0182237,-0.00278274,0.00167728,0.00243959,0.0186461,-0.000434246
2.855,85.7951,-23.3948,84.9995,-23.8523,84.9995,-23.8523,86.0866,-23.1895,0.0175535,-0.00325064,0.00163546,0.00298747,0.0178681,-0.000482461
2.856,86.2409,-23.4163,84.9995,-23.8523,84.9995,-23.8523,86.5702,-23.2146,0.0165189,-0.00370096,0.00158892,0.00351778,0.0167505,-0.000543223
2.857,86.6322,-23.4465,84.9995,-23.8523,84.9995,-23.8523,86.9885,-23.2528,0.0151644,-0.00412658,0.00154938,0.00402117,0.0153381,-0.000614254
2.858,86.9616,-23.4846,84.9995,-23.8523,84.9995,-23.8523,87.3359,-23.3024,0.0135407,-0.0045211,0.00151752,0.00448949,0.0136808,-0.000693089
2.859,87.2243,-23.5312,84.9995,-23.8523,84.9995,-23.8523,87.6109,-23.3639,0.0117022,-0.0048776,0.00148633,0.00491459,0.0118301,-0.000777178
2.86,87.4276,-23.5856,84.9996,-23.8523,84.9996,-23.8523,87.8142,-23.4363,0.00969753,-0.00518968,0.0014665,0.00528854,0.00983547,-0.000864201
2.861,87.5582,-23.6454,84.9996,-23.8523,84.9996,-23.8523,87.9416,-23.5165,0.00758614,-0.00545288,0.0014454,0.0056061,0.00775138,-0.000951515
2.862,87.6356,-23.7028,84.9996,-23.8523,84.9996,-23.8523,88.027,-23.6206,0.00541146,-0.00566918,0.00142563,0.00585042,0.00560711,-0.0011093
2.863,87.632,-23.7769,84.9996,-23.8523,84.9996,-23.8523,87.9578,-23.6597,0.00323984,-0.00582497,0.00133679,0.00606898,0.00351772,-0.00112819
2.864,87.5751,-23.8304,84.9996,-23.8523,84.9996,-23.8523,87.9092,-23.7784,0.00111474,-0.00593702,0.001384,0.00620085,0.00145054,-0.00120203
2.865,87.4817,-23.9176,84.9997,-23.8523,84.9997,-23.8523,87.7841,-23.8884,-0.000933897,-0.00597783,0.00141219,0.0062558,-0.000526928,-0.00126732
2.866,87.3408,-23.9984,84.9997,-23.8523,84.9997,-23.8523,87.6061,-23.9931,-0.0028673,-0.00595256,0.00142436,0.00623756,-0.00237777,-0.00132385
2.867,87.156,-24.0715,84.9997,-23.8523,84.9997,-23.8523,87.3818,-24.09,-0.00464962,-0.00586763,0.00143008,0.00615132,-0.00407027,-0.00137105
2.868,86.9339,-24.1368,84.9997,-23.8523,84.9997,-23.8523,87.1188,-24.1785,-0.00625035,-0.00572933,0.00143432,0.00600289,-0.00557765,-0.00140836
2.869,86.6817,-24.1949,84.9997,-23.8524,84.9997,-23.8524,86.8244,-24.2583,-0.00764482,-0.00554358,0.00144039,0.00579837,-0.00687807,-0.00143537
2.87,86.4135,-24.2437,84.9997,-23.8524,84.9997,-23.8524,86.51,-24.3267,-0.00882003,-0.00531797,0.00145522,0.00554558,-0.00795814,-0.0014516
2.871,86.1144,-24.283,84.9997,-23.8524,84.9997,-23.8524,86.1732,-24.383,-0.00975065,-0.00506024,0.00146036,0.0052534,-0.00880048,-0.00145648
2.872,85.8137,-24.3193,84.9997,-23.8524,84.9997,-23.8524,85.8327,-24.4337,-0.0104354,-0.00477292,0.00146711,0.00492558,-0.00940349,-0.00145056
2.873,85.5168,-24.341,84.9997,-23.8524,84.9997,-23.8524,85.5173,-24.491,-0.0108775,-0.00446791,0.00147193,0.00455755,-0.00978455,-0.00150541
2.874,85.2051,-24.3693,84.9997,-23.8524,84.9997,-23.8524,85.1238,-24.4693,-0.0110647,-0.00413975,0.00139992,0.00420674,-0.00988228,-0.00141582
2.875,84.8992,-24.3683,84.9997,-23.8524,84.9997,-23.8524,84.822,-24.5144,-0.0110019,-0.00381249,0.0014544,0.00382113,-0.0097785,-0.00137684
2.876,84.6363,-24.3961,84.9997,-23.8524,84.9997,-23.8524,84.5263,-24.5427,-0.0107242,-0.00346251,0.0014886,0.00341609,-0.0094651,-0.00132767
2.877,84.388,-24.4089,84.9997,-23.8524,84.9997,-23.8524,84.2503,-24.5544,-0.0102434,-0.00310211,0.00149906,0.00300346,-0.00895556,-0.00126996
2.878,84.1612,-24.4084,84.9997,-23.8524,84.9997,-23.8524,84.0014,-24.5508,-0.00957732,-0.00274218,0.00149504,0.00259374,-0.0082698,-0.00120521
2.879,83.9599,-24.397,84.9997,-23.8524,84.9997,-23.8524,83.7837,-24.5343,-0.00874664,-0.00239155,0.00148212,0.00219589,-0.00743022,-0.00113481
2.88,83.787,-24.3775,84.9997,-23.8524,84.9997,-23.8524,83.5999,-24.5074,-0.00777461,-0.0020569,0.00146284,0.00181716,-0.00646084,-0.00106
2.881,83.6447,-24.3516,84.9997,-23.8524,84.9997,-23.8524,83.4516,-24.472,-0.00668628,-0.00174348,0.00143886,0.00146346,-0.00538682,-0.000981978
2.882,83.5334,-24.3217,84.9997,-23.8524,84.9997,-23.8524,83.3392,-24.4306,-0.00550705,-0.00145457,0.00141055,0.00113902,-0.00423341,-0.000901702
2.883,83.4544,-24.2879,84.9997,-23.8524,84.9997,-23.8524,83.2637,-24.3838,-0.00426325,-0.00119333,0.00137713,0.00084761,-0.00302653,-0.000820231
2.884,83.413,-24.243,84.9997,-23.8524,84.9997,-23.8524,83.2493,-24.3482,-0.0029856,-0.000968779,0.00133631,0.000581428,-0.00180892,-0.000808118
2.885,83.3829,-24.2092,84.9997,-23.8524,84.9997,-23.8524,83.1851,-24.2421,-0.00168338,-0.000771943,0.00121857,0.000391758,-0.00053977,-0.000665846
2.886,83.394,-24.1517,84.9997,-23.8524,84.9997,-23.8524,83.2426,-24.2082,-0.000390241,-0.000622115,0.00122521,0.000222996,0.000678562,-0.000583268
2.887,83.4347,-24.1263,84.9996,-23.8524,84.9996,-23.8524,83.3013,-24.1646,0.000869653,-0.000493112,0.00120286,8.55942e-05,0.00185801,-0.000500871
2.888,83.5066,-24.0996,84.9996,-23.8524,84.9996,-23.8524,83.39,-24.121,0.0020707,-0.000385903,0.00115918,-2.06216e-05,0.00297683,-0.000421106
2.889,83.5988,-24.0709,84.9996,-23.8524,84.9996,-23.8524,83.5017,-24.0767,0.00319645,-0.000302156,0.00110259,-9.53427e-05,0.00401818,-0.000345166
2.89,83.7075,-24.0416,84.9996,-23.8524,84.9996,-23.8524,83.6327,-24.0331,0.00423331,-0.000242374,0.00103792,-0.000139174,0.00496813,-0.000273755
2.891,83.8304,-24.0134,84.9996,-23.8524,84.9996,-23.8524,83.7794,-23.9918,0.00516966,-0.000205682,0.000967941,-0.000153874,0.00581531,-0.000207271
2.892,83.9648,-23.9876,84.9996,-23.8524,84.9996,-23.8524,83.9385,-23.9544,0.00599613,-0.00019014,0.00089431,-0.000142144,0.00655096,-0.000145874
2.893,84.1079,-23.965,84.9996,-23.8524,84.9996,-23.8524,84.1063,-23.9217,0.00670566,-0.000193073,0.000818002,-0.000107358,0.00716884,-8.95403e-05
2.894,84.2561,-23.9462,84.9996,-23.8524,84.9996,-23.8524,84.2787,-23.8944,0.0072941,-0.000211384,0.000739822,-5.33166e-05,0.00766563,-3.80797e-05
2.895,84.4119,-23.9227,84.9996,-23.8524,84.9996,-23.8524,84.477,-23.8875,0.00775518,-0.000248863,0.00065812,5.69807e-06,0.0080233,-6.09742e-05
2.896,84.5468,-23.9159,84.9996,-23.8524,84.9996,-23.8524,84.5878,-23.8179,0.00810597,-0.000291941,0.00050429,0.00011536,0.00830921,4.27462e-05
2.897,84.6774,-23.8932,84.9996,-23.8524,84.9996,-23.8524,84.774,-23.8305,0.00835004,-0.000353575,0.000471219,0.000213326,0.00845397,8.38671e-05
2.898,84.8258,-23.9094,84.9997,-23.8524,84.9997,-23.8524,84.9357,-23.8422,0.00847282,-0.00040194,0.000424271,0.00030335,0.00848625,0.000122692
2.899,84.9604,-23.9236,84.9997,-23.8524,84.9997,-23.8524,85.0819,-23.8541,0.0084856,-0.000438733,0.000359458,0.000385412,0.00841725,0.000158895
2.9,85.0817,-23.9387,84.9997,-23.8524,84.9997,-23.8524,85.2134,-23.8678,0.00839923,-0.000463213,0.000287651,0.000458008,0.00825647,0.000192472
2.901,85.2089,-23.9768,84.9997,-23.8524,84.9997,-23.8524,85.3439,-23.8948,0.00820894,-0.000456486,0.000236785,0.000511144,0.00800213,0.000222247
2.902,86.237,-23.9108,84.9997,-23.8524,84.9997,-23.8524,86.3102,-23.8603,0.00717769,-0.000503758,0.000103097,0.000590514,0.00707513,0.000145246
2.903,67.9628,-28.3168,84.9997,-23.8524,84.9997,-23.8524,70.0891,-27.5112,0.021094,0.00305284,-0.00201855,-0.00184367,0.0176984,0.00186962
2.904,71.6685,-28.5241,84.9997,-23.8524,84.9997,-23.8524,70.2974,-28.4079,0.0319795,0.00677906,-0.00437899,-0.00490008,0.0281925,0.00400916
2.905,74.6962,-27.4548,84.9997,-23.8524,84.9997,-23.8524,73.0637,-27.6096,0.0403888,0.00963075,-0.00544813,-0.00743246,0.0366529,0.00568916
2.906,77.3228,-25.9217,84.9997,-23.8524,84.9997,-23.8524,76.0045,-26.333,0.0466502,0.0112285,-0.00582673,-0.00908624,0.0429952,0.00683346
2.907,79.9621,-25.1319,84.9997,-23.8524,84.9997,-23.8524,79.1434,-25.4478,0.0507532,0.0121804,-0.00610423,-0.0101202,0.0471226,0.00762893
2.908,81.9567,-24.0347,84.9997,-23.8524,84.9997,-23.8524,81.6556,-24.4337,0.0532253,0.012235,-0.00605407,-0.0104492,0.0494568,0.00800728
2.909,84.1461,-23.4467,84.9997,-23.8524,84.9997,-23.8524,84.2607,-23.8012,0.0539073,0.0118087,-0.00598875,-0.0103335,0.0499572,0.0080633
2.91,86.2556,-23.4305,84.9997,-23.8523,84.9997,-23.8523,86.8103,-23.5975,0.0528643,0.0113693,-0.0059721,-0.0100734,0.0486684,0.00783867
2.911,87.9377,-22.9974,84.9998,-23.8523,84.9998,-23.8523,88.782,-23.1574,0.0504461,0.0105758,-0.00581877,-0.00950702,0.0459807,0.00739413
2.912,89.5316,-22.9824,84.9998,-23.8521,84.9998,-23.8521,90.6004,-23.0521,0.0467252,0.00977024,-0.00562788,-0.00886755,0.0420107,0.00679794
2.913,90.9322,-22.9436,84.9998,-23.8521,84.9998,-23.8521,92.1522,-22.9496,0.0418591,0.00893303,-0.00541601,-0.00815647,0.036947,0.0060799
2.914,92.1231,-22.8967,84.9998,-23.852,84.9998,-23.852,93.4276,-22.859,0.0360193,0.00805759,-0.00519313,-0.00738199,0.0309851,0.00526966
2.915,93.0971,-22.9237,84.9999,-23.852,84.9999,-23.852,94.4418,-22.8325,0.0293832,0.00720429,-0.00497393,-0.0065888,0.02431,0.00439885
2.916,93.7847,-22.7691,84.9999,-23.852,84.9999,-23.852,95.1245,-22.7168,0.0221849,0.00622465,-0.00472519,-0.00571496,0.0171519,0.00341749
2.917,94.2516,-22.9483,84.9999,-23.852,84.9999,-23.852,95.518,-22.7547,0.0146049,0.00539161,-0.00457492,-0.00486562,0.00972628,0.00258329
2.918,94.3763,-22.772,85,-23.852,85,-23.852,95.5792,-22.6635,0.00692304,0.00441439,-0.0042213,-0.00395672,0.0022383,0.00171176
2.919,94.3537,-22.8903,85,-23.8519,85,-23.8519,95.4353,-22.7615,-0.00074038,0.00353404,-0.00387123,-0.00311677,-0.00514802,0.000904035
2.92,94.1521,-22.958,85.0001,-23.8519,85.0001,-23.8519,95.0895,-22.8326,-0.00823896,0.00270911,-0.00353294,-0.00232662,-0.0122899,0.000161753
2.921,93.7602,-23.0376,85.0001,-23.8519,85.0001,-23.8519,94.5358,-22.9278,-0.0154172,0.00194926,-0.00318787,-0.00160364,-0.0190428,-0.000507672
2.922,93.2069,-23.1902,85.0001,-23.8519,85.0001,-23.8519,93.815,-23.0874,-0.0221429,0.00131421,-0.00283453,-0.000993262,-0.0252892,-0.00109769
2.923,92.5262,-23.2131,85.0001,-23.8519,85.0001,-23.8519,92.9339,-23.1747,-0.0283122,0.000697933,-0.00246274,-0.000444767,-0.0309173,-0.00161284
2.924,91.7042,-23.5719,85.0001,-23.8519,85.0001,-23.8519,91.9732,-23.4891,-0.0338094,0.000375142,-0.00210612,-0.000117199,-0.035868,-0.00204711
2.925,90.6744,-23.5265,85.0002,-23.8519,85.0002,-23.8519,90.7451,-23.5321,-0.0384647,1.51813e-05,-0.00168885,0.000178624,-0.03996,-0.00239447
2.926,89.6615,-23.6524,85.0002,-23.8519,85.0002,-23.8519,89.5427,-23.6982,-0.0422919,-0.000241735,-0.00128605,0.000357876,-0.0432046,-0.00265067
2.927,88.6393,-23.9269,85.0002,-23.8519,85.0002,-23.8519,88.388,-23.9455,-0.0452836,-0.000274143,-0.000931113,0.000364176,-0.0456325,-0.0028334
2.928,87.4753,-23.8412,85.0002,-23.8519,85.0002,-23.8519,87.0867,-23.9593,-0.0473236,-0.000376659,-0.000541687,0.000359964,-0.0471478,-0.00302049
2.929,86.4239,-23.8773,85.0002,-23.8519,85.0002,-23.8519,85.8225,-23.9862,-0.0485043,-0.000449625,-0.00026122,0.000339404,-0.0477642,-0.0030059
2.93,85.4235,-24.2229,85.0002,-23.8519,85.0002,-23.8519,84.7965,-24.2987,-0.0488672,-0.000239972,7.57592e-05,9.74908e-05,-0.0476638,-0.0030077
2.931,84.2671,-24.0813,85.0002,-23.8519,85.0002,-23.8519,83.5197,-24.2374,-0.0482847,-0.000146101,0.000465848,-0.000102503,-0.0466695,-0.00295575
2.932,83.3739,-24.0732,85.0002,-23.8519,85.0002,-23.8519,82.5044,-24.2719,-0.0469725,-5.88742e-05,0.000793314,-0.000325305,-0.0449561,-0.00286158
2.933,82.605,-24.4236,85.0002,-23.852,85.0002,-23.852,81.7276,-24.5255,-0.0450319,0.000315006,0.00100847,-0.000723858,-0.0426871,-0.00274225
2.934,81.6145,-24.1845,85.0002,-23.852,85.0002,-23.852,80.6782,-24.3592,-0.0422817,0.000493291,0.00130053,-0.00100724,-0.0396861,-0.00258698
2.935,80.9818,-24.0892,85.0002,-23.852,85.0002,-23.852,79.973,-24.2989,-0.0390143,0.000593624,0.00154544,-0.00124708,-0.0361854,-0.00241172
2.936,80.5748,-24.4293,85.0002,-23.852,85.0002,-23.852,79.6194,-24.5154,-0.0354145,0.000972199,0.00165555,-0.00163596,-0.0324254,-0.00223401
2.937,79.8688,-24.1265,85.0001,-23.852,85.0001,-23.852,78.9116,-24.2744,-0.0312375,0.00110309,0.00186617,-0.00185773,-0.0281756,-0.00203625
2.938,79.5616,-23.9792,85.0001,-23.852,85.0001,-23.852,78.5769,-24.1527,-0.0268095,0.00111351,0.00203692,-0.00199288,-0.0236873,-0.00183417
2.939,79.5292,-24.2965,85.0001,-23.852,85.0001,-23.852,78.6646,-24.3498,-0.0223553,0.00138343,0.00206248,-0.00226323,-0.0192496,-0.00171178
2.94,79.1941,-23.9688,85.0001,-23.852,85.0001,-23.852,78.325,-24.0187,-0.0176273,0.00138536,0.00211178,-0.00230115,-0.0145749,-0.00145863
2.941,79.1691,-23.8026,85,-23.852,85,-23.852,78.3596,-23.8963,-0.0128788,0.0012514,0.00225928,-0.00225536,-0.00993241,-0.00126525
2.942,79.5,-24.0647,85,-23.852,85,-23.852,78.7939,-24.033,-0.00840115,0.0013318,0.00225419,-0.00230207,-0.00558355,-0.00109113
2.943,79.5673,-23.7891,85,-23.8521,85,-23.8521,78.9395,-23.784,-0.00397854,0.00118681,0.00229832,-0.00217481,-0.00134105,-0.000929585
2.944,79.8184,-23.7174,85,-23.8521,85,-23.8521,79.2654,-23.6833,0.000238578,0.000983165,0.00232923,-0.00197636,0.00267309,-0.000774303
2.945,80.611,-23.5535,85,-23.8521,85,-23.8521,80.1537,-23.5066,0.00380739,0.000645481,0.00225189,-0.00165103,0.00607089,-0.000701914
2.946,80.7239,-23.7011,85,-23.8521,85,-23.8521,80.3777,-23.6061,0.00728395,0.000428471,0.00222535,-0.00139693,0.00930709,-0.000584679
2.947,81.8275,-23.8179,85,-23.8521,85,-23.8521,81.5753,-23.6529,0.0098579,0.000307057,0.00199616,-0.00117099,0.0117173,-0.000544857
2.948,81.7866,-23.6431,84.9999,-23.8521,84.9999,-23.8521,81.6895,-23.4696,0.0124654,4.26597e-05,0.00199151,-0.000821396,0.0140289,-0.000485519
2.949,82.2281,-23.4511,84.9999,-23.8521,84.9999,-23.8521,82.1503,-23.3048,0.0147119,-0.000378826,0.00201359,-0.00035644,0.0160143,-0.00042693
2.95,82.8608,-23.4356,85,-23.8522,85,-23.8522,82.8543,-23.2861,0.0164411,-0.000812974,0.00196688,0.000123296,0.0175101,-0.0004495
2.951,83.4904,-23.4066,85,-23.8522,85,-23.8522,83.5103,-23.1841,0.0176555,-0.00127084,0.0018073,0.000677369,0.0185541,-0.000364993
2.952,84.0951,-23.3707,85,-23.8522,85,-23.8522,84.2272,-23.1747,0.0183754,-0.00175807,0.00175299,0.00123565,0.019085,-0.000359896
2.953,84.6938,-23.3872,85,-23.8522,85,-23.8522,84.8934,-23.1815,0.0186059,-0.00223187,0.00168722,0.00178945,0.0191484,-0.000373319
2.954,85.2588,-23.4037,85,-23.8522,85,-23.8522,85.5099,-23.1952,0.0183744,-0.00269218,0.00163175,0.00233336,0.0187774,-0.000404811
2.955,85.7685,-23.4181,85,-23.8522,85,-23.8522,86.0615,-23.2112,0.0177263,-0.00314078,0.00158834,0.00286579,0.0180175,-0.000451917
2.956,86.2228,-23.4339,85,-23.8522,85,-23.8522,86.5536,-23.2317,0.0167068,-0.00357642,0.00154235,0.00338387,0.0169117,-0.0005126
2.957,86.6217,-23.456,85.0001,-23.8522,85.0001,-23.8522,86.9827,-23.262,0.0153611,-0.00399402,0.00149732,0.00388068,0.0155041,-0.000584476
2.958,86.96,-23.4869,85.0001,-23.8522,85.0001,-23.8522,87.3413,-23.3043,0.0137389,-0.00438642,0.00145961,0.00434755,0.0138437,-0.000664872
2.959,87.2328,-23.5279,85.0001,-23.8522,85.0001,-23.8522,87.6261,-23.36,0.0118937,-0.00474531,0.00142864,0.00477517,0.0119825,-0.00075108
2.96,87.443,-23.5785,85.0001,-23.8522,85.0001,-23.8522,87.8375,-23.4281,0.00987676,-0.00506287,0.00140801,0.00515469,0.00997179,-0.000840415
2.961,87.5919,-23.6282,85.0002,-23.8522,85.0002,-23.8522,88.0013,-23.5212,0.00773811,-0.00533991,0.00138644,0.00546872,0.00784598,-0.00100186
2.962,87.655,-23.6939,85.0002,-23.8522,85.0002,-23.8522,88.0025,-23.5507,0.00554792,-0.00556321,0.00130512,0.00576347,0.00572465,-0.00102711
2.963,87.6534,-23.7448,85.0002,-23.8522,85.0002,-23.8522,88.0191,-23.665,0.00335909,-0.00574492,0.00134554,0.00597497,0.00358098,-0.00110877
2.964,87.6212,-23.8344,85.0002,-23.8522,85.0002,-23.8522,87.9572,-23.7768,0.00119663,-0.0058534,0.00137528,0.00610814,0.00148187,-0.00118363
2.965,87.5301,-23.9175,85.0002,-23.8522,85.0002,-23.8522,87.8313,-23.8836,-0.000891288,-0.005894,0.00139096,0.00616657,-0.0005274,-0.00125099
2.966,87.3915,-23.9917,85.0003,-23.8522,85.0003,-23.8522,87.653,-23.9823,-0.00286585,-0.00587396,0.00140289,0.00615568,-0.00241096,-0.00130982
