"Timestamp","Actual_CPX","Actual_CPY","Target_CPX","Target_CPY","Target_CaptureFootX","Target_CaptureFootY","Target_CaptureFootZ"
0.001,93.3686,-21.5834,0,0,0,0,0
0.002,92.8129,-24.8028,0,0,0,0,0
0.003,91.951,-24.6476,0,0,0,0,0
0.004,91.7342,-24.5834,0,0,0,0,0
0.005,91.3488,-24.1091,0,0,0,0,0
0.006,90.9218,-23.5005,0,0,0,0,0
0.007,90.8445,-23.344,0,0,0,0,0
0.008,90.7362,-23.164,0,0,0,0,0
0.009,90.648,-22.9956,0,0,0,0,0
0.01,90.5775,-22.8412,0,0,0,0,0
0.011,90.5154,-22.6983,0,0,0,0,0
0.012,90.4602,-22.564,0,0,0,0,0
0.013,90.4109,-22.4365,0,0,0,0,0
0.014,90.3666,-22.3144,0,0,0,0,0
0.015,90.3268,-22.1969,0,0,0,0,0
0.016,90.2909,-22.0836,0,0,0,0,0
0.017,90.2584,-21.9742,0,0,0,0,0
0.018,90.2291,-21.8687,0,0,0,0,0
0.019,90.2025,-21.7668,0,0,0,0,0
0.02,90.1782,-21.6686,0,0,0,0,0
0.021,90.156,-21.5739,0,0,0,0,0
0.022,90.1354,-21.4828,0,0,0,0,0
0.023,90.1163,-21.395,0,0,0,0,0
0.024,90.0983,-21.3104,0,0,0,0,0
0.025,90.0812,-21.2289,0,0,0,0,0
0.026,90.0688,-21.1508,0,0,0,0,0
0.027,90.0565,-21.0755,0,0,0,0,0
0.028,90.0441,-21.0028,0,0,0,0,0
0.029,90.0314,-20.9327,0,0,0,0,0
0.03,90.0186,-20.8651,0,0,0,0,0
0.031,90.0055,-20.7999,0,0,0,0,0
0.032,89.9921,-20.7371,0,0,0,0,0
0.033,89.9784,-20.6768,0,0,0,0,0
0.034,89.9645,-20.6189,0,0,0,0,0
0.035,89.9503,-20.5634,0,0,0,0,0
0.036,89.9358,-20.5103,0,0,0,0,0
0.037,89.9211,-20.4598,0,0,0,0,0
0.038,89.9063,-20.4118,0,0,0,0,0
0.039,89.8913,-20.3664,0,0,0,0,0
0.04,89.8761,-20.3236,0,0,0,0,0
0.041,89.8609,-20.2835,0,0,0,0,0
0.042,89.8456,-20.2462,0,0,0,0,0
0.043,89.8303,-20.2116,0,0,0,0,0
0.044,89.815,-20.1799,0,0,0,0,0
0.045,89.7997,-20.151,0,0,0,0,0
0.046,89.7845,-20.125,0,0,0,0,0
0.047,89.7694,-20.1019,0,0,0,0,0
0.048,89.7543,-20.0818,0,0,0,0,0
0.049,89.7394,-20.0645,0,0,0,0,0
0.05,89.7247,-20.0503,0,0,0,0,0
0.051,89.7101,-20.039,0,0,0,0,0
0.052,89.6957,-20.0307,0,0,0,0,0
0.053,89.6815,-20.0254,0,0,0,0,0
0.054,89.6676,-20.0231,0,0,0,0,0
0.055,89.6538,-20.0237,0,0,0,0,0
0.056,89.6404,-20.0273,0,0,0,0,0
0.057,89.6272,-20.0339,0,0,0,0,0
0.058,89.6143,-20.0434,0,0,0,0,0
0.059,89.6017,-20.0559,0,0,0,0,0
0.06,89.5895,-20.0714,0,0,0,0,0
0.061,89.5775,-20.0898,0,0,0,0,0
0.062,89.566,-20.1112,0,0,0,0,0
0.063,89.5547,-20.1355,0,0,0,0,0
0.064,89.5439,-20.1629,0,0,0,0,0
0.065,89.5335,-20.1931,0,0,0,0,0
0.066,89.5235,-20.2264,0,0,0,0,0
0.067,89.5139,-20.2626,0,0,0,0,0
0.068,89.5048,-20.3017,0,0,0,0,0
0.069,89.4961,-20.3438,0,0,0,0,0
0.07,89.4879,-20.3889,0,0,0,0,0
0.071,86.2674,-19.2279,0,0,0,0,0
0.072,84.5341,-18.0549,0,0,0,0,0
0.073,83.4893,-18.4354,0,0,0,0,0
0.074,78.1041,-11.7324,0,0,0,0,0
0.075,77.7457,-11.2755,0,0,0,0,0
0.076,77.3129,-10.962,0,0,0,0,0
0.077,76.2255,-11.0016,0,0,0,0,0
0.078,75.0383,-11.1423,0,0,0,0,0
0.079,77.1935,-8.59505,0,0,0,0,0
0.08,76.5583,-8.77473,0,0,0,0,0
0.081,76.0315,-9.23447,0,0,0,0,0
0.082,74.8475,-9.53288,0,0,0,0,0
0.083,73.7468,-9.85454,0,0,0,0,0
0.084,72.4171,-10.1503,0,0,0,0,0
0.085,71.0122,-10.4442,0,0,0,0,0
0.086,69.5626,-10.7352,0,0,0,0,0
0.087,68.0804,-11.0201,0,0,0,0,0
0.088,66.6193,-11.4625,0,0,0,0,0
0.089,65.192,-11.9928,0,0,0,0,0
0.09,63.7868,-12.5259,0,0,0,0,0
0.091,62.4044,-13.096,0,0,0,0,0
0.092,61.0411,-13.8538,0,0,0,0,0
0.093,59.6977,-14.8723,0,0,0,0,0
0.094,58.371,-15.9527,0,0,0,0,0
0.095,57.0217,-17.1155,0,0,0,0,0
0.096,55.6142,-18.2595,0,0,0,0,0
0.097,54.2085,-19.4061,0,0,0,0,0
0.098,52.812,-20.5676,0,0,0,0,0
0.099,51.448,-21.7478,0,0,0,0,0
0.1,50.1005,-22.9443,0,0,0,0,0
0.101,48.7612,-24.1523,0,0,0,0,0
0.102,47.4264,-25.3688,0,0,0,0,0
0.103,47.4159,-26.7139,0,0,0,0,0
0.104,50.5451,-31.1354,0,0,0,0,0
0.105,51.3584,-33.4787,0,0,0,0,0
0.106,52.3014,-34.479,0,0,0,0,0
0.107,53.306,-34.9374,0,0,0,0,0
0.108,53.7805,-35.3224,0,0,0,0,0
0.109,54.0496,-35.2285,0,0,0,0,0
0.11,54.1348,-34.843,0,0,0,0,0
0.111,54.2044,-34.4715,0,0,0,0,0
0.112,54.2757,-34.1076,0,0,0,0,0
0.113,54.3592,-33.7456,0,0,0,0,0
0.114,54.4593,-33.3927,0,0,0,0,0
0.115,54.5763,-33.0545,0,0,0,0,0
0.116,54.7091,-32.7342,0,0,0,0,0
0.117,54.8551,-32.4329,0,0,0,0,0
0.118,55.0104,-32.149,0,0,0,0,0
0.119,55.1657,-31.887,0,0,0,0,0
0.12,55.3273,-31.6352,0,0,0,0,0
0.121,55.4869,-31.3895,0,0,0,0,0
0.122,55.6496,-31.1517,0,0,0,0,0
0.123,55.8067,-30.9187,0,0,0,0,0
0.124,55.9561,-30.6881,0,0,0,0,0
0.125,56.0961,-30.4577,0,0,0,0,0
0.126,56.2251,-30.2258,0,0,0,0,0
0.127,56.3416,-29.9911,0,0,0,0,0
0.128,56.4433,-29.7531,0,0,0,0,0
0.129,56.5282,-29.5215,0,0,0,0,0
0.13,56.6148,-29.259,0,0,0,0,0
0.131,56.6971,-28.9887,0,0,0,0,0
0.132,56.7737,-28.7119,0,0,0,0,0
0.133,57.3793,-28.4428,0,0,0,0,0
0.134,57.6135,-28.2135,0,0,0,0,0
0.135,57.908,-27.9768,0,0,0,0,0
0.136,58.2329,-27.7285,0,0,0,0,0
0.137,58.5755,-27.47,0,0,0,0,0
0.138,58.9285,-27.2033,0,0,0,0,0
0.139,59.2863,-26.9344,0,0,0,0,0
0.14,59.6361,-26.6527,0,0,0,0,0
0.141,59.9961,-26.3518,0,0,0,0,0
0.142,60.3613,-26.047,0,0,0,0,0
0.143,60.728,-25.7394,0,0,0,0,0
0.144,61.0936,-25.4295,0,0,0,0,0
0.145,61.4565,-25.1174,0,0,0,0,0
0.146,61.8152,-24.8031,0,0,0,0,0
0.147,62.1689,-24.4863,0,0,0,0,0
0.148,62.5164,-24.1665,0,0,0,0,0
0.149,62.8565,-23.8432,0,0,0,0,0
0.15,63.1879,-23.5196,0,0,0,0,0
0.151,63.518,-23.1926,0,0,0,0,0
0.152,63.8456,-22.8591,0,0,0,0,0
0.153,64.1659,-22.522,0,0,0,0,0
0.154,64.4787,-22.1806,0,0,0,0,0
0.155,64.7831,-21.8364,0,0,0,0,0
0.156,65.0855,-21.4896,0,0,0,0,0
0.157,65.3847,-21.1376,0,0,0,0,0
0.158,65.6957,-20.7858,0,0,0,0,0
0.159,65.9932,-20.4307,0,0,0,0,0
0.16,66.2919,-20.076,0,0,0,0,0
0.161,66.5946,-19.7205,0,0,0,0,0
0.162,66.9001,-19.3603,0,0,0,0,0
0.163,67.2052,-19.0003,0,0,0,0,0
0.164,67.511,-18.6409,0,0,0,0,0
