"Timestamp","Actual_CPX","Actual_CPY","Target_CPX","Target_CPY","Target_CaptureFootX","Target_CaptureFootY","Target_CaptureFootZ"
0.001,93.3686,-21.5834,0,0,0,0,0
0.002,93.206,-21.874,0,0,0,0,0
0.003,92.9819,-22.2975,0,0,0,0,0
0.004,93.0063,-21.93,0,0,0,0,0
0.005,92.993,-21.7867,0,0,0,0,0
0.006,92.9832,-21.6395,0,0,0,0,0
0.007,92.9761,-21.4922,0,0,0,0,0
0.008,92.971,-21.3466,0,0,0,0,0
0.009,92.9668,-21.2036,0,0,0,0,0
0.01,92.9631,-21.0638,0,0,0,0,0
0.011,92.9595,-20.9273,0,0,0,0,0
0.012,92.9557,-20.7944,0,0,0,0,0
0.013,92.9517,-20.665,0,0,0,0,0
0.014,92.9473,-20.5391,0,0,0,0,0
0.015,92.9425,-20.4166,0,0,0,0,0
0.016,92.9374,-20.2976,0,0,0,0,0
0.017,92.9321,-20.1818,0,0,0,0,0
0.018,92.9265,-20.0694,0,0,0,0,0
0.019,92.9207,-19.9602,0,0,0,0,0
0.02,92.9148,-19.8542,0,0,0,0,0
0.021,92.9086,-19.7514,0,0,0,0,0
0.022,92.9025,-19.6518,0,0,0,0,0
0.023,92.8961,-19.5553,0,0,0,0,0
0.024,92.8897,-19.4619,0,0,0,0,0
0.025,92.8833,-19.3716,0,0,0,0,0
0.026,92.8767,-19.2843,0,0,0,0,0
0.027,92.8701,-19.2,0,0,0,0,0
0.028,92.8633,-19.1188,0,0,0,0,0
0.029,92.8565,-19.0405,0,0,0,0,0
0.03,92.8496,-18.9652,0,0,0,0,0
0.031,92.8426,-18.8927,0,0,0,0,0
0.032,92.1934,-17.3266,0,0,0,0,0
0.033,91.7755,-16.5243,0,0,0,0,0
0.034,91.4211,-15.8904,0,0,0,0,0
0.035,91.0555,-15.2552,0,0,0,0,0
0.036,90.6622,-14.5906,0,0,0,0,0
0.037,90.2388,-13.8951,0,0,0,0,0
0.038,89.785,-13.1697,0,0,0,0,0
0.039,89.3016,-12.4149,0,0,0,0,0
0.04,88.7892,-11.6308,0,0,0,0,0
0.041,88.2488,-10.8173,0,0,0,0,0
0.042,87.6812,-9.974,0,0,0,0,0
0.043,87.0872,-9.10006,0,0,0,0,0
0.044,86.4673,-8.19455,0,0,0,0,0
0.045,85.8223,-7.25621,0,0,0,0,0
0.046,85.153,-6.28327,0,0,0,0,0
0.047,84.4934,-5.52033,0,0,0,0,0
0.048,83.8859,-5.12929,0,0,0,0,0
0.049,83.279,-4.83276,0,0,0,0,0
0.05,82.6787,-4.61535,0,0,0,0,0
0.051,82.0854,-4.47059,0,0,0,0,0
0.052,81.4994,-4.39639,0,0,0,0,0
0.053,80.9209,-4.3919,0,0,0,0,0
0.054,80.3498,-4.45615,0,0,0,0,0
0.055,79.7861,-4.5878,0,0,0,0,0
0.056,73.2374,-1.45885,0,0,0,0,0
0.057,71.0791,-0.182196,0,0,0,0,0
0.058,69.1613,0.495194,0,0,0,0,0
0.059,67.5269,0.981474,0,0,0,0,0
0.06,66.0455,1.26928,0,0,0,0,0
0.061,64.6567,1.48126,0,0,0,0,0
0.062,63.3495,1.66688,0,0,0,0,0
0.063,62.1256,1.83405,0,0,0,0,0
0.064,60.9741,1.97365,0,0,0,0,0
0.065,59.9071,2.08571,0,0,0,0,0
0.066,58.9236,2.16892,0,0,0,0,0
0.067,58.0219,2.22418,0,0,0,0,0
0.068,57.1991,2.25407,0,0,0,0,0
0.069,56.4516,2.26218,0,0,0,0,0
0.07,55.7752,2.25259,0,0,0,0,0
0.071,55.165,2.22954,0,0,0,0,0
0.072,54.6157,2.19724,0,0,0,0,0
0.073,54.1219,2.15956,0,0,0,0,0
0.074,53.6783,2.11998,0,0,0,0,0
0.075,53.279,2.08194,0,0,0,0,0
0.076,52.9189,2.04933,0,0,0,0,0
0.077,52.5919,2.02459,0,0,0,0,0
0.078,52.2931,2.00956,0,0,0,0,0
0.079,52.0185,2.0055,0,0,0,0,0
0.08,51.7641,2.01335,0,0,0,0,0
0.081,51.5263,2.03375,0,0,0,0,0
0.082,51.3022,2.06697,0,0,0,0,0
0.083,51.0891,2.11291,0,0,0,0,0
0.084,50.8867,2.18239,0,0,0,0,0
0.085,50.6943,2.25293,0,0,0,0,0
0.086,50.5091,2.33345,0,0,0,0,0
0.087,50.3328,2.43299,0,0,0,0,0
0.088,50.1661,2.55634,0,0,0,0,0
0.089,50.0089,2.70705,0,0,0,0,0
0.09,49.8607,2.88748,0,0,0,0,0
0.091,49.7212,3.09889,0,0,0,0,0
0.092,49.5902,3.34153,0,0,0,0,0
0.093,49.4681,3.61498,0,0,0,0,0
0.094,49.3551,3.91829,0,0,0,0,0
0.095,49.2516,4.25022,0,0,0,0,0
0.096,49.1579,4.6093,0,0,0,0,0
0.097,49.0743,4.99398,0,0,0,0,0
0.098,49.0012,5.4027,0,0,0,0,0
0.099,48.9364,5.82871,0,0,0,0,0
0.1,48.8754,6.26379,0,0,0,0,0
0.101,48.817,6.70738,0,0,0,0,0
0.102,48.7616,7.16088,0,0,0,0,0
0.103,48.6098,7.57378,0,0,0,0,0
0.104,48.4115,7.88295,0,0,0,0,0
0.105,48.1579,8.12469,0,0,0,0,0
0.106,47.856,8.28413,0,0,0,0,0
0.107,47.5095,8.36814,0,0,0,0,0
0.108,47.1208,8.38694,0,0,0,0,0
0.109,46.6924,8.35122,0,0,0,0,0
0.11,46.2263,8.27134,0,0,0,0,0
0.111,45.7248,8.15696,0,0,0,0,0
0.112,45.1901,8.01689,0,0,0,0,0
0.113,44.6245,7.8594,0,0,0,0,0
0.114,44.0313,7.69297,0,0,0,0,0
0.115,43.4206,7.52828,0,0,0,0,0
0.116,42.883,7.36976,0,0,0,0,0
0.117,42.4017,7.25153,0,0,0,0,0
0.118,41.9194,7.17899,0,0,0,0,0
0.119,41.4183,7.19268,0,0,0,0,0
0.12,40.8953,7.30202,0,0,0,0,0
0.121,41.2184,6.59323,0,0,0,0,0
0.122,40.8252,6.03703,0,0,0,0,0
0.123,40.4109,5.65398,0,0,0,0,0
0.124,39.9825,5.38378,0,0,0,0,0
0.125,39.5319,5.18461,0,0,0,0,0
0.126,39.0595,5.03586,0,0,0,0,0
0.127,38.5549,4.93064,0,0,0,0,0
0.128,38.0336,4.85394,0,0,0,0,0
0.129,37.5001,4.79414,0,0,0,0,0
0.13,36.9544,4.74829,0,0,0,0,0
0.131,36.3981,4.71037,0,0,0,0,0
0.132,35.8306,4.67621,0,0,0,0,0
0.133,35.2542,4.64118,0,0,0,0,0
0.134,34.6711,4.60118,0,0,0,0,0
0.135,34.0833,4.55269,0,0,0,0,0
0.136,33.4926,4.49282,0,0,0,0,0
0.137,32.8989,4.42014,0,0,0,0,0
0.138,32.3047,4.3334,0,0,0,0,0
0.139,31.7112,4.23039,0,0,0,0,0
0.14,31.1195,4.11022,0,0,0,0,0
0.141,30.5306,3.97242,0,0,0,0,0
0.142,29.9452,3.81687,0,0,0,0,0
0.143,29.364,3.64372,0,0,0,0,0
0.144,28.7876,3.45335,0,0,0,0,0
