"Timestamp","Actual_ZMPX","Actual_ZMPY","Trajectory_ZMPX","Trajectory_ZMPY","Reference_ZMPX","Reference_ZMPY","MultiBody_ZMPX","MultiBody_ZMPY","LinearMomentumX","LinearMomentumY","LinearMomentumZ","AngularMomentumX","AngularMomentumY","AngularMomentumZ"
2.279,204.155,24.6661,60.765,-16.0998,86.0091,-1.49462,228.916,29.8413,3.17785,0.505655,-0.698316,-0.546999,3.04356,0.120236
2.28,204.591,17.7966,60.7661,-16.102,86.0091,-1.49462,229.452,24.0903,3.08616,0.480771,-0.707436,-0.521385,2.94929,0.117797
2.281,201.707,14.5176,60.767,-16.1045,86.0091,-1.49462,228.694,21.8666,2.99686,0.458574,-0.725526,-0.497516,2.85763,0.11353
2.282,199.339,10.7886,60.7678,-16.1074,86.0091,-1.49462,227.994,20.3186,2.90954,0.439431,-0.746398,-0.47477,2.76712,0.107036
2.283,198.043,8.30847,60.7682,-16.1107,86.0091,-1.49462,227.618,19.4928,2.82331,0.422323,-0.767063,-0.452587,2.67684,0.0987433
2.284,197.36,6.34483,60.7682,-16.1144,86.0091,-1.49462,227.476,18.8376,2.73767,0.406825,-0.786367,-0.430831,2.58638,0.0892077
2.285,197.125,4.57784,60.7678,-16.1182,86.0091,-1.49462,227.527,18.0424,2.65225,0.392777,-0.804026,-0.409593,2.49553,0.0790284
2.286,197.262,2.90567,60.7672,-16.1221,86.0091,-1.49462,227.727,16.9921,2.56675,0.380102,-0.820057,-0.389052,2.40421,0.0688013
2.287,197.734,1.36307,60.7663,-16.1259,86.0091,-1.49462,228.052,15.7054,2.48089,0.368692,-0.834549,-0.369375,2.31233,0.0590867
2.288,198.505,0.0476322,61.1768,-16.0829,86.0091,-1.49462,228.475,14.2712,2.39442,0.358363,-0.84759,-0.350669,2.21986,0.0503873
2.289,199.552,-0.929097,61.1756,-16.0861,86.0091,-1.49462,228.972,12.8025,2.30713,0.348836,-0.859243,-0.332963,2.12675,0.0431374
2.29,200.848,-1.47383,61.1745,-16.0888,86.0091,-1.49462,229.527,11.4045,2.2188,0.339759,-0.86955,-0.316212,2.03296,0.0376982
2.291,201.761,-19.7683,61.1733,-16.091,86.0091,-1.49462,231.203,-9.83139,2.12975,0.345652,-0.889058,-0.314097,1.94017,0.0349258
2.292,202.284,-44.2878,61.1723,-16.0925,86.0091,-1.49462,232.943,-37.0322,2.04029,0.371608,-0.910442,-0.330524,1.84664,0.0352131
2.293,203.167,-65.2148,61.1711,-16.0934,86.0091,-1.49462,234.602,-61.1662,1.95013,0.414688,-0.931222,-0.363455,1.75186,0.0380687
2.294,203.808,-79.2333,61.1698,-16.0934,86.0091,-1.49462,235.852,-78.5673,1.85947,0.469243,-0.951218,-0.408334,1.65606,0.0426369
2.295,204.122,-86.7208,61.1685,-16.0925,86.0091,-1.49462,236.685,-89.4233,1.76858,0.52993,-0.971339,-0.460628,1.55974,0.0480957
2.296,204.125,-86.5113,61.167,-16.0907,86.0091,-1.49462,236.92,-92.3174,1.67769,0.590452,-0.990703,-0.514974,1.46309,0.053561
2.297,203.79,-79.7866,61.1656,-16.088,86.0091,-1.49462,236.595,-88.1058,1.5871,0.645481,-1.00933,-0.566509,1.36651,0.0583615
2.298,203.183,-67.858,61.5595,-16.0388,86.0091,-1.49462,235.803,-77.9571,1.49703,0.690758,-1.02715,-0.611162,1.2703,0.0619036
2.299,202.385,-51.555,61.5582,-16.0345,86.0091,-1.49462,234.584,-62.6237,1.40762,0.722705,-1.04393,-0.645373,1.17469,0.0638104
2.3,112.549,12.7011,61.5571,-16.0297,86.0091,-1.49462,117.003,-44.8819,1.39173,0.702087,-0.978076,-0.671113,1.15019,0.0682538
2.301,-195.387,-55.9291,61.5588,-16.0284,86.0091,-1.49462,-65.5626,-41.9813,1.62781,0.73763,0.225856,-0.742407,1.34079,0.0792497
2.302,-57.2154,-9.70994,61.5585,-16.028,86.0091,-1.49462,-41.2247,-33.5338,1.75085,0.735365,0.870747,-0.778847,1.46193,0.0830798
2.303,-53.8673,-9.39064,61.5549,-16.0287,86.0091,-1.49462,-53.1123,-29.4651,1.87117,0.732847,1.14725,-0.798953,1.57956,0.08912
2.304,-57.0398,-8.61466,61.5511,-16.0299,86.0091,-1.49462,-67.0088,-24.6637,1.99411,0.729703,1.23511,-0.809708,1.69818,0.0959737
2.305,-61.59,-8.05707,61.5476,-16.0315,86.0091,-1.49462,-78.0519,-20.007,2.12079,0.726111,1.24222,-0.815169,1.81926,0.103071
2.306,-64.948,-7.48604,61.5447,-16.0332,86.0091,-1.49462,-85.1295,-15.9019,2.25024,0.72206,1.21645,-0.817197,1.94259,0.109996
2.307,-66.9187,-7.60145,61.5424,-16.035,86.0091,-1.49462,-89.3377,-12.947,2.38133,0.718112,1.17792,-0.817064,2.06766,0.116479
2.308,-67.4899,-8.73743,61.9209,-15.9941,86.0091,-1.49462,-91.6419,-11.384,2.5129,0.715101,1.1346,-0.815844,2.19384,0.122329
2.309,-66.7406,-10.8036,61.92,-15.9962,86.0091,-1.49462,-92.6608,-11.072,2.6439,0.713789,1.08926,-0.814402,2.32053,0.127396
2.31,-64.8808,-13.4047,61.9198,-15.9984,86.0091,-1.49462,-92.8096,-11.5922,2.77339,0.714613,1.04248,-0.813293,2.44722,0.131534
2.311,-68.6896,-22.7625,61.9203,-16.0006,86.0091,-1.49462,-92.7947,-16.6127,2.90603,0.723101,1.01732,-0.815848,2.57592,0.134178
2.312,-69.4259,-26.414,61.9211,-16.0029,86.0091,-1.49462,-92.4113,-18.5221,3.03931,0.734583,1.00124,-0.819874,2.70524,0.134725
2.313,-68.6702,-27.4054,61.9221,-16.0053,86.0091,-1.49462,-92.247,-18.3762,3.172,0.746885,0.986454,-0.82383,2.83459,0.133376
2.314,-67.2169,-26.3638,61.9232,-16.0076,86.0091,-1.49462,-92.1398,-16.6257,3.30353,0.758343,0.969644,-0.826554,2.96371,0.130563
2.315,-65.3158,-23.6546,61.9243,-16.0098,86.0091,-1.49462,-91.9419,-13.558,3.43355,0.767593,0.949765,-0.827137,3.09245,0.126767
2.316,-63.0451,-19.6707,61.9256,-16.0118,86.0091,-1.49462,-91.5664,-9.51039,3.56174,0.773594,0.926708,-0.82493,3.22067,0.122478
2.317,-60.4069,-14.8265,61.9269,-16.0136,86.0091,-1.49462,-90.9532,-4.85736,3.68782,0.77564,0.900688,-0.81955,3.34824,0.118172
2.318,-57.3863,-9.49845,62.2933,-15.9745,86.0091,-1.49462,-90.0593,0.0466576,3.81147,0.773337,0.871961,-0.810854,3.47499,0.114298
2.319,-53.9776,-3.98648,62.2949,-15.9757,86.0091,-1.49462,-88.8691,4.91964,3.93236,0.766534,0.840697,-0.79889,3.60076,0.111268
2.32,-50.197,1.50096,62.2965,-15.9767,86.0091,-1.49462,-87.4127,9.57491,4.05021,0.755252,0.806935,-0.783828,3.72537,0.109453
2.321,-52.205,4.15759,62.2984,-15.9773,86.0091,-1.49462,-86.4876,8.83121,4.16975,0.741806,0.796545,-0.769065,3.85141,0.109077
2.322,-51.1338,4.92386,62.3003,-15.9777,86.0091,-1.49462,-84.9344,8.65205,4.28846,0.727741,0.79544,-0.754353,3.97722,0.110202
2.323,-49.257,4.84219,62.3023,-15.9778,86.0091,-1.49462,-83.6704,8.32231,4.40568,0.713752,0.795043,-0.739873,4.10223,0.112631
2.324,-47.0581,4.12431,62.3042,-15.9777,86.0091,-1.49462,-82.5127,7.69205,4.52115,0.700358,0.79151,-0.725869,4.22621,0.116092
2.325,-44.7222,2.98195,62.3061,-15.9775,86.0091,-1.49462,-81.349,6.80443,4.63475,0.687907,0.783354,-0.712523,4.34905,0.120286
2.326,-42.3583,1.59454,62.3079,-15.9773,86.0091,-1.49462,-80.1565,5.77318,4.74648,0.676598,0.770081,-0.699932,4.4707,0.124903
2.327,-40.0312,0.0878528,62.3096,-15.977,86.0091,-1.49462,-78.9565,4.70776,4.85636,0.66653,0.751588,-0.688107,4.59115,0.129643
2.328,-37.7731,-1.46173,62.6614,-15.9361,86.0091,-1.49462,-77.756,3.68283,4.96444,0.657736,0.727936,-0.677009,4.71042,0.134226
2.329,-35.597,-3.01172,62.663,-15.9358,86.0091,-1.49462,-76.5688,2.74721,5.0708,0.650218,0.699258,-0.666568,4.82855,0.138391
2.33,-33.5068,-4.52681,62.6644,-15.9355,86.0091,-1.49462,-75.3959,1.93669,5.1755,0.643947,0.665708,-0.65669,4.94557,0.141909
2.331,-50.3216,-6.80773,62.6657,-15.9352,86.0091,-1.49462,-76.7575,-5.4496,5.29402,0.639548,0.705116,-0.652165,5.06916,0.14543
2.332,-56.3582,-8.53989,62.6665,-15.9348,86.0091,-1.49462,-76.98,-7.73871,5.41753,0.636573,0.769094,-0.649538,5.19485,0.148716
2.333,-58.8824,-9.49589,62.6664,-15.9343,86.0091,-1.49462,-77.915,-8.54816,5.54317,0.634388,0.829873,-0.64751,5.32106,0.15171
2.334,-59.5848,-10.1681,62.6657,-15.9338,86.0091,-1.49462,-79.0738,-8.84839,5.66944,0.632759,0.875809,-0.645587,5.44705,0.154429
2.335,-58.9198,-10.6328,62.6645,-15.9333,86.0091,-1.49462,-80.0312,-8.95137,5.79523,0.631518,0.903026,-0.643579,5.5723,0.156892
2.336,-57.0535,-10.9197,62.6628,-15.9326,86.0091,-1.49462,-80.5738,-8.96902,5.91956,0.630518,0.91071,-0.641416,5.69644,0.15911
2.337,-54.0353,-11.0884,62.661,-15.9318,86.0091,-1.49462,-80.6026,-8.98212,6.04149,0.629664,0.899062,-0.639094,5.8191,0.161091
2.338,-49.8835,-11.2235,62.9956,-15.8937,86.0091,-1.49462,-80.0764,-9.07152,6.16009,0.628927,0.868521,-0.636669,5.93993,0.162845
2.339,-44.5968,-11.403,62.994,-15.8928,86.0091,-1.49462,-78.9436,-9.3113,6.27443,0.628344,0.819492,-0.63424,6.05861,0.164388
2.34,-38.196,-11.6785,62.9929,-15.8918,86.0091,-1.49462,-77.1945,-9.75391,6.38361,0.627994,0.752278,-0.631929,6.1748,0.165741
2.341,-24.9685,-6.65622,62.9922,-15.8908,86.0091,-1.49462,-73.6879,-5.78231,6.48204,0.623545,0.646046,-0.626871,6.28595,0.167229
2.342,-18.3445,-5.73145,62.9924,-15.8897,86.0091,-1.49462,-70.7595,-6.01999,6.57514,0.618346,0.532848,-0.621919,6.39491,0.169479
2.343,-14.6517,-6.48834,62.9936,-15.8886,86.0091,-1.49462,-67.889,-8.37013,6.66528,0.613773,0.429454,-0.618443,6.50292,0.172491
2.344,-12.7167,-8.29312,62.9955,-15.8875,86.0091,-1.49462,-65.5577,-11.7138,6.75392,0.610682,0.342238,-0.617169,6.61065,0.176116
2.345,-12.1977,-10.9426,62.9981,-15.8865,86.0091,-1.49462,-63.9644,-15.5835,6.84221,0.609766,0.272933,-0.618566,6.71861,0.180182
2.346,-12.9785,-14.2787,63.001,-15.8854,86.0091,-1.49462,-63.1298,-19.7446,6.93122,0.611584,0.221586,-0.622962,6.82724,0.184515
2.347,-15.0349,-18.1155,63.0041,-15.8845,86.0091,-1.49462,-62.9631,-24.0228,7.02198,0.616547,0.187766,-0.630576,6.93693,0.188875
2.348,-18.3656,-22.3212,63.3303,-15.8466,86.0091,-1.49462,-63.5113,-28.217,7.11555,0.624955,0.170986,-0.641486,7.04814,0.193314
2.349,-23.0275,-26.637,63.3331,-15.8458,86.0091,-1.49462,-64.5915,-32.2647,7.21302,0.6369,0.170976,-0.655723,7.16125,0.197487
2.35,-28.9096,-31.0155,63.3356,-15.8451,86.0091,-1.49462,-66.1965,-36.0417,7.31537,0.652432,0.187451,-0.673218,7.27665,0.201316
2.351,-48.6695,-43.8065,63.3374,-15.8445,86.0091,-1.49462,-70.5486,-44.6735,7.43397,0.678431,0.26893,-0.699839,7.39984,0.204289
2.352,-57.8543,-50.1122,63.3381,-15.8439,86.0091,-1.49462,-72.9361,-49.16,7.56016,0.709593,0.365708,-0.730741,7.52609,0.205689
2.353,-62.7008,-53.274,63.3376,-15.8432,86.0091,-1.49462,-75.5196,-52.0893,7.6904,0.743348,0.450888,-0.76339,7.65361,0.205714
2.354,-65.1109,-54.2245,63.336,-15.8427,86.0091,-1.49462,-78.0291,-53.8281,7.82269,0.777889,0.513957,-0.796228,7.78146,0.204761
2.355,-65.6325,-53.2672,63.3335,-15.8421,86.0091,-1.49462,-80.1586,-54.3167,7.9555,0.811656,0.551876,-0.828082,7.909,0.203251
2.356,-64.4636,-50.6578,63.3304,-15.8415,86.0091,-1.49462,-81.7335,-53.5202,8.08744,0.843298,0.564389,-0.857993,8.03571,0.201592
2.357,-61.618,-46.6948,63.3269,-15.8409,86.0091,-1.49462,-82.633,-51.5075,8.21715,0.871709,0.552058,-0.885192,8.16109,0.200166
2.358,-57.0665,-41.7347,63.635,-15.8052,86.0091,-1.49462,-82.7393,-48.4522,8.34323,0.896074,0.515608,-0.909119,8.28463,0.199324
2.359,-50.761,-36.0888,63.6318,-15.8046,86.0091,-1.49462,-81.9642,-44.5398,8.46425,0.915833,0.455624,-0.929396,8.4058,0.199384
2.36,-42.708,-30.0121,63.6291,-15.8039,86.0091,-1.49462,-80.2169,-39.9244,8.57878,0.930634,0.372507,-0.945788,8.52408,0.200626
2.361,-45.0152,-26.4461,63.6271,-15.8034,86.0091,-1.49462,-79.0191,-38.082,8.69529,0.942529,0.315447,-0.962039,8.64376,0.203506
2.362,-44.1484,-24.8554,63.6259,-15.8028,86.0091,-1.49462,-77.1722,-36.5733,8.81119,0.953135,0.273781,-0.977886,8.76352,0.207809
2.363,-42.5065,-24.2712,63.6253,-15.8024,86.0091,-1.49462,-75.7325,-35.9054,8.92585,0.963274,0.239539,-0.993567,8.88297,0.213269
2.364,-40.6232,-24.5778,63.6253,-15.802,86.0091,-1.49462,-74.5727,-35.9369,9.03907,0.973674,0.208663,-1.0094,9.00199,0.219611
2.365,-38.7082,-25.569,63.6257,-15.8018,86.0091,-1.49462,-73.5664,-36.4799,9.15083,0.984896,0.179354,-1.02566,9.12053,0.226546
2.366,-36.8921,-27.0511,63.6267,-15.8018,86.0091,-1.49462,-72.6778,-37.3602,9.26121,0.997341,0.150886,-1.04256,9.23863,0.233784
2.367,-35.2784,-28.8684,63.628,-15.8019,86.0091,-1.49462,-71.9161,-38.4453,9.37037,1.01128,0.123029,-1.06023,9.35634,0.241047
2.368,-33.9363,-30.918,63.9327,-15.7679,86.0091,-1.49462,-71.2775,-39.6519,9.47855,1.02691,0.095787,-1.07874,9.47376,0.248078
2.369,-32.8959,-33.1342,63.9345,-15.7682,86.0091,-1.49462,-70.7822,-40.9375,9.58598,1.04437,0.0692842,-1.09817,9.59099,0.254643
2.37,-32.2043,-35.4727,63.9364,-15.7685,86.0091,-1.49462,-70.4047,-42.2793,9.69295,1.06374,0.0436947,-1.11855,9.70812,0.26054
2.371,-33.6286,-35.4796,63.9384,-15.7689,86.0091,-1.49462,-70.2598,-42.1362,9.8012,1.08314,0.0264299,-1.1392,9.82584,0.266026
2.372,-33.7352,-35.5026,63.9403,-15.7693,86.0091,-1.49462,-70.1704,-41.6441,9.90965,1.10256,0.0113602,-1.15961,9.94374,0.271141
2.373,-33.4938,-35.2527,63.942,-15.7698,86.0091,-1.49462,-70.2,-40.9784,10.018,1.1218,-0.00471918,-1.17953,10.0617,0.275891
2.374,-33.1305,-34.7958,63.9435,-15.7703,86.0091,-1.49462,-70.276,-40.1743,10.1262,1.14067,-0.0230488,-1.19882,10.1796,0.280296
2.375,-32.6586,-34.1712,63.9449,-15.7707,86.0091,-1.49462,-70.3218,-39.2601,10.2341,1.15904,-0.0439706,-1.21739,10.2975,0.284384
2.376,-32.1066,-33.4181,63.946,-15.7711,86.0091,-1.49462,-70.3179,-38.2783,10.3417,1.17682,-0.067502,-1.2352,10.4153,0.288181
2.377,-31.4408,-32.5708,63.9471,-15.7713,86.0091,-1.49462,-70.2383,-37.2655,10.4488,1.19391,-0.0935812,-1.25224,10.533,0.291713
2.378,-30.6426,-31.6596,64.2492,-15.7385,86.0091,-1.49462,-70.0751,-36.2572,10.5554,1.21027,-0.122158,-1.26852,10.6505,0.295011
2.379,-29.7095,-30.701,64.25,-15.7386,86.0091,-1.49462,-69.8383,-35.2666,10.6614,1.22587,-0.15322,-1.28406,10.7677,0.298101
2.38,-28.6286,-29.7053,64.2507,-15.7386,86.0091,-1.49462,-69.5262,-34.3012,10.7666,1.24066,-0.186786,-1.29887,10.8847,0.301009
2.381,-33.7184,-26.2987,64.2513,-15.7385,86.0091,-1.49462,-70.2968,-33.3598,10.8761,1.25268,-0.197428,-1.31383,11.0039,0.3044
2.382,-35.3545,-25.1567,64.2518,-15.7383,86.0091,-1.49462,-70.4645,-32.3757,10.9871,1.26378,-0.199918,-1.32838,11.124,0.308599
2.383,-36.0545,-24.535,64.2521,-15.7381,86.0091,-1.49462,-70.8032,-31.6828,11.0987,1.27439,-0.202785,-1.34245,11.2443,0.313505
2.384,-36.2718,-24.316,64.2523,-15.7377,86.0091,-1.49462,-71.1726,-31.2345,11.2107,1.28483,-0.209666,-1.35609,11.3647,0.318928
2.385,-36.1255,-24.4255,64.2522,-15.7374,86.0091,-1.49462,-71.4657,-30.9967,11.3227,1.29538,-0.221825,-1.36941,11.485,0.324648
2.386,-35.6743,-24.7871,64.252,-15.7371,86.0091,-1.49462,-71.5797,-30.9099,11.4344,1.30624,-0.239581,-1.38251,11.6052,0.330435
2.387,-34.9353,-25.3312,64.2518,-15.7368,86.0091,-1.49462,-71.541,-30.9151,11.5456,1.31756,-0.262933,-1.39546,11.725,0.336067
2.388,-33.949,-25.9879,64.5659,-15.7021,86.0091,-1.49462,-71.355,-30.9502,11.6562,1.32943,-0.291792,-1.40827,11.8444,0.34133
2.389,-32.7101,-26.6909,64.5656,-15.702,86.0091,-1.49462,-71.0211,-30.95,11.7659,1.34189,-0.326059,-1.42093,11.9633,0.346032
2.39,-31.2526,-27.375,64.5653,-15.7019,86.0091,-1.49462,-70.561,-30.8538,11.8746,1.35492,-0.365639,-1.43337,12.0817,0.349994
2.391,-37.8021,-34.7723,64.5651,-15.702,86.0091,-1.49462,-71.6542,-36.1687,11.9887,1.37402,-0.378098,-1.45034,12.2028,0.35246
2.392,-40.2548,-37.9155,64.5648,-15.7019,86.0091,-1.49462,-71.5633,-38.6012,12.105,1.3957,-0.380623,-1.46938,12.3247,0.353009
2.393,-41.0733,-38.9936,64.5643,-15.7018,86.0091,-1.49462,-71.6372,-39.5494,12.2221,1.41829,-0.383424,-1.4891,12.4468,0.351944
2.394,-41.1569,-38.5271,64.5637,-15.7018,86.0091,-1.49462,-71.8224,-39.3291,12.3394,1.4405,-0.390751,-1.50849,12.5688,0.349699
2.395,-40.8245,-36.7172,64.5629,-15.7018,86.0091,-1.49462,-72.0172,-38.0111,12.4565,1.46126,-0.403972,-1.52675,12.6906,0.346737
2.396,-40.1558,-33.7481,64.5621,-15.7018,86.0091,-1.49462,-72.1907,-35.6733,12.5733,1.4796,-0.42332,-1.5432,12.8122,0.343511
2.397,-39.1887,-29.8488,64.5612,-15.7018,86.0091,-1.49462,-72.2947,-32.4684,12.6894,1.49477,-0.44863,-1.55728,12.9336,0.340459
2.398,-37.8998,-25.2792,64.9227,-15.6629,86.0091,-1.49462,-72.3004,-28.5995,12.8046,1.50622,-0.479633,-1.56858,13.0547,0.337985
2.399,-36.2315,-20.2999,64.922,-15.6629,86.0091,-1.49462,-72.1695,-24.2954,12.9186,1.51362,-0.516072,-1.57687,13.1754,0.336462
2.4,-34.1655,-15.1252,64.9215,-15.663,86.0091,-1.49462,-71.8274,-19.7624,13.031,1.5168,-0.55775,-1.58205,13.2957,0.336184
2.401,-40.5045,-12.0026,64.9211,-15.6631,86.0091,-1.49462,-72.7311,-18.3847,13.1488,1.51745,-0.570126,-1.58687,13.4188,0.337662
2.402,-42.3822,-10.3075,64.9209,-15.6633,86.0091,-1.49462,-72.8451,-16.6893,13.2683,1.51673,-0.571489,-1.59072,13.5429,0.340536
2.403,-42.6573,-9.44994,64.9206,-15.6635,86.0091,-1.49462,-73.0981,-15.4381,13.3881,1.51532,-0.572641,-1.5937,13.6674,0.344585
2.404,-42.149,-9.38799,64.9204,-15.6637,86.0091,-1.49462,-73.3453,-14.7393,13.5077,1.51388,-0.57825,-1.59615,13.7918,0.349537
2.405,-41.0732,-9.9761,64.9202,-15.664,86.0091,-1.49462,-73.4154,-14.5574,13.6266,1.51294,-0.589981,-1.59839,13.916,0.355106
2.406,-39.5644,-11.0559,64.9202,-15.6644,86.0091,-1.49462,-73.2901,-14.809,13.7444,1.5129,-0.608286,-1.60073,14.0397,0.361
2.407,-37.7103,-12.5025,64.9202,-15.6649,86.0091,-1.49462,-72.9511,-15.4084,13.8608,1.51406,-0.633177,-1.60339,14.1628,0.366935
2.408,-35.546,-14.2243,65.4114,-15.6153,86.0091,-1.49462,-72.4274,-16.2956,13.9756,1.51665,-0.664519,-1.60656,14.2853,0.372647
2.409,-33.1005,-16.154,65.4117,-15.6159,86.0091,-1.49462,-71.6995,-17.4292,14.0886,1.52083,-0.702134,-1.6104,14.407,0.377895
2.41,-30.3933,-18.2413,65.4122,-15.6164,86.0091,-1.49462,-70.7998,-18.7706,14.1995,1.52673,-0.745847,-1.61503,14.5277,0.382466
2.411,-36.7985,-19.218,65.4129,-15.6169,86.0091,-1.49462,-71.1535,-21.7343,14.3158,1.53346,-0.758421,-1.62231,14.6511,0.386745
2.412,-38.3719,-20.6007,65.4136,-15.6173,86.0091,-1.49462,-70.8016,-23.0093,14.4336,1.54133,-0.759671,-1.63074,14.7751,0.390756
2.413,-38.4551,-21.5532,65.4142,-15.6177,86.0091,-1.49462,-70.7396,-23.7631,14.5516,1.54999,-0.761026,-1.63972,14.8993,0.394506
2.414,-37.8702,-22.2241,65.4147,-15.618,86.0091,-1.49462,-70.8053,-24.2374,14.6693,1.55922,-0.767312,-1.64893,15.0233,0.39801
2.415,-36.8706,-22.6395,65.415,-15.6182,86.0091,-1.49462,-70.8254,-24.5026,14.7863,1.56881,-0.780136,-1.65818,15.147,0.401283
2.416,-35.5374,-22.8228,65.4153,-15.6184,86.0091,-1.49462,-70.7252,-24.5832,14.9025,1.57857,-0.799831,-1.66733,15.2702,0.404341
2.417,-33.9152,-22.8077,65.4155,-15.6185,86.0091,-1.49462,-70.4789,-24.5095,15.0174,1.58834,-0.8263,-1.67628,15.393,0.407197
2.418,-32.0091,-22.6392,66.2241,-15.5401,86.0091,-1.49462,-70.0758,-24.3133,15.131,1.59798,-0.859347,-1.68495,15.5152,0.40987
2.419,-29.8086,-22.3577,66.2244,-15.54,86.0091,-1.49462,-69.5093,-24.0262,15.243,1.60741,-0.898792,-1.69329,15.6367,0.412377
2.42,-27.3296,-21.986,66.2248,-15.5399,86.0091,-1.49462,-68.7797,-23.6642,15.3531,1.61656,-0.9445,-1.70126,15.7574,0.414739
2.421,-34.1709,-19.4241,66.2252,-15.5398,86.0091,-1.49462,-69.491,-25.2149,15.469,1.62363,-0.956799,-1.7111,15.8811,0.417666
2.422,-35.7981,-19.6811,66.2257,-15.5395,86.0091,-1.49462,-69.2204,-25.9646,15.5864,1.63093,-0.956725,-1.7218,16.0056,0.421467
2.423,-35.9588,-20.3955,66.2261,-15.5391,86.0091,-1.49462,-69.2117,-26.8145,15.7041,1.63883,-0.956472,-1.73312,16.1303,0.426054
2.424,-35.4175,-21.4485,66.2264,-15.5387,86.0091,-1.49462,-69.2912,-27.8264,15.8215,1.64761,-0.961314,-1.74503,16.2548,0.431245
2.425,-34.4159,-22.7322,66.2266,-15.5382,86.0091,-1.49462,-69.3021,-28.9637,15.9383,1.65746,-0.973129,-1.75755,16.379,0.436823
2.426,-33.086,-24.1329,66.2268,-15.5378,86.0091,-1.49462,-69.1789,-30.1401,16.0542,1.66848,-0.992423,-1.77067,16.5028,0.442554
2.427,-31.4528,-25.5595,66.227,-15.5373,86.0091,-1.49462,-68.8896,-31.2648,16.1689,1.68068,-1.01921,-1.78434,16.6259,0.448208
2.428,-29.5827,-26.9394,67.7931,-15.3901,86.0091,-1.49462,-68.4671,-32.2615,16.2823,1.69403,-1.05337,-1.79847,16.7485,0.453568
2.429,-27.4771,-28.2162,67.7934,-15.3898,86.0091,-1.49462,-67.9012,-33.0688,16.3942,1.70845,-1.09472,-1.81291,16.8704,0.458428
2.43,-25.1361,-29.3398,67.7937,-15.3895,86.0091,-1.49462,-67.2141,-33.6275,16.5044,1.7238,-1.14309,-1.82751,16.9915,0.462603
2.431,-32.7815,-33.1632,67.7942,-15.3893,86.0091,-1.49462,-68.0429,-37.079,16.6209,1.7423,-1.15911,-1.84558,17.1155,0.466062
2.432,-35.2894,-34.9732,67.7944,-15.3891,86.0091,-1.49462,-67.9629,-38.3222,16.7398,1.7623,-1.16319,-1.86498,17.2404,0.468468
2.433,-35.9652,-35.49,67.7946,-15.3889,86.0091,-1.49462,-68.1047,-38.6922,16.8593,1.78274,-1.16719,-1.88466,17.3656,0.469939
2.434,-35.8109,-35.1477,67.7945,-15.3888,86.0091,-1.49462,-68.364,-38.4444,16.979,1.80293,-1.1761,-1.904,17.4908,0.470703
2.435,-35.1533,-34.0878,67.7942,-15.3886,86.0091,-1.49462,-68.5961,-37.6387,17.0983,1.82227,-1.19156,-1.92255,17.6158,0.471008
2.436,-34.1114,-32.4288,67.7939,-15.3884,86.0091,-1.49462,-68.7277,-36.3391,17.2169,1.84027,-1.21392,-1.93997,17.7407,0.471093
2.437,-32.6992,-30.3077,67.7935,-15.3883,86.0091,-1.49462,-68.7271,-34.6452,17.3346,1.85656,-1.24306,-1.95602,17.8652,0.471189
2.438,-30.9106,-27.8821,71.1453,-15.0805,86.0091,-1.49462,-68.5759,-32.6903,17.4511,1.87089,-1.27875,-1.97056,17.9894,0.471511
2.439,-28.7415,-25.3033,71.1451,-15.0802,86.0091,-1.49462,-68.2222,-30.6155,17.5659,1.88313,-1.32079,-1.98354,18.1131,0.472258
2.44,-26.1554,-22.6975,71.1451,-15.08,86.0091,-1.49462,-67.672,-28.5378,17.6789,1.89325,-1.36901,-1.99498,18.2362,0.473607
2.441,-42.8463,-28.869,71.1453,-15.0798,86.0091,-1.49462,-70.0367,-35.7724,17.8057,1.90845,-1.34941,-2.01361,18.3657,0.475746
2.442,238.534,273.226,71.1453,-15.0793,86.0091,-1.49462,208.981,129.072,17.7024,1.6765,-0.591523,-1.81775,18.1394,0.440482
2.443,193.368,270.081,71.145,-15.0792,86.0091,-1.49462,197.155,132.717,17.6364,1.44713,0.131983,-1.62114,17.9373,0.40808
2.444,170.587,170.262,71.1436,-15.0792,86.0091,-1.49462,202.627,130.306,17.5891,1.29946,0.447979,-1.48109,17.8101,0.383384
2.445,188.572,117.54,71.1386,-15.0814,86.0091,-1.49462,209.487,124.058,17.5274,1.19493,0.540939,-1.37509,17.7228,0.365923
2.446,194.948,25.0595,71.1351,-15.0851,86.0091,-1.49462,220.038,45.2722,17.4607,1.16609,0.600394,-1.33338,17.6347,0.359916
2.447,218.308,-88.2671,71.1329,-15.09,86.0091,-1.49462,232.781,-55.0042,17.375,1.22999,0.679113,-1.36925,17.5325,0.3689
2.448,217.022,-115.321,78.674,-14.41,86.0091,-1.49462,238.957,-96.7062,17.2906,1.31604,0.691527,-1.43135,17.4415,0.381825
2.449,219.017,-114.199,78.6743,-14.415,86.0091,-1.49462,242.811,-102.659,17.2047,1.40118,0.676298,-1.49488,17.3546,0.394542
2.45,221.962,-99.1955,78.6754,-14.4192,86.0091,-1.49462,245.447,-92.0328,17.1167,1.47406,0.650557,-1.55015,17.2687,0.405493
2.451,227.985,-65.5537,78.6774,-14.4222,86.0091,-1.49462,247.02,-56.3173,17.0239,1.51943,0.640652,-1.58211,17.1779,0.414287
