"Timestamp","Actual_ZMPX","Actual_ZMPY","Trajectory_ZMPX","Trajectory_ZMPY","Reference_ZMPX","Reference_ZMPY","MultiBody_ZMPX","MultiBody_ZMPY","CoP_ZMPX","CoP_ZMPY","LinearMomentumX","LinearMomentumY","LinearMomentumZ","AngularMomentumX","AngularMomentumY","AngularMomentumZ"
0.034,94.2803,-38.1052,86.2918,-7.01444,86.2918,-7.01444,-1331.04,-1793,233.063,126.521,-0.742458,0.244497,-17.1079,1.3132,0.621644,-0.418409
0.035,94.3516,-37.3208,86.2947,-7.33083,86.2947,-7.33083,-1597.29,-1924.64,233.063,126.521,-0.74348,0.256976,-17.8142,1.33363,0.682804,-0.423924
0.036,94.414,-36.5264,86.2978,-7.65243,86.2978,-7.65243,-2000.51,-2137.02,233.063,126.521,-0.744561,0.26883,-18.52,1.35347,0.74395,-0.428932
0.037,94.468,-35.7272,86.3013,-7.97897,86.3013,-7.97897,-2686.32,-2521.72,233.063,126.521,-0.745696,0.280052,-19.2252,1.37275,0.805085,-0.433468
0.038,94.5129,-34.9134,86.305,-8.31015,86.305,-8.31015,-4080.86,-3334.46,233.063,126.521,-0.746873,0.290634,-19.9298,1.39151,0.866215,-0.437566
0.039,94.5512,-34.0913,86.3092,-8.64569,86.3092,-8.64569,-8749.61,-6146.58,233.063,126.521,-0.74809,0.300568,-20.6339,1.40976,0.927343,-0.441262
0.04,94.576,-33.2539,86.3137,-8.98528,86.3137,-8.98528,64720.4,38654.6,233.063,126.521,-0.749334,0.30984,-21.3374,1.42754,0.988474,-0.444588
0.041,94.5929,-32.4081,86.3186,-9.32864,86.3186,-9.32864,6711.88,3345.47,233.063,126.521,-0.750602,0.318444,-22.0404,1.44489,1.04961,-0.447574
0.042,94.599,-31.5482,86.3239,-9.67547,86.3239,-9.67547,3485.45,1423.16,233.063,126.521,-0.751883,0.32637,-22.7428,1.46184,1.11076,-0.450249
0.043,94.5974,-30.6788,86.3296,-10.0255,86.3296,-10.0255,2346.96,761.116,233.063,126.521,-0.75317,0.333609,-23.4445,1.47843,1.17192,-0.452639
0.044,94.583,-29.799,86.3357,-10.3783,86.3357,-10.3783,1758.22,434.748,233.063,126.521,-0.754459,0.340153,-24.1457,1.49467,1.2331,-0.454767
0.045,94.5646,-28.9148,86.3424,-10.7338,86.3424,-10.7338,1395.67,244.866,233.063,126.521,-0.755739,0.345995,-24.8463,1.5106,1.2943,-0.456652
0.046,94.5385,-28.0216,86.3495,-11.0914,86.3495,-11.0914,1146.84,124.164,233.063,126.521,-0.757006,0.351132,-25.5463,1.52624,1.35553,-0.458311
0.047,94.5003,-27.1249,86.357,-11.4511,86.357,-11.4511,971.888,44.0587,233.063,126.521,-0.758251,0.355558,-26.2456,1.54162,1.41679,-0.459757
0.048,94.4579,-26.2246,86.365,-11.8123,86.365,-11.8123,837.888,-12.1157,233.063,126.521,-0.759473,0.359271,-26.9443,1.55674,1.47809,-0.460998
0.049,94.411,-25.3256,86.3735,-12.175,86.3735,-12.175,732.85,-53.3455,233.063,126.521,-0.760665,0.362269,-27.6424,1.57163,1.53943,-0.462043
0.05,94.3515,-24.4226,86.3825,-12.5386,86.3825,-12.5386,646.422,-83.6013,233.063,126.521,-0.761821,0.364552,-28.3398,1.58629,1.60082,-0.462895
0.051,94.2956,-23.5223,86.392,-12.903,86.392,-12.903,576.217,-107.467,233.063,126.521,-0.762939,0.366118,-29.0366,1.60073,1.66226,-0.463554
0.052,94.2242,-22.6218,86.4019,-13.2677,86.4019,-13.2677,516.033,-125.738,233.063,126.521,-0.764011,0.366969,-29.7328,1.61496,1.72377,-0.464018
0.053,94.1563,-21.7267,86.4124,-13.6326,86.4124,-13.6326,463.865,-140.91,233.063,126.521,-0.765036,0.367106,-30.4282,1.62898,1.78535,-0.464288
0.054,94.0819,-20.8279,86.4232,-13.9973,86.4232,-13.9973,420.129,-153.71,233.063,126.521,-0.76601,0.366529,-31.123,1.6428,1.847,-0.464311
0.055,93.9969,-19.9499,86.4346,-14.3614,86.4346,-14.3614,378.379,-163.802,233.063,126.521,-0.766928,0.36525,-31.8172,1.6564,1.90875,-0.464197
0.056,93.9086,-19.0549,86.4464,-14.7248,86.4464,-14.7248,343.123,-173.581,233.063,126.521,-0.767778,0.363258,-32.5106,1.6698,1.97059,-0.46383
0.057,93.817,-18.1738,86.4587,-15.0871,86.4587,-15.0871,311.43,-182.149,233.063,126.521,-0.76857,0.36056,-33.2034,1.68297,2.03254,-0.46323
0.058,93.7245,-17.2963,86.4714,-15.4479,86.4714,-15.4479,282.18,-189.782,233.063,126.521,-0.769292,0.35716,-33.8954,1.69593,2.09459,-0.462387
0.059,93.6264,-16.4214,86.4846,-15.807,86.4846,-15.807,255.455,-197.067,233.063,126.521,-0.769946,0.353061,-34.5868,1.70866,2.15676,-0.461289
0.06,93.5199,-15.5524,86.4981,-16.1641,86.4981,-16.1641,230.829,-203.703,233.063,126.521,-0.770524,0.348263,-35.2774,1.72116,2.21907,-0.459925
0.061,93.4132,-14.6849,86.5121,-16.5189,86.5121,-16.5189,207.909,-210.137,233.063,126.521,-0.771027,0.342771,-35.9673,1.73343,2.28151,-0.458283
0.062,93.2996,-13.8226,86.5264,-16.8711,86.5264,-16.8711,186.645,-216.372,233.063,126.521,-0.771445,0.336583,-36.6565,1.74545,2.34411,-0.456351
0.063,93.1827,-12.9628,86.5412,-17.2204,86.5412,-17.2204,166.674,-222.089,233.063,126.521,-0.771777,0.329704,-37.345,1.75722,2.40686,-0.454117
0.064,93.061,-12.1053,86.5563,-17.5665,86.5563,-17.5665,147.661,-227.465,233.063,126.521,-0.772022,0.322134,-38.0327,1.76874,2.46978,-0.451571
0.065,92.9358,-11.2529,86.5717,-17.9092,86.5717,-17.9092,130.154,-233.025,233.063,126.521,-0.772173,0.313875,-38.7197,1.78,2.53288,-0.448703
0.066,92.8052,-10.4012,86.5874,-18.248,86.5874,-18.248,113.372,-238.005,233.063,126.521,-0.772228,0.304928,-39.406,1.79099,2.59616,-0.445501
0.067,92.6724,-9.55293,86.6035,-18.5828,86.6035,-18.5828,97.594,-242.93,233.063,126.521,-0.772186,0.295294,-40.0915,1.80171,2.65963,-0.441958
0.068,92.5361,-8.70674,86.6198,-18.9132,86.6198,-18.9132,82.5918,-247.499,233.063,126.521,-0.772041,0.284973,-40.7762,1.81216,2.72331,-0.438065
0.069,92.3948,-7.86247,86.6364,-19.239,86.6364,-19.239,68.3334,-252.015,233.063,126.521,-0.77179,0.273966,-41.4602,1.82233,2.78719,-0.433816
0.07,92.2514,-7.02121,86.6532,-19.5599,86.6532,-19.5599,54.7789,-256.213,233.063,126.521,-0.771431,0.262274,-42.1434,1.83221,2.8513,-0.429203
0.071,1048.67,-365.92,86.6702,-19.8755,86.6702,-19.8755,254.278,84.9439,240.057,112.443,-1.54524,0.541082,-42.0157,1.91792,2.70514,-0.338841
0.072,602.761,-368.288,86.6321,-20.0993,86.6321,-20.0993,260.892,71.1301,240.102,112.382,-1.95841,0.822002,-41.9492,1.98781,2.56942,-0.235963
0.073,396.156,94.8577,86.5755,-20.2893,86.5755,-20.2893,251.703,88.2793,240.102,112.382,-2.20442,0.727729,-41.6721,2.08947,2.38776,-0.216874
0.074,1686.04,-2012.31,86.5116,-20.4723,86.5116,-20.4723,246.13,-52.9258,243.083,-44.551,-3.4968,2.34246,-37.033,1.82179,1.13791,0.0657114
0.075,185.851,-148.322,86.4034,-20.6317,86.4034,-20.6317,230.598,-10.9911,242.082,8.13204,-3.57251,2.44545,-35.1916,1.80889,0.616174,0.020038
0.076,207.487,-105.23,86.3025,-20.7858,86.3025,-20.7858,226.415,-11.5823,242.047,9.99028,-3.66588,2.51354,-33.3419,1.79435,0.103156,-0.0169101
0.077,401.576,0.0633225,86.2081,-20.9246,86.2081,-20.9246,230.495,-4.86649,241.847,20.5009,-3.91703,2.49615,-31.8375,1.79862,-0.340739,-0.0595029
0.078,430.05,30.0778,86.121,-21.0466,86.121,-21.0466,233.421,-1.44906,241.796,23.1628,-4.19149,2.45439,-30.3916,1.8105,-0.777458,-0.106007
0.079,-563.654,-767.586,86.0376,-21.1528,86.0376,-21.1528,124.313,-7.83181,156.581,67.3846,-3.65799,3.06133,-27.7372,1.79916,-1.12993,-0.207166
0.08,266.896,43.2326,86.0178,-21.1908,86.0178,-21.1908,158.69,-22.6661,185.372,55.4139,-3.80006,3.00889,-25.7415,1.75292,-1.49335,-0.276481
0.081,233.982,127.023,86.0476,-21.1803,86.0476,-21.1803,188.291,-12.2949,224.647,38.6813,-3.91543,2.88825,-24.2906,1.74134,-1.83412,-0.345718
0.082,428.135,79.1797,86.072,-21.1715,86.072,-21.1715,209.931,5.29865,241.65,30.8893,-4.18899,2.80655,-22.9967,1.7668,-2.1886,-0.41471
0.083,402.315,84.8714,86.0832,-21.1526,86.0832,-21.1526,220.422,15.6256,241.676,29.5043,-4.44167,2.72023,-21.6859,1.81313,-2.5678,-0.476726
0.084,469.077,77.3312,86.0609,-21.1194,86.0609,-21.1194,230.355,16.2739,241.679,29.3513,-4.74888,2.64004,-20.3846,1.86058,-2.96487,-0.541519
0.085,490.003,76.5443,86.0257,-21.0743,86.0257,-21.0743,236.125,15.7506,241.678,29.3877,-5.07331,2.5605,-19.088,1.90688,-3.37242,-0.604492
0.086,501.799,75.3975,85.9815,-21.0167,85.9815,-21.0167,240.084,14.9049,241.677,29.4623,-5.40752,2.4819,-17.7959,1.9514,-3.78689,-0.66505
0.087,510.002,73.3128,85.9307,-20.9466,85.9307,-20.9466,242.764,13.5916,241.676,29.4786,-5.74857,2.40501,-16.5064,1.99324,-4.2061,-0.722567
0.088,502.024,119.886,85.8748,-20.8637,85.8748,-20.8637,244.66,19.1506,241.558,35.7027,-6.08328,2.29013,-15.3286,2.04399,-4.60185,-0.769091
0.089,490.575,145.538,85.8149,-20.7687,85.8149,-20.7687,246.384,24.5984,241.473,40.204,-6.40879,2.15431,-14.221,2.10325,-4.98359,-0.80483
0.09,482.506,144.541,85.7518,-20.6645,85.7518,-20.6645,249.114,21.2227,241.564,35.4108,-6.72786,2.0193,-13.253,2.15341,-5.33555,-0.822015
0.091,474.293,155.611,85.686,-20.5525,85.686,-20.5525,251.965,20.6855,241.598,33.6265,-7.04037,1.87525,-12.3994,2.20028,-5.66355,-0.823148
0.092,467.19,211.128,85.6174,-20.4343,85.6174,-20.4343,253.174,34.9975,241.378,45.2001,-7.34723,1.68585,-11.5878,2.26795,-5.98282,-0.815053
0.093,459.863,287.779,85.5459,-20.311,85.5459,-20.311,252.902,57.6204,241.027,63.686,-7.64824,1.43384,-10.7705,2.37021,-6.30322,-0.801956
0.094,453.578,305.148,85.4716,-20.1841,85.4716,-20.1841,254.11,65.2451,240.948,67.8224,-7.94426,1.16761,-9.99972,2.48102,-6.61372,-0.781998
0.095,458.771,328.481,85.3949,-20.0552,85.3949,-20.0552,255.729,73.4014,240.837,73.6776,-8.24466,0.882284,-9.28647,2.59962,-6.91196,-0.753127
0.096,474.639,321.786,85.3157,-19.9251,85.3157,-19.9251,256.686,75.9297,240.826,74.2187,-8.55816,0.602399,-8.58173,2.72115,-7.20946,-0.721719
0.097,472.692,321.359,85.232,-19.7941,85.232,-19.7941,256.711,76.5534,240.827,74.1037,-8.87022,0.322831,-7.87501,2.8437,-7.50758,-0.691261
0.098,468.469,324.638,85.1437,-19.6624,85.1437,-19.6624,256.566,77.7214,240.821,74.2777,-9.17896,0.0405513,-7.16883,2.96785,-7.80545,-0.661782
0.099,457.395,329.002,85.0509,-19.5293,85.0509,-19.5293,255.729,78.6636,240.818,74.203,-9.47879,-0.245328,-6.46024,3.09352,-8.10284,-0.638013
0.1,451.038,332.678,84.9538,-19.3947,84.9538,-19.3947,254.938,79.6507,240.816,74.1145,-9.77357,-0.534245,-5.74999,3.22072,-8.39963,-0.619187
0.101,447.21,334.86,84.8528,-19.2577,84.8528,-19.2577,254.311,80.2757,240.812,74.0595,-10.0653,-0.82498,-5.03884,3.34888,-8.69586,-0.604118
0.102,444.459,336.16,84.7481,-19.118,84.7481,-19.118,253.801,80.5676,240.808,74.0147,-10.355,-1.11681,-4.32703,3.47752,-8.99163,-0.592023
0.103,50.8139,373.024,84.6398,-18.9751,84.6398,-18.9751,225.764,121.658,240.172,108.55,-10.3229,-1.43882,-3.91458,3.6279,-9.18024,-0.600618
0.104,-880.599,1283.91,84.5174,-18.8256,84.5174,-18.8256,82.3602,83.6736,144.395,-17.7433,-9.5293,-2.50575,-2.38242,3.8296,-9.30113,-0.634465
0.105,-188.976,660.32,84.4627,-18.7599,84.4627,-18.7599,62.462,66.3134,124.805,-44.3479,-9.30134,-3.06279,-1.48592,3.95036,-9.33791,-0.692336
0.106,-225.58,263.957,84.4614,-18.7551,84.4614,-18.7551,22.7845,-35.8895,86.5979,-147.817,-9.04355,-3.29572,-0.87405,3.91783,-9.30481,-0.725224
0.107,-247.191,101.479,84.4744,-18.7484,84.4744,-18.7484,55.6514,-64.8994,109.106,-147.783,-8.76818,-3.39581,-0.0945913,3.83629,-9.32437,-0.731472
0.108,-87.9361,79.0967,84.502,-18.7424,84.502,-18.7424,55.9609,-77.3922,103.985,-147.791,-8.62316,-3.47764,0.552785,3.74648,-9.33708,-0.73994
0.109,-26.3708,-63.6483,84.5312,-18.7351,84.5312,-18.7351,8.89487,-78.3082,58.3698,-147.86,-8.52859,-3.44277,0.834952,3.68406,-9.28304,-0.735423
0.11,28.4431,-149.787,84.5553,-18.7213,84.5553,-18.7213,10.5956,-98.9229,48.6475,-147.874,-8.47894,-3.33748,1.03731,3.60926,-9.22991,-0.727683
0.111,33.1958,-145.236,84.573,-18.7002,84.573,-18.7002,16.0968,-120.741,48.6476,-147.874,-8.43328,-3.23597,1.16163,3.52414,-9.18059,-0.724483
0.112,32.7393,-142.528,84.5866,-18.6738,84.5866,-18.6738,22.285,-140.436,48.6476,-147.874,-8.38734,-3.1367,1.22476,3.43134,-9.13512,-0.722381
0.113,29.2272,-141.545,84.5974,-18.6444,84.5974,-18.6444,28.064,-156.685,48.6477,-147.874,-8.33862,-3.03828,1.24612,3.33266,-9.09299,-0.719777
0.114,24.4395,-138.458,84.6068,-18.6136,84.6068,-18.6136,32.9916,-168.325,48.6477,-147.874,-8.28609,-2.94241,1.23817,3.2305,-9.05354,-0.716403
0.115,19.4954,-133.65,84.6159,-18.5825,84.6159,-18.5825,36.9893,-175.741,48.6478,-147.874,-8.22961,-2.85052,1.2107,3.12665,-9.01624,-0.712109
0.116,14.9827,-127.974,84.6257,-18.5523,84.6257,-18.5523,40.1473,-179.45,48.6478,-147.874,-8.16953,-2.7633,1.17179,3.02236,-8.98069,-0.706864
0.117,11.2509,-122.022,84.6368,-18.5236,84.6368,-18.5236,42.6037,-180.133,48.6478,-147.874,-8.1065,-2.68097,1.12789,2.91855,-8.94664,-0.700719
0.118,8.66228,-116.509,84.6501,-18.4969,84.6501,-18.4969,44.505,-178.583,48.6478,-147.874,-8.04144,-2.6032,1.08434,2.81573,-8.91394,-0.693757
0.119,8.75853,-109.761,84.6659,-18.4728,84.6659,-18.4728,46.716,-174.384,48.6478,-147.874,-7.97656,-2.53096,1.04516,2.71494,-8.88299,-0.686282
0.12,7.14086,-106.513,84.6845,-18.4515,84.6845,-18.4515,47.5085,-170.949,48.6478,-147.874,-7.91044,-2.46142,1.0127,2.61531,-8.85295,-0.67808
0.121,7.52269,-103.06,84.7063,-18.433,84.7063,-18.433,48.4464,-166.642,48.6478,-147.874,-7.84473,-2.39472,0.988634,2.51719,-8.82404,-0.669495
0.122,7.9316,-101.134,84.7311,-18.4174,84.7311,-18.4174,48.853,-162.589,48.6479,-147.874,-7.77944,-2.32963,0.973778,2.42036,-8.79592,-0.660637
0.123,7.80031,-101.12,84.7593,-18.4047,84.7593,-18.4047,48.6247,-159.607,48.6479,-147.874,-7.71413,-2.26458,0.967823,2.32418,-8.76816,-0.651607
0.124,12.8718,-98.0055,84.7908,-18.3946,84.7908,-18.3946,50.0524,-154.769,48.6479,-147.874,-7.65307,-2.20211,0.971056,2.22997,-8.74193,-0.64293
0.125,15.0063,-98.2611,84.8251,-18.3871,84.8251,-18.3871,50.3232,-151.719,48.6479,-147.874,-7.59383,-2.13945,0.982923,2.13664,-8.7164,-0.634279
0.126,16.4052,-100.085,84.8623,-18.382,84.8623,-18.382,50.0859,-149.961,48.6479,-147.874,-7.53582,-2.07532,1.00202,2.0435,-8.69113,-0.625715
0.127,20.6592,-100.251,84.9022,-18.3789,84.9022,-18.3789,50.7073,-147.512,48.6479,-147.874,-7.48138,-2.01108,1.02766,1.95118,-8.66672,-0.617584
0.128,25.3847,-100.782,84.9446,-18.3777,84.9446,-18.3777,51.5496,-145.566,48.6479,-147.874,-7.43089,-1.94643,1.05885,1.85949,-8.64329,-0.60981
0.129,32.5235,-98.9368,84.9893,-18.3782,84.9893,-18.3782,53.3712,-144.069,48.6479,-147.874,-7.38632,-1.88332,1.09011,1.76892,-8.62127,-0.602124
0.13,31.5659,-104.809,85.0357,-18.3802,85.0357,-18.3802,52.2941,-143.181,48.648,-147.874,-7.34105,-1.81542,1.09352,1.683,-8.59707,-0.595343
0.131,32.8673,-109.351,85.0839,-18.3835,85.0839,-18.3835,51.5716,-142.454,48.648,-147.874,-7.29694,-1.74384,1.0834,1.59954,-8.57174,-0.588814
0.132,34.3732,-111.045,85.1338,-18.3876,85.1338,-18.3876,51.0455,-141.925,48.648,-147.874,-7.25413,-1.67089,1.06032,1.5183,-8.54545,-0.582211
0.133,-125.421,-108.954,85.185,-18.3923,85.185,-18.3923,-60.6297,-124.276,-71.3421,-149.413,-7.08078,-1.59967,1.27318,1.41977,-8.42893,-0.574664
0.134,-11.1077,-96.2693,85.2352,-18.4012,85.2352,-18.4012,-15.5678,-109.851,-71.3421,-149.413,-7.00097,-1.53884,1.43309,1.34029,-8.35461,-0.568322
0.135,-29.7008,-98.2828,85.287,-18.4218,85.287,-18.4218,-24.783,-117.974,-71.3421,-149.413,-6.90603,-1.47638,1.56407,1.25723,-8.27311,-0.558223
0.136,-38.3749,-101.611,85.3394,-18.4415,85.3394,-18.4415,-33.4574,-126.068,-71.3421,-149.413,-6.80409,-1.41122,1.6643,1.1713,-8.18547,-0.547157
0.137,-43.4141,-104.399,85.392,-18.4605,85.392,-18.4605,-41.398,-133.082,-71.3421,-149.413,-6.6981,-1.3438,1.73868,1.08319,-8.09258,-0.536145
0.138,-46.3145,-106.629,85.4449,-18.4791,85.4449,-18.4791,-48.6229,-139.176,-71.342,-149.413,-6.58983,-1.27458,1.79204,0.993273,-7.99516,-0.525594
0.139,-47.5,-107.318,85.4981,-18.4974,85.4981,-18.4974,-54.8523,-144.3,-71.342,-149.413,-6.48066,-1.20481,1.82729,0.902106,-7.89408,-0.515536
0.14,-44.8327,-109.806,85.5517,-18.5154,85.5517,-18.5154,-61.3396,-149.097,-71.342,-149.413,-6.37375,-1.13302,1.81246,0.814872,-7.79135,-0.506816
0.141,-47.2746,-115.95,85.6058,-18.5332,85.6058,-18.5332,-68.8814,-152.813,-71.342,-149.413,-6.26493,-1.05622,1.77525,0.72851,-7.68502,-0.499084
0.142,-48.4903,-116.753,85.6604,-18.5509,85.6604,-18.5509,-74.5044,-154.747,-71.342,-149.413,-6.15518,-0.97878,1.72686,0.642601,-7.57585,-0.491793
0.143,-48.578,-117.27,85.7154,-18.5684,85.7154,-18.5684,-78.7636,-155.128,-71.3419,-149.413,-6.04543,-0.900932,1.67301,0.557297,-7.46437,-0.484809
0.144,-47.9074,-117.638,85.7708,-18.5858,85.7708,-18.5858,-82.0473,-154.599,-71.3419,-149.413,-5.93631,-0.822796,1.6165,0.472759,-7.35103,-0.477974
0.145,-46.7075,-117.955,85.8265,-18.6031,85.8265,-18.6031,-84.585,-153.544,-71.3419,-149.413,-5.82823,-0.744412,1.55876,0.389098,-7.23622,-0.471129
0.146,-45.1128,-118.3,85.8824,-18.6202,85.8824,-18.6202,-86.4792,-152.201,-71.3418,-149.413,-5.72153,-0.665757,1.50067,0.306366,-7.12027,-0.46412
0.147,-43.1993,-118.726,85.9384,-18.6372,85.9384,-18.6372,-87.8092,-150.729,-71.3418,-149.413,-5.61646,-0.586762,1.44284,0.224552,-7.00349,-0.456814
0.148,-41.0135,-119.275,85.9944,-18.654,85.9944,-18.654,-88.5951,-149.243,-71.3418,-149.414,-5.51324,-0.507328,1.38572,0.143598,-6.8862,-0.4491
0.149,-38.4173,-120.008,86.0503,-18.6705,86.0503,-18.6705,-88.8088,-147.852,-71.3418,-149.414,-5.41221,-0.427303,1.32964,0.0633932,-6.76874,-0.440877
0.15,-35.4649,-119.898,86.1061,-18.6869,86.1061,-18.6869,-88.3781,-145.896,-71.3418,-149.414,-5.31365,-0.347373,1.2745,-0.0156774,-6.65152,-0.432276
0.151,-34.607,-120.586,86.162,-18.7033,86.162,-18.7033,-88.6625,-144.593,-71.3418,-149.414,-5.21586,-0.266888,1.22118,-0.094163,-6.53401,-0.423073
0.152,-33.5277,-122.062,86.2177,-18.7195,86.2177,-18.7195,-88.4167,-144.165,-71.3417,-149.414,-5.11901,-0.1852,1.17005,-0.172683,-6.41651,-0.41329
0.153,-30.746,-122.892,86.2731,-18.7354,86.2731,-18.7354,-87.3686,-143.317,-71.3417,-149.414,-5.0245,-0.102838,1.12056,-0.250884,-6.29961,-0.403094
0.154,-28.0144,-122.937,86.3281,-18.751,86.3281,-18.751,-85.902,-142.102,-71.3417,-149.414,-4.93227,-0.0204428,1.07244,-0.328484,-6.1836,-0.392598
