"Timestamp","Chest_Roll_Error","Chest_Pitch_Error","Chest_Yaw_Error","Pelvis_Roll_Error","Pelvis_Pitch_Error","Pelvis_Yaw_Error","LeftFoot_Roll_Error","LeftFoot_Pitch_Error","LeftFoot_Yaw_Error","RightFoot_Roll_Error","RightFoot_Pitch_Error","RightFoot_Yaw_Error"
0.001,-0.00429085,-0.00933913,-0.0329609,-0.00933921,0.00429065,-0.0329199,0,0,-0.0040759,0.00314037,-0.00585692,0.00391641
0.002,-0.00429084,-0.00933917,-0.0329608,-0.00933923,0.00429067,-0.0329196,0,0,-0.00407585,0.00314031,-0.00585695,0.00391639
0.003,-0.00429047,-0.00933931,-0.0329628,-0.00933936,0.00428278,-0.0329163,-1.32349e-23,0,-0.00407802,0.00313523,-0.0058546,0.00391852
0.004,-0.0042861,-0.00934115,-0.0329629,-0.00933753,0.00427197,-0.0329108,-4.45182e-08,1.93316e-08,-0.0040822,0.00312689,-0.00585222,0.00392265
0.005,-0.00427769,-0.00934833,-0.032967,-0.00932426,0.00427165,-0.0328977,-2.41711e-06,6.75408e-07,-0.0040714,0.00311076,-0.00586239,0.00391179
0.006,-0.00427072,-0.00935638,-0.0329715,-0.0093106,0.00427143,-0.0328758,-7.07581e-06,2.40575e-06,-0.00404727,0.00309788,-0.00587973,0.00388763
0.007,-0.0042655,-0.00936407,-0.0329695,-0.00929698,0.0042718,-0.0328434,-1.34662e-05,5.1949e-06,-0.00401001,0.00308846,-0.00590331,0.00385039
0.008,-0.00426198,-0.00937076,-0.0329564,-0.00928341,0.00427305,-0.0327997,-2.09482e-05,8.87598e-06,-0.00396126,0.00308225,-0.00593242,0.00380169
0.009,-0.00426018,-0.00937589,-0.0329293,-0.00926985,0.00427535,-0.0327437,-2.88173e-05,1.31908e-05,-0.00390311,0.00307879,-0.00596647,0.00374363
0.01,-0.00426011,-0.009379,-0.0328863,-0.00925619,0.00427883,-0.0326736,-3.63276e-05,1.78142e-05,-0.00383773,0.00307763,-0.00600501,0.00367837
0.011,-0.00426177,-0.00937976,-0.0328256,-0.00924229,0.00428355,-0.0325882,-4.27205e-05,2.23795e-05,-0.00376716,0.00307832,-0.00604765,0.00360793
0.012,-0.00426516,-0.00937792,-0.0327458,-0.00922801,0.00428957,-0.032486,-4.72519e-05,2.64992e-05,-0.00369323,0.00308048,-0.00609408,0.00353416
0.013,-0.00427029,-0.00937331,-0.0326459,-0.00921322,0.00429692,-0.0323658,-4.9214e-05,2.97826e-05,-0.00361756,0.00308377,-0.00614408,0.00345866
0.014,-0.00427714,-0.00936586,-0.0325249,-0.00919779,0.0043056,-0.032227,-4.79538e-05,3.18492e-05,-0.00354154,0.00308793,-0.00619742,0.00338284
0.015,-0.00428569,-0.00935555,-0.0323821,-0.00918161,0.00431561,-0.032069,-4.28869e-05,3.23387e-05,-0.00346634,0.00309278,-0.00625392,0.00330784
0.016,-0.00429591,-0.00934241,-0.032217,-0.00916458,0.00432696,-0.0318911,-3.35078e-05,3.09191e-05,-0.00339291,0.00309815,-0.00631342,0.00323463
0.017,-0.00430777,-0.00932652,-0.0320295,-0.00914662,0.00433964,-0.0316932,-1.93971e-05,2.72911e-05,-0.00332199,0.00310395,-0.00637575,0.00316395
0.018,-0.00432122,-0.00930798,-0.0318195,-0.00912765,0.00435363,-0.0314753,-2.25615e-07,2.11909e-05,-0.00325415,0.00311011,-0.00644076,0.00309635
0.019,-0.00433623,-0.00928694,-0.0315872,-0.00910762,0.00436894,-0.0312376,2.42448e-05,1.23914e-05,-0.00318975,0.00311661,-0.00650827,0.00303221
0.02,-0.00435275,-0.00926354,-0.0313332,-0.00908648,0.00438554,-0.0309803,5.41622e-05,7.01848e-07,-0.00312901,0.00312342,-0.00657811,0.00297173
0.021,-0.00437073,-0.00923793,-0.0310577,-0.0090642,0.00440342,-0.030704,8.95877e-05,-1.40342e-05,-0.00307199,0.00313058,-0.0066501,0.00291499
0.022,-0.00439013,-0.00921027,-0.0307618,-0.00904074,0.00442258,-0.0304091,0.000130501,-3.1941e-05,-0.00301865,0.0031381,-0.00672403,0.00286194
0.023,-0.00441091,-0.00918072,-0.0304461,-0.0090161,0.00444301,-0.0300963,0.000176807,-5.31134e-05,-0.00296882,0.00314602,-0.00679969,0.0028124
0.024,-0.00443302,-0.00914943,-0.0301116,-0.00899024,0.0044647,-0.0297666,0.000228343,-7.76206e-05,-0.00292224,0.00315439,-0.00687689,0.00276614
0.025,-0.00445643,-0.00911654,-0.0297593,-0.00896318,0.00448765,-0.0294204,0.00028489,-0.00010551,-0.0028786,0.00316326,-0.00695538,0.00272282
0.026,-0.00448111,-0.00908218,-0.0293902,-0.00893491,0.00451184,-0.0290589,0.000346177,-0.000136809,-0.00283752,0.00317269,-0.00703495,0.00268208
0.027,-0.00450702,-0.00904646,-0.0290056,-0.00890544,0.00453727,-0.0286832,0.000411898,-0.000171531,-0.00279859,0.00318272,-0.00711535,0.00264351
0.028,-0.00453414,-0.00900949,-0.0286065,-0.00887477,0.00456393,-0.0282938,0.000481715,-0.000209677,-0.00276139,0.00319342,-0.00719635,0.00260667
0.029,-0.00456245,-0.00897137,-0.0281941,-0.00884292,0.00459182,-0.0278921,0.000555267,-0.00025124,-0.00272546,0.00320484,-0.00727772,0.00257113
0.03,-0.00459194,-0.00893217,-0.0277693,-0.00880991,0.00462093,-0.0274787,0.000632187,-0.000296204,-0.00269038,0.00321704,-0.00735921,0.00253645
0.031,-0.00462258,-0.00889196,-0.0273335,-0.00877575,0.00465125,-0.0270545,0.0007121,-0.000344553,-0.00265574,0.00323007,-0.00744059,0.00250223
0.032,-0.00465438,-0.0088508,-0.0268877,-0.00874047,0.00468277,-0.0266209,0.000794636,-0.000396266,-0.00262113,0.00324399,-0.00752161,0.00246805
