"Timestamp","Actual_LeftTorqueX","Actual_LeftTorqueY","Actual_LeftTorqueZ","Target_LeftTorqueX","Target_LeftTorqueY","Target_LeftTorqueZ","Actual_RightTorqueX","Actual_RightTorqueY","Actual_RightTorqueZ","Target_RightTorqueX","Target_RightTorqueY","Target_RightTorqueZ","Actual_LeftForceX","Actual_LeftForceY","Actual_LeftForceZ","Target_LeftForceX","Target_LeftForceY","Target_LeftForceZ","Actual_RightForceX","Actual_RightForceY","Actual_RightForceZ","Target_RightForceX","Target_RightForceY","Target_RightForceZ"
0.001,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.62931,-0.793353,0.154225,0,0,0,309.161,-118.515,26.8526,0,0,0,15.5749,-9.98291,33.7186,0,0,0,-230.738,-825.741,2324.83,0,0,0
0.003,1.10287,-1.07242,0.208504,0,0,0,308.137,-104.86,24.291,0,0,0,19.5014,-14.3381,65.7123,0,0,0,-164.819,-219.639,2011.9,0,0,0
0.004,2.11308,-2.15045,0.418455,0,0,0,307.741,-99.9458,23.3722,0,0,0,12.3964,-40.9096,70.3077,0,0,0,-176.692,-26.9059,1877.89,0,0,0
0.005,1.80385,-3.12571,0.609003,0,0,0,207.138,-63.5863,15.0277,0,0,0,1.28802,-32.8944,58.1772,0,0,0,-133.097,67.7719,1215.83,0,0,0
0.006,0.875298,-3.36686,0.65716,0,0,0,2.37489,1.19646,-0.198584,0,0,0,-14.2529,-25.5189,31.4514,0,0,0,-18.6889,40.1476,-6.18717,0,0,0
0.007,-0.323933,-3.42493,0.669993,0,0,0,1.60598,1.33625,-0.236279,0,0,0,-20.8226,-23.1047,16.0608,0,0,0,-20.9161,37.172,-24.2309,0,0,0
0.008,-1.00407,-3.32843,0.652987,0,0,0,1.417,1.19725,-0.212486,0,0,0,-19.5516,-23.0157,20.0688,0,0,0,-18.908,33.2227,-21.8679,0,0,0
0.009,-1.48148,-3.13476,0.6171,0,0,0,1.21034,1.0673,-0.19069,0,0,0,-18.3247,-23.131,20.2435,0,0,0,-17.0698,29.705,-21.035,0,0,0
0.01,-1.85662,-2.88225,0.56963,0,0,0,1.02725,0.950087,-0.17102,0,0,0,-16.843,-23.7583,20.3374,0,0,0,-15.407,26.6554,-20.4851,0,0,0
0.011,-2.2042,-2.59857,0.51583,0,0,0,0.872713,0.845891,-0.153448,0,0,0,-15.2634,-24.5191,20.3118,0,0,0,-13.9174,24.0682,-20.0385,0,0,0
