"Timestamp","BallCollision_NumContacts","BallCollision_ForceAmplitude"
4.791,2,11.1952
4.792,2,1.70949
4.793,2,0.698665
4.794,2,0
4.795,1,0
4.796,2,0
4.797,1,0
