"Timestamp","Pelvis_Yaw_Delta","Pelvis_Yaw_Error","Pelvis_Pitch_Delta","Pelvis_Pitch_Error","Chest_Roll_Delta","Chest_Roll_Error","Chest_Pitch_Delta","Chest_Pitch_Error","LeftFoot_Roll_Delta","LeftFoot_Roll_Error","LeftFoot_Pitch_Delta","LeftFoot_Pitch_Error","RightFoot_Roll_Delta","RightFoot_Roll_Error","Pelvis_Roll_Delta","Pelvis_Roll_Error","RightFoot_Pitch_Delta","RightFoot_Pitch_Error","Chest_Yaw_Delta","Chest_Yaw_Error","LeftFoot_Yaw_Delta","LeftFoot_Yaw_Error","RightFoot_Yaw_Delta","RightFoot_Yaw_Error"
0.014,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.015,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.016,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.017,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.018,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.019,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.02,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.021,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.022,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.023,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.024,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.025,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.026,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.027,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.028,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.029,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.03,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.031,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.032,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.033,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.034,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.035,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.036,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.037,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.038,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.039,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.04,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.041,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.042,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.043,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.044,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.045,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.046,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.047,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.048,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.049,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.05,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.051,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.052,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.053,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.054,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.055,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.056,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.057,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.058,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.059,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.06,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.061,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.062,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.063,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.064,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.065,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.066,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.067,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.068,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.069,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.07,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.071,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.072,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.073,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.074,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.075,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.076,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.077,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.078,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.079,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.08,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.081,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.082,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.083,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.084,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.085,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.086,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.087,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.088,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.089,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.09,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
0.091,-0.00411728,-0.0329382,0.000537084,0.00429667,-0.000537109,-0.00429687,-0.00116952,-0.00935612,0,0,0,0,0.000318445,0.00318445,-0.00116953,-0.0093562,-0.000392428,-0.00588642,-0.00412241,-0.0329792,-0.000201978,-0.00403956,0.000202915,0.0040583
