"Timestamp","BallCollision_NumContacts","BallCollision_ForceAmplitude"
5.367,2,12.5025
5.368,2,7.96082
5.369,3,0.0876091
5.37,4,0.0594926
5.371,4,0
5.372,3,0
5.373,2,0
5.374,2,0
5.375,3,0
5.376,3,0
5.377,2,0
5.378,2,0
5.379,2,0
5.38,2,0
5.381,2,0
5.382,2,0
5.383,2,0
5.384,1,0
5.385,2,0
