"Timestamp","Actual_ZMPX","Actual_ZMPY","Trajectory_ZMPX","Trajectory_ZMPY","Reference_ZMPX","Reference_ZMPY","MultiBody_ZMPX","MultiBody_ZMPY","CoP_ZMPX","CoP_ZMPY","LinearMomentumX","LinearMomentumY","LinearMomentumZ","AngularMomentumX","AngularMomentumY","AngularMomentumZ"
7.894,86.5629,881.017,86.975,819.353,88.0949,821.868,94.0692,963.331,106.993,963.897,-13.3976,16.3431,-2.37094,-16.8751,-14.4724,10.5466
7.895,85.7808,881.41,87.0808,819.407,88.1287,821.837,94.857,956.25,106.993,963.898,-13.4423,16.239,-2.42479,-16.7845,-14.5121,10.5814
7.896,-87.9684,952.858,87.1063,819.403,88.1538,821.833,-22.0623,919.802,-7.64164,928.417,-13.3449,16.0767,-2.14212,-16.4081,-14.4685,10.5021
7.897,-57.778,914.612,87.124,819.419,88.1711,821.849,-23.5588,915.59,-7.64163,928.417,-13.2724,15.9458,-1.90202,-16.0751,-14.4245,10.4438
7.898,-42.7119,871.176,87.1407,819.433,88.1875,821.864,-24.9198,929.399,-7.64162,928.417,-13.2124,15.8507,-1.68829,-15.7536,-14.3801,10.3878
7.899,-23.7038,853.054,87.1579,819.448,88.2043,821.879,-20.4821,928.224,-7.64161,928.417,-13.168,15.7706,-1.486,-15.4441,-14.3401,10.3447
7.9,-10.9962,839.439,87.1757,819.464,88.2217,821.894,-17.3464,925.157,-7.6416,928.417,-13.1342,15.7018,-1.28959,-15.1429,-14.3032,10.3111
7.901,-1.73328,831.064,87.1943,819.48,88.2398,821.911,-14.925,921.703,-7.64159,928.417,-13.1082,15.64,-1.09649,-14.848,-14.2686,10.2849
7.902,4.8832,827.702,87.2135,819.496,88.2586,821.928,-12.7167,918.056,-7.64159,928.417,-13.0877,15.5811,-0.90412,-14.5572,-14.2361,10.2644
7.903,10.0877,829.888,87.2333,819.514,88.278,821.945,-10.804,914.529,-7.64153,928.417,-13.0716,15.5206,-0.710111,-14.2682,-14.2055,10.2488
7.904,12.9124,836.412,87.2536,819.531,88.2978,821.963,-8.99503,911.232,-7.64146,928.417,-13.058,15.455,-0.512279,-13.9789,-14.1766,10.2363
7.905,14.1215,847.585,87.3358,819.627,88.3164,821.985,-7.28914,908.29,-7.6414,928.417,-13.0455,15.3804,-0.308461,-13.6869,-14.1493,10.2257
7.906,13.8587,862.943,87.3564,819.645,88.3365,822.003,-5.70608,905.815,-7.64135,928.417,-13.0329,15.2934,-0.0967116,-13.3901,-14.1236,10.2161
7.907,12.2494,882.042,87.3768,819.663,88.3565,822.021,-4.26394,903.866,-7.6413,928.417,-13.0192,15.191,0.124708,-13.0865,-14.0992,10.2065
7.908,16.4186,871.068,87.397,819.68,88.3762,822.039,-7.83953,921.949,-7.64127,928.417,-13.0091,15.0977,0.329681,-12.7815,-14.0718,10.1936
7.909,23.4196,876.061,87.4174,819.698,88.3962,822.057,-6.13036,927.456,-7.64123,928.417,-13.0048,15.0005,0.532185,-12.474,-14.0461,10.1853
7.91,26.5128,879.223,87.4383,819.717,88.4166,822.076,-5.13626,929.418,-7.64118,928.417,-13.0032,14.9009,0.735484,-12.1641,-14.0214,10.1795
7.911,27.648,882.292,87.4596,819.735,88.4374,822.095,-4.52187,929.519,-7.64114,928.417,-13.0026,14.7989,0.940473,-11.8526,-13.9974,10.175
7.912,26.9717,885.635,87.4812,819.754,88.4586,822.114,-4.18661,928.284,-7.6411,928.417,-13.0017,14.6944,1.14801,-11.5401,-13.9738,10.1709
7.913,23.6542,889.042,87.5031,819.774,88.48,822.134,-4.25886,926.058,-7.64106,928.417,-12.9982,14.5873,1.35883,-11.2267,-13.9502,10.1653
7.914,15.6485,884.82,87.5252,819.793,88.5016,822.153,-5.27825,922.963,-7.64104,928.417,-12.9883,14.4837,1.55001,-10.9344,-13.926,10.1551
7.915,34.617,881.509,87.6125,819.86,88.5291,822.153,-2.28012,919.599,-7.64105,928.417,-12.9941,14.3831,1.55155,-10.8196,-13.905,10.157
