"Timestamp","Actual_ZMPX","Actual_ZMPY","Trajectory_ZMPX","Trajectory_ZMPY","Reference_ZMPX","Reference_ZMPY","MultiBody_ZMPX","MultiBody_ZMPY","CoP_ZMPX","CoP_ZMPY","LinearMomentumX","LinearMomentumY","LinearMomentumZ","AngularMomentumX","AngularMomentumY","AngularMomentumZ","CoMAngularMomentumX","CoMAngularMomentumY","CoMAngularMomentumZ"
0.025,95.3015,-45.789,86.2733,-4.4491,86.2733,-4.4491,-538.739,-1296.72,233.063,126.521,-0.737115,0.102956,-10.7271,1.10359,0.0699116,-0.341053,0.962775,-0.276239,-0.334584
0.026,93.8702,-44.6969,86.275,-4.7053,86.275,-4.7053,-568.274,-1351.98,233.063,126.521,-0.73768,0.121248,-11.4382,1.1289,0.131223,-0.352242,0.988905,-0.280665,-0.347463
0.027,93.854,-43.7871,86.2767,-4.96939,86.2767,-4.96939,-610.352,-1404.8,233.063,126.521,-0.738242,0.138822,-12.1487,1.15385,0.19254,-0.36274,1.01405,-0.285034,-0.359583
0.028,93.8734,-42.9142,86.2784,-5.24107,86.2784,-5.24107,-660.921,-1451.98,233.063,126.521,-0.738827,0.155707,-12.8586,1.17837,0.253848,-0.372557,1.03816,-0.289334,-0.370958
0.029,93.9162,-42.0782,86.2803,-5.52001,86.2803,-5.52001,-721.715,-1496.42,233.063,126.521,-0.739454,0.171934,-13.5681,1.20238,0.315137,-0.381701,1.06119,-0.293559,-0.381598
0.03,93.9795,-41.2569,86.2822,-5.80592,86.2822,-5.80592,-795.161,-1539.43,233.063,126.521,-0.740139,0.187513,-14.277,1.22585,0.376402,-0.390184,1.0831,-0.297701,-0.391514
0.031,94.0521,-40.4545,86.2842,-6.09849,86.2842,-6.09849,-884.982,-1585.55,233.063,126.521,-0.74089,0.202459,-14.9855,1.24872,0.437644,-0.39802,1.10388,-0.301752,-0.400724
0.032,94.1276,-39.6637,86.2865,-6.39743,86.2865,-6.39743,-996.517,-1637.87,233.063,126.521,-0.74171,0.216783,-15.6934,1.271,0.498862,-0.405231,1.12351,-0.305711,-0.409248
0.033,94.2047,-38.8804,86.2889,-6.70245,86.2889,-6.70245,-1140.52,-1704.15,233.063,126.521,-0.7426,0.23049,-16.4007,1.29265,0.560056,-0.411841,1.14199,-0.309575,-0.417113
0.034,94.2811,-38.0973,86.2915,-7.01326,86.2915,-7.01326,-1330.31,-1792.92,233.063,126.521,-0.743557,0.24358,-17.1075,1.31369,0.62123,-0.41788,1.15932,-0.313343,-0.424348
0.035,94.3469,-37.3118,86.2943,-7.32958,86.2943,-7.32958,-1601.07,-1929.08,233.063,126.521,-0.744578,0.256052,-17.8138,1.33412,0.682385,-0.42338,1.17551,-0.317015,-0.430984
0.036,94.4113,-36.521,86.2975,-7.65112,86.2975,-7.65112,-2003.05,-2141.52,233.063,126.521,-0.745657,0.2679,-18.5196,1.35397,0.743529,-0.428373,1.19057,-0.320592,-0.437054
0.037,94.466,-35.72,86.3009,-7.97759,86.3009,-7.97759,-2688,-2524.93,233.063,126.521,-0.74679,0.279117,-19.2248,1.37326,0.804662,-0.432896,1.20453,-0.324074,-0.442594
0.038,94.511,-34.9096,86.3047,-8.3087,86.3047,-8.3087,-4098.14,-3350.03,233.063,126.521,-0.747965,0.289695,-19.9294,1.39202,0.865789,-0.436981,1.2174,-0.327464,-0.447636
