"Timestamp","Actual_ZMPX","Actual_ZMPY","Trajectory_ZMPX","Trajectory_ZMPY","Reference_ZMPX","Reference_ZMPY","MultiBody_ZMPX","MultiBody_ZMPY","CoP_ZMPX","CoP_ZMPY","LinearMomentumX","LinearMomentumY","LinearMomentumZ","AngularMomentumX","AngularMomentumY","AngularMomentumZ"
0.035,179.831,22.4205,86.0533,-2.27543,86.0533,-2.27543,231.722,114.534,233.112,126.409,-2.26689,-0.71312,-7.0222,2.19607,-1.68035,-0.200119
0.036,180.421,24.0079,86.0392,-2.30818,86.0392,-2.30818,231.497,114.952,233.112,126.409,-2.33649,-0.74954,-7.22768,2.26871,-1.7304,-0.206594
0.037,180.917,25.5144,86.0246,-2.34182,86.0246,-2.34182,231.27,115.324,233.112,126.409,-2.40652,-0.787169,-7.43053,2.34185,-1.78096,-0.213008
0.038,181.33,26.9364,86.0096,-2.3764,86.0096,-2.3764,231.044,115.65,233.112,126.409,-2.47692,-0.82594,-7.63094,2.41543,-1.832,-0.219375
0.039,181.675,28.2754,85.9939,-2.41193,85.9939,-2.41193,230.822,115.937,233.112,126.409,-2.54763,-0.865789,-7.82908,2.48944,-1.88347,-0.22571
0.04,181.962,29.5345,85.9778,-2.44845,85.9778,-2.44845,230.603,116.188,233.112,126.409,-2.6186,-0.906653,-8.0251,2.56382,-1.93534,-0.232025
0.041,182.202,30.7135,85.9612,-2.48597,85.9612,-2.48597,230.394,116.396,233.112,126.409,-2.6898,-0.948467,-8.21912,2.63855,-1.9876,-0.238332
0.042,182.41,31.8138,85.9441,-2.52451,85.9441,-2.52451,230.198,116.571,233.112,126.409,-2.7612,-0.991173,-8.41126,2.7136,-2.04022,-0.244643
0.043,182.596,32.8358,85.9266,-2.5641,85.9266,-2.5641,230.015,116.712,233.112,126.409,-2.83279,-1.03471,-8.60158,2.78895,-2.09319,-0.250968
0.044,183.66,33.3135,85.9085,-2.60473,85.9085,-2.60473,229.987,116.797,233.112,126.409,-2.90527,-1.07864,-8.79044,2.86452,-2.1465,-0.25741
0.045,184.842,33.5114,85.89,-2.64638,85.89,-2.64638,230.049,116.82,233.112,126.409,-2.97873,-1.12275,-8.97803,2.94025,-2.20017,-0.264121
0.046,185.9,33.6041,85.8708,-2.68903,85.8708,-2.68903,230.136,116.781,233.112,126.409,-3.05307,-1.16695,-9.16432,3.01614,-2.25422,-0.271186
0.047,182.918,35.7393,85.8511,-2.73262,85.8511,-2.73262,229.624,116.795,233.112,126.409,-3.12509,-1.21286,-9.34799,3.09234,-2.30863,-0.278206
0.048,186.341,35.0054,85.8309,-2.77718,85.8309,-2.77718,229.912,116.664,233.112,126.409,-3.19988,-1.25821,-9.53046,3.16863,-2.3635,-0.285227
0.049,-453.834,-910.555,85.8101,-2.82265,85.8101,-2.82265,-59.694,-147.876,-60.8771,-132.469,-2.7655,-0.551477,-8.20556,2.88417,-2.17749,-0.263598
0.05,-91.4578,-281.899,85.805,-2.83916,85.805,-2.83916,-17.4568,-110.786,-60.8771,-132.469,-2.61938,-0.344758,-7.33167,2.72492,-2.08507,-0.244423
0.051,-96.6418,-256.405,85.8068,-2.83489,85.8068,-2.83489,-33.857,-129.63,-60.8771,-132.469,-2.46915,-0.158304,-7.02671,2.6097,-1.98606,-0.22797
0.052,-117.655,-254.411,85.8107,-2.82805,85.8107,-2.82805,-71.005,-173.473,-60.877,-132.469,-2.30221,0.026583,-7.06462,2.50974,-1.87395,-0.21125
0.053,-127.964,-255.552,85.8183,-2.81773,85.8183,-2.81773,-102.974,-210.734,-60.8771,-132.469,-2.12707,0.212398,-7.23809,2.41354,-1.75455,-0.193976
0.054,-136.255,-253.618,85.8301,-2.80354,85.8301,-2.80354,-116.083,-219.985,-60.8771,-132.469,-1.94533,0.396698,-7.43508,2.31761,-1.63095,-0.176283
0.055,-133.925,-247.672,85.8453,-2.78879,85.8453,-2.78879,-113.122,-211.717,-60.8771,-132.469,-1.76545,0.576292,-7.61837,2.22296,-1.50732,-0.158894
0.056,-128.99,-241.026,85.865,-2.7703,85.865,-2.7703,-107.203,-201.758,-60.8771,-132.469,-1.5895,0.750622,-7.78273,2.12967,-1.38475,-0.141588
0.057,-123.49,-231.593,85.8904,-2.74475,85.8904,-2.74475,-101.696,-190.929,-60.8771,-132.469,-1.41792,0.917471,-7.93277,2.03948,-1.26372,-0.124473
0.058,-117.447,-221.09,85.9207,-2.71439,85.9207,-2.71439,-97.4702,-181.458,-60.8771,-132.469,-1.25115,1.07599,-8.0752,1.95314,-1.14429,-0.107683
0.059,-110.824,-210.233,85.9551,-2.68109,85.9551,-2.68109,-93.9494,-173.132,-60.8771,-132.469,-1.08964,1.22589,-8.21437,1.8709,-1.02655,-0.0913376
0.06,-104.917,-199.941,85.9935,-2.64507,85.9935,-2.64507,-90.7514,-165.599,-60.8771,-132.469,-0.932832,1.36763,-8.3522,1.79268,-0.910501,-0.0754166
0.061,-96.9937,-189.099,86.0358,-2.60656,86.0358,-2.60656,-87.4828,-158.617,-60.8771,-132.469,-0.782323,1.50077,-8.49017,1.71841,-0.796322,-0.0601392
0.062,-88.6864,-178.608,86.0818,-2.56579,86.0818,-2.56579,-84.1646,-152.223,-60.8771,-132.469,-0.638422,1.62558,-8.62893,1.64787,-0.684096,-0.0456031
0.063,-80.1873,-168.641,86.1312,-2.52306,86.1312,-2.52306,-80.7957,-146.426,-60.8771,-132.47,-0.50128,1.74249,-8.76867,1.58073,-0.573857,-0.0318668
0.064,-71.6749,-159.322,86.1838,-2.4786,86.1838,-2.4786,-77.4191,-141.279,-60.8771,-132.47,-0.370909,1.85201,-8.90933,1.5166,-0.465598,-0.018961
0.065,-63.2951,-150.741,86.2394,-2.43267,86.2394,-2.43267,-74.0932,-136.813,-60.8771,-132.47,-0.247201,1.95472,-9.05076,1.45508,-0.359272,-0.00689477
0.066,-55.1848,-142.95,86.2975,-2.38551,86.2975,-2.38551,-70.8788,-133.054,-60.8771,-132.47,-0.129944,2.05126,-9.19275,1.39572,-0.254795,0.00434107
0.067,-47.4538,-135.975,86.358,-2.33734,86.358,-2.33734,-67.8263,-129.996,-60.8771,-132.47,-0.0188337,2.14227,-9.33506,1.33811,-0.152057,0.0147703
0.068,-40.1914,-129.811,86.4206,-2.28835,86.4206,-2.28835,-64.9749,-127.616,-60.8771,-132.47,0.0865009,2.22841,-9.47746,1.28182,-0.0509233,0.0244283
0.069,-33.4659,-124.43,86.485,-2.23874,86.485,-2.23874,-62.3506,-125.868,-60.8771,-132.47,0.186489,2.31029,-9.61967,1.22646,0.0487495,0.0333606
0.07,-27.3277,-119.794,86.5511,-2.18867,86.5511,-2.18867,-59.9745,-124.692,-60.8771,-132.47,0.281599,2.38852,-9.76143,1.17169,0.147117,0.0416196
0.071,-21.8084,-115.846,86.6184,-2.13829,86.6184,-2.13829,-57.8535,-124.018,-60.8771,-132.47,0.372323,2.46363,-9.90248,1.11718,0.244337,0.049263
0.072,-16.9267,-112.521,86.6869,-2.08773,86.6869,-2.08773,-55.9922,-123.768,-60.8771,-132.47,0.459172,2.53613,-10.0426,1.06267,0.340566,0.0563523
0.073,-12.6837,-109.758,86.7563,-2.03711,86.7563,-2.03711,-54.3846,-123.868,-60.877,-132.47,0.542652,2.60647,-10.1815,1.00794,0.435958,0.0629513
0.074,-9.06459,-107.49,86.8265,-1.98652,86.8265,-1.98652,-53.0226,-124.245,-60.877,-132.47,0.623265,2.67503,-10.3191,0.952796,0.530659,0.0691259
0.075,-6.04101,-105.663,86.8972,-1.93605,86.8972,-1.93605,-51.8905,-124.837,-60.877,-132.47,0.701483,2.74218,-10.4551,0.897098,0.624805,0.0749435
0.076,-3.54202,-104.229,86.9683,-1.88576,86.9683,-1.88576,-50.9523,-125.588,-60.8769,-132.47,0.777727,2.80822,-10.5894,0.840735,0.718512,0.080477
0.077,-1.38522,-103.182,87.0397,-1.83569,87.0397,-1.83569,-50.1252,-126.481,-60.8769,-132.47,0.852272,2.87347,-10.722,0.783612,0.811845,0.0858131
0.078,0.855199,-102.814,87.1112,-1.78587,87.1112,-1.78587,-48.9421,-127.699,-60.8769,-132.47,0.925048,2.93847,-10.8526,0.725523,0.904603,0.0910537
0.079,0.198033,-101.245,87.1827,-1.73638,87.1827,-1.73638,-49.4093,-127.919,-60.8769,-132.47,0.998372,3.00226,-10.9812,0.667011,0.997742,0.0961514
0.08,0.661863,-100.529,87.2543,-1.6874,87.2543,-1.6874,-49.2396,-128.614,-60.8769,-132.47,1.07135,3.06553,-11.1078,0.60782,1.09089,0.101094
0.081,0.780642,-100.018,87.3259,-1.63891,87.3259,-1.63891,-49.1321,-129.28,-60.8769,-132.47,1.14426,3.12843,-11.2324,0.547951,1.18408,0.105955
0.082,0.641966,-99.5806,87.3975,-1.59095,87.3975,-1.59095,-49.0441,-129.846,-60.8769,-132.47,1.2173,3.19102,-11.3549,0.487453,1.27734,0.110792
0.083,1.22724,-98.929,87.4689,-1.5436,87.4689,-1.5436,-48.595,-129.795,-60.8769,-132.47,1.2899,3.25315,-11.4755,0.426709,1.37044,0.115608
0.084,-1.5517,-99.1977,87.5403,-1.4968,87.5403,-1.4968,-49.6261,-130.77,-60.8769,-132.47,1.36476,3.31553,-11.5934,0.365011,1.46429,0.120641
0.085,-2.31325,-98.9153,87.6116,-1.45051,87.6116,-1.45051,-49.8181,-130.956,-60.8769,-132.47,1.44025,3.37774,-11.7092,0.302899,1.55837,0.125668
0.086,-3.3784,-98.7045,87.683,-1.40474,87.683,-1.40474,-50.0813,-131.084,-60.8769,-132.47,1.51662,3.43983,-11.8229,0.240405,1.65272,0.130777
0.087,-4.63717,-98.5467,87.7543,-1.35949,87.7543,-1.35949,-50.4001,-131.129,-60.8769,-132.47,1.59403,3.50184,-11.9346,0.177576,1.74738,0.136019
0.088,-6.00557,-98.4275,87.8257,-1.31474,87.8257,-1.31474,-50.7471,-131.099,-60.8769,-132.47,1.67257,3.5638,-12.0441,0.114453,1.84236,0.141423
0.089,-7.4286,-98.3503,87.8971,-1.27047,87.8971,-1.27047,-51.1119,-131.004,-60.8768,-132.47,1.75228,3.62576,-12.1515,0.051076,1.93769,0.147008
0.09,-8.85996,-98.3119,87.9686,-1.22665,87.9686,-1.22665,-51.483,-130.861,-60.8768,-132.471,1.83317,3.68774,-12.2568,-0.0125265,2.03337,0.152788
0.091,-10.2525,-98.3215,88.0403,-1.18324,88.0403,-1.18324,-51.846,-130.689,-60.8768,-132.471,1.91521,3.74978,-12.3601,-0.0763345,2.12939,0.158778
0.092,-11.5354,-98.3949,88.1121,-1.1402,88.1121,-1.1402,-52.1701,-130.512,-60.8768,-132.471,1.99831,3.81193,-12.4612,-0.140345,2.22573,0.164993
0.093,-12.4967,-98.5879,88.1842,-1.09746,88.1842,-1.09746,-52.3665,-130.38,-60.8767,-132.471,2.08223,3.87429,-12.5603,-0.204578,2.32231,0.171468
0.094,-12.1144,-99.1485,88.2564,-1.05498,88.2564,-1.05498,-51.7123,-130.45,-60.8767,-132.471,2.16588,3.93716,-12.6576,-0.269136,2.41862,0.178242
0.095,-16.0267,-98.2204,88.3287,-1.01278,88.3287,-1.01278,-53.2976,-129.63,-60.8767,-132.471,2.2527,3.99934,-12.7524,-0.333547,2.51603,0.185233
0.096,-14.8571,-98.7291,88.4016,-0.971016,88.4016,-0.971016,-52.5143,-129.411,-60.8767,-132.471,2.33863,4.06198,-12.8454,-0.398102,2.61309,0.192327
0.097,-16.8364,-98.2005,88.4748,-0.929399,88.4748,-0.929399,-53.1809,-128.848,-60.8767,-132.471,2.42619,4.12426,-12.9362,-0.462646,2.7107,0.199639
0.098,-19.3521,-98.1723,88.5484,-0.888114,88.5484,-0.888114,-54.085,-128.789,-60.8767,-132.471,2.51581,4.18658,-13.0244,-0.527516,2.80903,0.207079
0.099,-18.4658,-97.6117,88.6225,-0.847233,88.6225,-0.847233,-53.6636,-127.79,-60.8767,-132.471,2.60477,4.2485,-13.1108,-0.59205,2.90721,0.214448
0.1,-21.3921,-98.2376,88.6971,-0.806559,88.6971,-0.806559,-54.7357,-128.294,-60.8767,-132.471,2.69612,4.31099,-13.1942,-0.65731,3.00625,0.222104
0.101,-21.5361,-98.0513,88.7722,-0.765962,88.7722,-0.765962,-54.7447,-127.961,-60.8767,-132.471,2.78764,4.37339,-13.2754,-0.722699,3.10544,0.229756
0.102,-21.8008,-97.8907,88.8479,-0.725475,88.8479,-0.725475,-54.7509,-127.688,-60.8767,-132.471,2.87942,4.43572,-13.3542,-0.788259,3.20479,0.237492
0.103,-22.0777,-97.7277,88.924,-0.685076,88.924,-0.685076,-54.7396,-127.444,-60.8767,-132.471,2.97147,4.49799,-13.4307,-0.854018,3.3043,0.245346
0.104,-22.312,-97.5463,89.0007,-0.644741,89.0007,-0.644741,-54.7061,-127.224,-60.8767,-132.471,3.06376,4.56017,-13.5046,-0.919996,3.40394,0.253327
0.105,-22.4812,-97.3429,89.0779,-0.604449,89.0779,-0.604449,-54.6477,-127.023,-60.8766,-132.471,3.15625,4.62226,-13.5761,-0.98621,3.50372,0.261433
0.106,-22.5756,-97.116,89.1556,-0.564175,89.1556,-0.564175,-54.5627,-126.842,-60.8766,-132.471,3.24886,4.68422,-13.645,-1.05268,3.60361,0.269654
0.107,-22.5921,-96.863,89.2338,-0.523897,89.2338,-0.523897,-54.4538,-126.682,-60.8766,-132.471,3.34155,4.74605,-13.7113,-1.11942,3.70361,0.277983
0.108,-22.516,-96.5911,89.3125,-0.483593,89.3125,-0.483593,-54.31,-126.547,-60.8765,-132.471,3.43423,4.80773,-13.7751,-1.18645,3.80369,0.286412
0.109,-22.2999,-96.3237,89.3917,-0.443238,89.3917,-0.443238,-54.1137,-126.445,-60.8765,-132.471,3.5268,4.86926,-13.8361,-1.2538,3.90382,0.294945
0.11,-21.6815,-96.1319,89.4712,-0.402807,89.4712,-0.402807,-53.7487,-126.431,-60.8765,-132.471,3.61893,4.93071,-13.8945,-1.32152,4.0039,0.303606
0.111,-20.4949,-94.8225,89.5511,-0.362287,89.5511,-0.362287,-52.8855,-125.711,-60.8765,-132.471,3.71017,4.99117,-13.9505,-1.38912,4.10357,0.312223
0.112,-21.7514,-94.2005,89.6315,-0.322131,89.6315,-0.322131,-53.3909,-125.315,-60.8765,-132.471,3.80248,5.0512,-14.0035,-1.45691,4.20378,0.320934
0.113,-22.8096,-94.5898,89.7124,-0.281913,89.7124,-0.281913,-53.6925,-126.014,-60.8764,-132.471,3.8957,5.11161,-14.0531,-1.52562,4.3044,0.32976
0.114,-22.157,-93.9185,89.7936,-0.24157,89.7936,-0.24157,-53.4022,-125.796,-60.8764,-132.471,3.98846,5.17155,-14.0998,-1.5946,4.40502,0.338483
0.115,-21.6352,-93.3077,89.8751,-0.201164,89.8751,-0.201164,-53.1165,-125.648,-60.8764,-132.471,4.08087,5.23108,-14.1437,-1.66389,4.50565,0.347194
0.116,-20.8024,-92.8203,89.9569,-0.160686,89.9569,-0.160686,-52.678,-125.591,-60.8764,-132.471,4.17268,5.29028,-14.1846,-1.73357,4.60618,0.355962
0.117,-19.5701,-91.2722,90.0388,-0.12014,90.0388,-0.12014,-51.8146,-124.858,-60.8764,-132.471,4.26356,5.34831,-14.2229,-1.80314,4.70632,0.364635
0.118,-20.7161,-90.4213,90.1211,-0.0799811,90.1211,-0.0799811,-52.248,-124.449,-60.8763,-132.471,4.35543,5.40573,-14.2579,-1.8729,4.80696,0.373371
0.119,-21.7378,-90.5334,90.2037,-0.0397976,90.2037,-0.0397976,-52.5206,-125.038,-60.8763,-132.471,4.44819,5.46331,-14.2893,-1.94356,4.90801,0.382196
0.12,1172.27,111.606,90.2865,0.000457665,90.2865,0.000457665,278.042,-114.213,233.242,-127.809,3.57921,5.35814,-13.9632,-2.04782,4.68752,0.326961
0.121,878.389,-53.9461,90.307,0.0188496,90.307,0.0188496,251.866,-140.677,246.109,-127.579,2.94685,5.38639,-13.6249,-2.1811,4.49093,0.273371
0.122,468.056,-144.845,90.2869,0.0217643,90.2869,0.0217643,250.561,-142.98,246.109,-127.579,2.64508,5.48796,-13.3182,-2.31232,4.30364,0.250129
0.123,426.285,-132.201,90.2559,0.0292377,90.2559,0.0292377,257.043,-138.494,246.109,-127.579,2.37694,5.57943,-13.0677,-2.43128,4.12427,0.241999
0.124,407.314,-118.456,90.2161,0.0407065,90.2161,0.0407065,264.484,-134.512,246.109,-127.579,2.12407,5.65989,-12.9091,-2.53414,3.96214,0.239241
0.125,393.821,-103.039,90.1685,0.0550486,90.1685,0.0550486,271.123,-130.747,246.109,-127.579,1.88206,5.728,-12.8167,-2.62514,3.81226,0.238743
0.126,383.126,-93.1295,90.1142,0.0716145,90.1142,0.0716145,275.094,-127.3,246.109,-127.579,1.64864,5.7882,-12.7528,-2.70982,3.66709,0.239605
0.127,376.877,-84.6146,90.0536,0.0898375,90.0536,0.0898375,277.292,-123.67,246.109,-127.579,1.42023,5.84161,-12.6984,-2.79061,3.52285,0.239236
0.128,369.881,-78.9998,89.987,0.109056,89.987,0.109056,278.244,-120.795,246.109,-127.579,1.19743,5.89056,-12.6387,-2.86992,3.37644,0.239641
0.129,365.76,-72.7305,89.915,0.128917,89.915,0.128917,279.075,-117.791,246.109,-127.58,0.977934,5.93453,-12.5766,-2.94727,3.22875,0.238386
0.13,359.784,-66.058,89.8379,0.148805,89.8379,0.148805,279.503,-114.607,246.109,-127.58,0.763226,5.97319,-12.5128,-3.02243,3.08026,0.237082
0.131,353.947,-59.7787,89.7563,0.168371,89.7563,0.168371,279.794,-111.56,246.109,-127.58,0.553196,6.00685,-12.4471,-3.09553,2.93103,0.235144
0.132,348.668,-53.7014,89.6703,0.187218,89.6703,0.187218,279.949,-108.602,246.109,-127.58,0.347394,6.03568,-12.381,-3.16645,2.78156,0.232589
0.133,343.942,-47.9959,89.5803,0.20499,89.5803,0.20499,280.413,-105.698,246.109,-127.58,0.145371,6.05997,-12.32,-3.23467,2.63315,0.229459
0.134,339.809,-44.147,89.4863,0.221379,89.4863,0.221379,281.242,-102.746,246.109,-127.58,-0.0533506,6.08123,-12.2681,-3.29974,2.4867,0.226072
0.135,336.571,-39.8894,89.3885,0.236069,89.3885,0.236069,282.035,-100.221,246.109,-127.58,-0.249495,6.09912,-12.2262,-3.36197,2.34245,0.222123
0.136,333.978,-36.8087,89.2869,0.248827,89.2869,0.248827,282.501,-98.1662,246.109,-127.58,-0.443585,6.1146,-12.1916,-3.42201,2.19993,0.217664
0.137,332.11,-34.9421,89.1813,0.259484,89.1813,0.259484,282.7,-96.5983,246.109,-127.58,-0.636209,6.12863,-12.1622,-3.48045,2.05871,0.212816
0.138,330.931,-34.0647,89.0718,0.267935,89.0718,0.267935,282.726,-95.4935,246.109,-127.58,-0.827924,6.14203,-12.136,-3.53783,1.91837,0.207686
0.139,330.515,-34.2045,88.9582,0.274134,88.9582,0.274134,282.625,-94.8433,246.109,-127.58,-1.01935,6.15562,-12.111,-3.59469,1.77846,0.20239
0.14,330.778,-34.9281,88.8404,0.278082,88.8404,0.278082,282.482,-94.579,246.109,-127.58,-1.21104,6.16986,-12.0861,-3.6514,1.63866,0.196992
0.141,331.793,-36.0435,88.7182,0.279822,88.7182,0.279822,282.378,-94.6346,246.109,-127.58,-1.40359,6.18508,-12.0604,-3.70829,1.49868,0.191529
0.142,333.709,-37.1563,88.5916,0.279431,88.5916,0.279431,282.427,-94.8893,246.109,-127.58,-1.59776,6.20126,-12.0334,-3.76555,1.35831,0.185976
0.143,336.851,-37.2442,88.4604,0.277006,88.4604,0.277006,282.871,-95.0449,246.109,-127.58,-1.79452,6.2176,-12.0062,-3.82301,1.21752,0.180129
0.144,323.237,-42.3988,88.3245,0.272661,88.3245,0.272661,279.643,-96.1186,246.109,-127.58,-1.98032,6.23818,-11.9701,-3.88216,1.07659,0.173963
0.145,296.118,-50.2117,88.1842,0.266605,88.1842,0.266605,272.902,-99.0195,246.109,-127.58,-2.14422,6.26516,-11.922,-3.94471,0.937358,0.169289
0.146,278.217,-59.2071,88.0404,0.259545,88.0404,0.259545,266.493,-102.668,246.109,-127.58,-2.29368,6.2995,-11.8619,-4.0113,0.799732,0.166104
0.147,258.913,-67.2162,87.8935,0.251842,87.8935,0.251842,261.22,-105.909,246.109,-127.58,-2.42756,6.3404,-11.793,-4.08135,0.6638,0.165367
0.148,240.892,-73.7658,87.7444,0.243901,87.7444,0.243901,256.481,-108.785,246.109,-127.58,-2.5469,6.38669,-11.7174,-4.15442,0.529797,0.166655
0.149,224.122,-78.945,87.5941,0.236027,87.5941,0.236027,252.049,-111.347,246.109,-127.58,-2.6527,6.43725,-11.6371,-4.23007,0.39802,0.169573
0.15,208.613,-82.9782,87.4434,0.228477,87.4434,0.228477,247.812,-113.643,246.109,-127.58,-2.74598,6.49116,-11.5536,-4.30795,0.268751,0.173774
0.151,194.429,-86.0783,87.2931,0.221454,87.2931,0.221454,243.714,-115.7,246.109,-127.58,-2.82782,6.54768,-11.4681,-4.38773,0.142213,0.178961
0.152,181.626,-88.4513,87.144,0.215116,87.144,0.215116,239.747,-117.538,246.109,-127.58,-2.89932,6.60619,-11.3818,-4.46914,0.0185486,0.184881
0.153,170.257,-90.2395,86.9967,0.209585,86.9967,0.209585,235.921,-119.169,246.109,-127.58,-2.96165,6.66625,-11.2951,-4.55193,-0.10218,0.191332
0.154,160.346,-91.6052,86.8518,0.20495,86.8518,0.20495,232.255,-120.599,246.109,-127.58,-3.01599,6.7275,-11.2087,-4.6359,-0.219992,0.198148
