"Timestamp","Actual_ZMPX","Actual_ZMPY","Trajectory_ZMPX","Trajectory_ZMPY","Reference_ZMPX","Reference_ZMPY","MultiBody_ZMPX","MultiBody_ZMPY","CoP_ZMPX","CoP_ZMPY","LinearMomentumX","LinearMomentumY","LinearMomentumZ","AngularMomentumX","AngularMomentumY","AngularMomentumZ"
0.034,179.128,20.7327,86.0534,-2.27263,86.0534,-2.27263,231.906,114.056,233.111,126.41,-2.19859,-0.67783,-6.81249,2.12414,-1.63129,-0.193412
0.035,179.819,22.4038,86.0393,-2.30527,86.0393,-2.30527,231.682,114.523,233.111,126.41,-2.26772,-0.712975,-7.02079,2.19625,-1.68077,-0.199954
0.036,180.409,23.9918,86.0247,-2.33881,86.0247,-2.33881,231.459,114.943,233.111,126.41,-2.33734,-0.749395,-7.22624,2.26889,-1.73083,-0.206423
0.037,180.902,25.4959,86.0096,-2.37327,86.0096,-2.37327,231.231,115.311,233.111,126.41,-2.4074,-0.787021,-7.42904,2.34203,-1.7814,-0.212833
0.038,181.318,26.9162,85.994,-2.40869,85.994,-2.40869,231.005,115.64,233.111,126.41,-2.47782,-0.82579,-7.62942,2.41562,-1.83245,-0.219197
0.039,181.66,28.2566,85.9779,-2.44509,85.9779,-2.44509,230.778,115.923,233.111,126.41,-2.54855,-0.865636,-7.82752,2.48963,-1.88394,-0.225527
0.04,181.944,29.5128,85.9612,-2.4825,85.9612,-2.4825,230.561,116.169,233.111,126.41,-2.61954,-0.906497,-8.0235,2.56402,-1.93583,-0.231838
0.041,182.185,30.6913,85.9441,-2.52093,85.9441,-2.52093,230.35,116.383,233.111,126.41,-2.69077,-0.94831,-8.21748,2.63876,-1.98809,-0.238142
0.042,182.424,31.8028,85.9379,-2.53498,85.9379,-2.53498,230.186,116.564,233.111,126.41,-2.76219,-0.991012,-8.40957,2.71381,-2.04072,-0.244449
0.043,182.61,32.8256,85.9201,-2.57481,85.9201,-2.57481,230.004,116.709,233.111,126.41,-2.83381,-1.03454,-8.59986,2.78916,-2.0937,-0.25077
0.044,183.661,33.3114,85.9019,-2.61569,85.9019,-2.61569,229.974,116.79,233.111,126.41,-2.9063,-1.07848,-8.78869,2.86474,-2.14703,-0.257206
0.045,184.842,33.5076,85.8831,-2.65757,85.8831,-2.65757,230.036,116.814,233.111,126.41,-2.97977,-1.12259,-8.97624,2.94048,-2.20071,-0.263909
0.046,185.901,33.6014,85.8637,-2.70044,85.8637,-2.70044,230.12,116.779,233.111,126.41,-3.05413,-1.16679,-9.16249,3.01637,-2.25477,-0.270965
0.047,182.904,35.7453,85.8438,-2.74425,85.8438,-2.74425,229.605,116.787,233.111,126.41,-3.12615,-1.21272,-9.34612,3.09258,-2.30919,-0.277976
0.048,186.329,35.0117,85.8234,-2.78902,85.8234,-2.78902,229.896,116.661,233.111,126.41,-3.20094,-1.25808,-9.52855,3.16888,-2.36406,-0.284986
0.049,-453.34,-908.56,85.8074,-2.82565,85.8074,-2.82565,-59.7697,-147.938,-60.8786,-132.466,-2.76696,-0.552904,-8.21185,2.88551,-2.1784,-0.263426
0.05,-91.7683,-281.751,85.8043,-2.8359,85.8043,-2.8359,-17.5767,-110.886,-60.8786,-132.466,-2.62059,-0.346299,-7.34121,2.72646,-2.08586,-0.244226
0.051,-96.8432,-256.34,85.8068,-2.83082,85.8068,-2.83082,-33.9294,-129.614,-60.8786,-132.466,-2.4702,-0.159891,-7.03614,2.61124,-1.98678,-0.227756
0.052,-117.734,-254.33,85.8119,-2.82291,85.8119,-2.82291,-70.8628,-173.139,-60.8786,-132.466,-2.3032,0.024938,-7.0725,2.51123,-1.87467,-0.211028
0.053,-127.985,-255.462,85.8208,-2.8114,85.8208,-2.8114,-102.612,-210.129,-60.8786,-132.466,-2.12804,0.210689,-7.24421,2.41498,-1.75528,-0.193749
0.054,-136.259,-253.588,85.8336,-2.797,85.8336,-2.797,-115.746,-219.499,-60.8786,-132.466,-1.94631,0.394973,-7.43975,2.31898,-1.63169,-0.176042
0.055,-133.938,-247.65,85.8503,-2.78097,85.8503,-2.78097,-112.891,-211.396,-60.8786,-132.466,-1.76642,0.574556,-7.62195,2.22427,-1.50806,-0.158637
0.056,-129.041,-240.952,85.8718,-2.76023,85.8718,-2.76023,-107.076,-201.508,-60.8786,-132.466,-1.59042,0.748836,-7.78553,2.13095,-1.38548,-0.141323
0.057,-123.548,-231.488,85.8987,-2.73318,85.8987,-2.73318,-101.626,-190.733,-60.8786,-132.466,-1.41879,0.915614,-7.93499,2.04076,-1.26443,-0.124209
0.058,-117.502,-221.004,85.9302,-2.70202,85.9302,-2.70202,-97.4448,-181.334,-60.8786,-132.466,-1.25198,1.07407,-8.07703,1.95441,-1.14499,-0.107424
0.059,-110.875,-210.163,85.9659,-2.66797,85.9659,-2.66797,-93.945,-173.058,-60.8786,-132.466,-1.09043,1.22393,-8.21588,1.87215,-1.02722,-0.0910849
0.06,-104.943,-199.867,86.0054,-2.63126,86.0054,-2.63126,-90.7582,-165.562,-60.8786,-132.466,-0.933596,1.36562,-8.35348,1.79391,-0.911152,-0.0751729
0.061,-97.0193,-189.036,86.0489,-2.59213,86.0489,-2.59213,-87.4974,-158.602,-60.8786,-132.466,-0.783064,1.49872,-8.49126,1.71962,-0.796952,-0.0599034
0.062,-88.7174,-178.567,86.0848,-2.56043,86.0848,-2.56043,-84.1834,-152.231,-60.8786,-132.466,-0.639138,1.6235,-8.62988,1.64905,-0.684703,-0.0453734
0.063,-80.2202,-168.61,86.1344,-2.51761,86.1344,-2.51761,-80.8199,-146.447,-60.8786,-132.466,-0.501969,1.74038,-8.7695,1.58188,-0.574442,-0.0316413
0.064,-71.7054,-159.297,86.1873,-2.4731,86.1873,-2.4731,-77.4428,-141.304,-60.8786,-132.466,-0.371572,1.84988,-8.91007,1.51772,-0.466163,-0.0187378
0.065,-63.3257,-150.72,86.243,-2.42713,86.243,-2.42713,-74.1182,-136.843,-60.8786,-132.466,-0.247839,1.95258,-9.05142,1.45617,-0.359819,-0.00667182
0.066,-55.2157,-142.935,86.3013,-2.37994,86.3013,-2.37994,-70.9042,-133.086,-60.8786,-132.466,-0.130556,2.04911,-9.19334,1.39678,-0.255324,0.00456544
0.067,-47.483,-135.961,86.362,-2.33176,86.362,-2.33176,-67.8513,-130.027,-60.8786,-132.466,-0.019423,2.14012,-9.33561,1.33914,-0.152568,0.0149975
0.068,-40.2187,-129.8,86.4247,-2.28278,86.4247,-2.28278,-64.9958,-127.642,-60.8786,-132.466,0.0859349,2.22625,-9.47797,1.28283,-0.0514208,0.02466
0.069,-33.468,-124.413,86.4893,-2.23319,86.4893,-2.23319,-62.2513,-125.914,-60.8786,-132.466,0.185925,2.30812,-9.62014,1.22744,0.048198,0.0333841
0.07,-27.3081,-119.819,86.5554,-2.18315,86.5554,-2.18315,-60.1029,-124.689,-60.8786,-132.466,0.281019,2.38637,-9.76191,1.17267,0.146637,0.0418621
0.071,-21.9114,-115.821,86.6228,-2.13282,86.6228,-2.13282,-57.9057,-124.028,-60.8786,-132.466,0.371827,2.46147,-9.90296,1.11815,0.243887,0.0495324
0.072,-16.9829,-112.503,86.6914,-2.08231,86.6914,-2.08231,-56.0168,-123.772,-60.8786,-132.466,0.458721,2.53395,-10.043,1.06364,0.340131,0.0566365
0.073,-12.713,-109.74,86.7609,-2.03175,86.7609,-2.03175,-54.3926,-123.866,-60.8786,-132.467,0.542227,2.60428,-10.1819,1.0089,0.43553,0.0632453
0.074,-9.08382,-107.474,86.8311,-1.98124,86.8311,-1.98124,-53.0254,-124.24,-60.8785,-132.467,0.622856,2.67283,-10.3195,0.953755,0.530234,0.0694269
0.075,-6.06028,-105.643,86.9018,-1.93085,86.9018,-1.93085,-51.8876,-124.824,-60.8785,-132.467,0.701091,2.73997,-10.4555,0.898061,0.62438,0.0752499
0.076,-3.58066,-104.202,86.973,-1.88064,86.973,-1.88064,-50.9562,-125.564,-60.8785,-132.467,0.777368,2.80599,-10.5898,0.841707,0.71809,0.0807851
0.077,-1.50006,-103.13,87.0444,-1.83067,87.0444,-1.83067,-50.1629,-126.432,-60.8784,-132.467,0.852004,2.87121,-10.7223,0.784605,0.811446,0.0861144
0.078,0.587573,-102.49,87.1159,-1.78096,87.1159,-1.78096,-49.2121,-127.472,-60.8784,-132.467,0.924996,2.93595,-10.8529,0.726648,0.904358,0.0913381
0.079,1.66063,-100.861,87.1873,-1.73165,87.1873,-1.73165,-48.5153,-127.639,-60.8784,-132.467,0.997153,2.99944,-10.982,0.668357,0.996959,0.0963643
0.08,0.781435,-99.7725,87.2589,-1.68307,87.2589,-1.68307,-49.103,-127.826,-60.8784,-132.467,1.07004,3.0621,-11.1088,0.609643,1.09002,0.101269
0.081,0.0304861,-100.349,87.3306,-1.63493,87.3306,-1.63493,-49.3729,-129.516,-60.8784,-132.467,1.14354,3.12526,-11.233,0.549593,1.18337,0.106206
0.082,0.106684,-99.9064,87.4137,-1.5796,87.4137,-1.5796,-49.297,-130.017,-60.8784,-132.467,1.21702,3.18813,-11.3552,0.488944,1.27679,0.111037
0.083,-0.2033,-99.643,87.4853,-1.53237,87.4853,-1.53237,-49.3233,-130.507,-60.8784,-132.467,1.29077,3.25084,-11.4752,0.427704,1.37035,0.11589
0.084,-0.44844,-99.5962,87.5567,-1.48555,87.5567,-1.48555,-49.2701,-131.005,-60.8783,-132.467,1.36475,3.31355,-11.5932,0.365872,1.46399,0.120875
0.085,-0.359469,-98.6473,87.6279,-1.43924,87.6279,-1.43924,-48.773,-130.713,-60.8783,-132.467,1.43869,3.37555,-11.7095,0.303958,1.55743,0.125908
0.086,-3.00252,-98.16,87.6992,-1.3937,87.6992,-1.3937,-49.8196,-130.491,-60.8783,-132.467,1.51476,3.43722,-11.8235,0.241836,1.65162,0.131112
0.087,-5.50212,-98.912,87.7705,-1.34865,87.7705,-1.34865,-50.6891,-131.445,-60.8783,-132.467,1.59287,3.49953,-11.9349,0.17878,1.74646,0.136536
0.088,-6.51117,-98.6879,87.8419,-1.30403,87.8419,-1.30403,-50.9639,-131.322,-60.8783,-132.467,1.67182,3.56172,-12.0442,0.115495,1.84159,0.141989
0.089,-7.75882,-98.5461,87.9133,-1.25987,87.9133,-1.25987,-51.2903,-131.177,-60.8783,-132.467,1.7518,3.62385,-12.1515,0.0519925,1.93704,0.147571
0.09,-9.07423,-98.485,87.9849,-1.21613,87.9849,-1.21613,-51.6285,-131.011,-60.8782,-132.467,1.83287,3.68598,-12.2568,-0.0117181,2.03281,0.153337
0.091,-10.3105,-98.5117,88.0566,-1.17276,88.0566,-1.17276,-51.9283,-130.842,-60.8782,-132.467,1.91497,3.74818,-12.3599,-0.0756354,2.12888,0.159326
0.092,-11.1508,-98.6939,88.1284,-1.12971,88.1284,-1.12971,-52.0518,-130.732,-60.8782,-132.467,1.99778,3.81058,-12.4611,-0.139786,2.22515,0.165591
0.093,-11.4191,-97.8105,88.2004,-1.08706,88.2004,-1.08706,-51.6639,-129.845,-60.8782,-132.467,2.08084,3.87233,-12.5606,-0.203648,2.3213,0.171983
0.094,-14.1288,-97.5741,88.2727,-1.04504,88.2727,-1.04504,-52.7209,-129.219,-60.8782,-132.467,2.16611,3.93395,-12.6579,-0.267473,2.41822,0.178624
0.095,-16.5597,-98.553,88.3454,-1.0033,88.3454,-1.0033,-53.5504,-129.874,-60.8782,-132.467,2.25337,3.99641,-12.7525,-0.332072,2.51581,0.185552
0.096,-17.242,-98.4483,88.4185,-0.961758,88.4185,-0.961758,-53.7254,-129.475,-60.8781,-132.467,2.34122,4.05884,-12.845,-0.396738,2.61364,0.192533
0.097,-18.0223,-98.4069,88.492,-0.920438,88.492,-0.920438,-53.9076,-129.138,-60.8781,-132.467,2.42974,4.1213,-12.9354,-0.461512,2.71172,0.19965
0.098,-18.7226,-98.4265,88.5659,-0.87929,88.5659,-0.87929,-54.0468,-128.848,-60.8781,-132.467,2.51887,4.18383,-13.0236,-0.526434,2.81002,0.206945
0.099,-19.1526,-98.529,88.6402,-0.838264,88.6402,-0.838264,-54.0724,-128.638,-60.8781,-132.467,2.60839,4.24651,-13.1095,-0.591551,2.90849,0.21445
0.1,-18.7965,-99.1619,88.7149,-0.797316,88.7149,-0.797316,-53.5174,-128.772,-60.878,-132.467,2.69767,4.30975,-13.1932,-0.657092,3.00677,0.222214
0.101,-20.99,-98.1508,88.7901,-0.756473,88.7901,-0.756473,-54.4146,-127.88,-60.878,-132.467,2.78876,4.37224,-13.2744,-0.722428,3.10575,0.23011
0.102,-21.4511,-97.9566,88.85,-0.72425,88.85,-0.72425,-54.5329,-127.615,-60.878,-132.467,2.88026,4.43463,-13.3535,-0.787917,3.20496,0.238071
0.103,-21.7559,-97.7997,88.9261,-0.683672,88.9261,-0.683672,-54.5568,-127.408,-60.878,-132.467,2.97206,4.49695,-13.4302,-0.853617,3.30433,0.246113
0.104,-21.9566,-97.6125,89.0028,-0.643194,89.0028,-0.643194,-54.5071,-127.218,-60.878,-132.467,3.06407,4.55919,-13.5045,-0.919553,3.40384,0.254242
0.105,-19.8515,-98.2784,89.08,-0.602813,89.08,-0.602813,-53.2615,-127.317,-60.878,-132.467,3.15444,4.62203,-13.5763,-0.985907,3.50272,0.262529
0.106,-21.3483,-97.2973,89.1576,-0.562309,89.1576,-0.562309,-53.7792,-126.685,-60.878,-132.467,3.24607,4.68414,-13.6454,-1.05225,3.60211,0.270993
0.107,-23.4551,-96.9151,89.2357,-0.521882,89.2357,-0.521882,-54.6264,-126.618,-60.878,-132.467,3.33945,4.74601,-13.7115,-1.11897,3.70222,0.2795
0.108,-23.0628,-96.4636,89.3144,-0.481539,89.3144,-0.481539,-54.4704,-126.426,-60.878,-132.467,3.43257,4.80759,-13.7752,-1.18593,3.80241,0.287915
0.109,-22.7092,-96.0213,89.3936,-0.441218,89.3936,-0.441218,-54.2356,-126.299,-60.878,-132.467,3.52547,4.86888,-13.8364,-1.25318,3.90262,0.296322
0.11,-20.4774,-95.674,89.4732,-0.400954,89.4732,-0.400954,-53.1329,-125.94,-60.878,-132.467,3.61663,4.92996,-13.895,-1.32055,4.00228,0.304761
0.111,-23.4844,-95.2068,89.5531,-0.360649,89.5531,-0.360649,-54.2339,-125.997,-60.878,-132.467,3.71028,4.99073,-13.9502,-1.38845,4.10288,0.313381
0.112,-23.0067,-94.5848,89.6336,-0.320318,89.6336,-0.320318,-54.0416,-125.745,-60.878,-132.467,3.8036,5.05107,-14.0026,-1.45659,4.20354,0.321895
0.113,-20.4697,-93.6172,89.7145,-0.27994,89.7145,-0.27994,-52.8663,-125.297,-60.878,-132.467,3.89494,5.1107,-14.0527,-1.52476,4.30359,0.330374
0.114,-20.5547,-93.4716,89.7956,-0.239679,89.7956,-0.239679,-52.6404,-125.37,-60.878,-132.467,3.98641,5.17028,-14.0998,-1.59342,4.4037,0.339041
0.115,-23.0088,-93.0906,89.877,-0.199415,89.877,-0.199415,-53.503,-125.629,-60.878,-132.467,4.07993,5.22963,-14.1433,-1.66274,4.50459,0.347829
0.116,-22.2729,-92.2786,89.9588,-0.159128,89.9588,-0.159128,-53.2188,-125.38,-60.878,-132.467,4.17292,5.2884,-14.1841,-1.7323,4.60549,0.356463
0.117,-21.7747,-91.5145,90.0409,-0.118851,90.0409,-0.118851,-52.9462,-125.185,-60.878,-132.467,4.26558,5.34663,-14.2219,-1.80215,4.70641,0.36505
0.118,-21.4113,-90.7612,90.1233,-0.0786015,90.1233,-0.0786015,-52.6828,-124.994,-60.878,-132.467,4.35801,5.40432,-14.2566,-1.8723,4.80735,0.373639
0.119,-21.1101,-90.0054,90.2059,-0.0383942,90.2059,-0.0383942,-52.4213,-124.802,-60.878,-132.467,4.45027,5.46148,-14.2883,-1.94277,4.90833,0.38225
0.12,-20.8417,-89.2483,90.2886,0.00175796,90.2886,0.00175796,-52.1791,-124.613,-60.878,-132.467,4.54239,5.5181,-14.3168,-2.01355,5.00934,0.390891
0.121,1328.43,97.8798,90.3694,0.041111,90.3694,0.041111,297.51,-114.111,246.256,-127.528,3.54742,5.42403,-13.975,-2.11956,4.76416,0.334458
0.122,816.649,-85.2742,90.3838,0.0574628,90.3838,0.0574628,251.054,-142.732,246.315,-127.505,2.96473,5.4776,-13.6163,-2.25796,4.56333,0.283298
0.123,475.488,-146.407,90.3571,0.0614816,90.3571,0.0614816,254.07,-144.393,246.315,-127.505,2.65694,5.58052,-13.3085,-2.39081,4.37228,0.260441
0.124,429.916,-129.83,90.3206,0.0704082,90.3206,0.0704082,259.327,-139.482,246.315,-127.505,2.38587,5.67016,-13.0501,-2.51187,4.18874,0.251708
0.125,407.233,-114.691,90.276,0.0835098,90.276,0.0835098,263.137,-134.695,246.315,-127.505,2.13306,5.74767,-12.8314,-2.62304,4.01198,0.247482
0.126,390.471,-102.067,90.2242,0.0995576,90.2242,0.0995576,268.531,-129.944,246.315,-127.505,1.89373,5.81508,-12.6821,-2.72086,3.84893,0.247498
0.127,378.839,-86.6356,90.1663,0.117769,90.1663,0.117769,274.039,-125.69,246.315,-127.505,1.66377,5.87013,-12.5928,-2.80756,3.69765,0.248485
0.128,372.444,-76.1773,90.1032,0.137417,90.1032,0.137417,277.499,-122.034,246.315,-127.505,1.43894,5.91681,-12.5352,-2.88756,3.55241,0.247767
0.129,365.392,-68.6371,90.0348,0.157672,90.0348,0.157672,279.018,-118.66,246.315,-127.505,1.21977,5.95748,-12.486,-2.96405,3.4084,0.246777
0.13,359.457,-62.8318,89.9615,0.178073,89.9615,0.178073,279.576,-115.53,246.315,-127.505,1.00536,5.99354,-12.436,-3.03834,3.26374,0.245389
0.131,354.16,-57.5274,89.8836,0.198148,89.8836,0.198148,279.743,-112.483,246.315,-127.505,0.795195,6.02539,-12.3827,-3.11075,3.11806,0.243519
0.132,349.262,-52.4158,89.8014,0.217494,89.8014,0.217494,279.738,-109.514,246.315,-127.505,0.588954,6.05319,-12.3262,-3.18134,2.97146,0.24111
0.133,344.787,-47.4746,89.715,0.235764,89.715,0.235764,279.792,-106.636,246.315,-127.505,0.386293,6.07707,-12.2686,-3.2499,2.82455,0.238152
0.134,340.833,-43.377,89.6247,0.252664,89.6247,0.252664,280.448,-103.696,246.315,-127.505,0.186792,6.09771,-12.2176,-3.31561,2.67898,0.234869
0.135,337.557,-40.0968,89.5306,0.267929,89.5306,0.267929,281.253,-100.932,246.315,-127.505,-0.0100997,6.11578,-12.1745,-3.3785,2.53503,0.231265
0.136,335.008,-36.9921,89.4325,0.281316,89.4325,0.281316,281.919,-98.6358,246.315,-127.505,-0.204969,6.13141,-12.1391,-3.43897,2.39275,0.227193
0.137,333.125,-34.88,89.3306,0.292651,89.3306,0.292651,282.324,-96.8077,246.315,-127.505,-0.398357,6.1454,-12.1092,-3.49761,2.25173,0.222659
0.138,331.243,-33.744,89.2247,0.301821,89.2247,0.301821,282.511,-95.3668,246.315,-127.505,-0.590267,6.15855,-12.083,-3.5549,2.11163,0.218156
0.139,330.43,-34.2557,89.1148,0.308798,89.1148,0.308798,282.549,-94.6731,246.315,-127.505,-0.781562,6.17218,-12.0583,-3.61162,1.97188,0.213831
0.14,331.204,-34.8898,89.0008,0.313585,89.0008,0.313585,282.43,-94.2881,246.315,-127.505,-0.97353,6.1864,-12.0334,-3.66813,1.83217,0.208862
0.141,331.807,-35.5115,88.8825,0.316161,88.8825,0.316161,282.455,-94.075,246.315,-127.505,-1.16603,6.20119,-12.0083,-3.72455,1.6924,0.203875
0.142,334.576,-36.3279,88.6949,0.315857,88.6949,0.315857,282.418,-94.202,246.315,-127.505,-1.36085,6.21675,-11.982,-3.78129,1.55226,0.197698
0.143,336.517,-36.9524,88.5652,0.313262,88.5652,0.313262,282.733,-94.3733,246.315,-127.505,-1.5573,6.2329,-11.9552,-3.83825,1.41175,0.191789
0.144,334.115,-38.2471,88.4308,0.308782,88.4308,0.308782,282.246,-94.5408,246.315,-127.505,-1.75186,6.25016,-11.9254,-3.89568,1.27075,0.185715
0.145,304.25,-46.4213,88.2922,0.302802,88.2922,0.302802,275.81,-97.2015,246.315,-127.505,-1.92229,6.27412,-11.8831,-3.95634,1.13099,0.18029
0.146,285.804,-56.2799,88.1501,0.295839,88.1501,0.295839,268.933,-101.07,246.315,-127.505,-2.07784,6.30614,-11.8272,-4.02132,0.992676,0.176482
0.147,266.347,-64.7864,88.0051,0.288308,88.0051,0.288308,263.543,-104.436,246.315,-127.506,-2.21769,6.34512,-11.7616,-4.08993,0.855881,0.17519
0.148,248.19,-71.7951,87.858,0.280584,87.858,0.280584,258.78,-107.424,246.315,-127.506,-2.34288,6.38986,-11.6885,-4.1617,0.720805,0.17599
0.149,231.255,-77.3807,87.7097,0.272966,87.7097,0.272966,254.371,-110.096,246.315,-127.506,-2.45439,6.43921,-11.6101,-4.23621,0.587748,0.178486
0.15,215.528,-81.7641,87.5612,0.265702,87.5612,0.265702,250.168,-112.498,246.315,-127.506,-2.55321,6.49219,-11.5279,-4.31308,0.457015,0.182324
0.151,201.069,-85.1637,87.4131,0.258988,87.4131,0.258988,246.106,-114.661,246.315,-127.506,-2.64036,6.54801,-11.4432,-4.39199,0.328861,0.1872
0.152,187.938,-87.7683,87.2663,0.252977,87.2663,0.252977,242.163,-116.603,246.315,-127.506,-2.71691,6.60603,-11.3573,-4.47265,0.203468,0.192855
0.153,176.194,-89.7597,87.1214,0.247785,87.1214,0.247785,238.341,-118.335,246.315,-127.506,-2.78397,6.66575,-11.2708,-4.5548,0.0809342,0.199079
0.154,165.872,-91.2751,86.9788,0.243502,86.9788,0.243502,234.665,-119.868,246.315,-127.506,-2.84272,6.72679,-11.1843,-4.63824,-0.038725,0.2057
