"Timestamp","Actual_CPX","Actual_CPY","Target_CPX","Target_CPY","Target_CaptureFootX","Target_CaptureFootY","Target_CaptureFootZ"
0.001,93.3686,-21.5834,0,0,0,0,0
0.002,92.8111,-24.813,0,0,0,0,0
0.003,91.9465,-24.6573,0,0,0,0,0
0.004,91.6761,-25.0897,0,0,0,0,0
0.005,91.2299,-25.1812,0,0,0,0,0
0.006,90.7586,-25.2207,0,0,0,0,0
0.007,90.2468,-25.2087,0,0,0,0,0
0.008,89.8489,-25.0463,0,0,0,0,0
0.009,89.6464,-24.7614,0,0,0,0,0
0.01,89.5438,-24.7268,0,0,0,0,0
0.011,89.4469,-24.6771,0,0,0,0,0
0.012,89.352,-24.5867,0,0,0,0,0
0.013,89.197,-24.3563,0,0,0,0,0
0.014,88.9841,-24.0079,0,0,0,0,0
0.015,88.7246,-23.5611,0,0,0,0,0
0.016,88.4832,-23.3322,0,0,0,0,0
0.017,88.2654,-23.2712,0,0,0,0,0
0.018,88.0384,-23.2501,0,0,0,0,0
0.019,87.8059,-23.255,0,0,0,0,0
0.02,87.5676,-23.2793,0,0,0,0,0
0.021,87.3219,-23.3164,0,0,0,0,0
0.022,87.0699,-23.3664,0,0,0,0,0
0.023,86.8112,-23.4281,0,0,0,0,0
0.024,86.546,-23.5005,0,0,0,0,0
0.025,86.2744,-23.5828,0,0,0,0,0
0.026,85.9966,-23.6744,0,0,0,0,0
0.027,85.7128,-23.7747,0,0,0,0,0
0.028,85.4231,-23.8833,0,0,0,0,0
0.029,85.128,-23.9997,0,0,0,0,0
0.03,84.8277,-24.1236,0,0,0,0,0
0.031,84.5225,-24.2547,0,0,0,0,0
0.032,84.2129,-24.3927,0,0,0,0,0
0.033,83.8993,-24.5373,0,0,0,0,0
0.034,83.5819,-24.6883,0,0,0,0,0
0.035,83.2612,-24.8453,0,0,0,0,0
0.036,82.9374,-25.0081,0,0,0,0,0
0.037,82.611,-25.1766,0,0,0,0,0
0.038,82.2821,-25.3503,0,0,0,0,0
0.039,81.9509,-25.529,0,0,0,0,0
0.04,81.6177,-25.7126,0,0,0,0,0
0.041,81.2826,-25.9007,0,0,0,0,0
0.042,80.97,-26.0843,0,0,0,0,0
0.043,80.632,-26.2804,0,0,0,0,0
0.044,80.2894,-26.4787,0,0,0,0,0
0.045,79.9417,-26.6784,0,0,0,0,0
0.046,79.5893,-26.879,0,0,0,0,0
0.047,79.2458,-27.0874,0,0,0,0,0
0.048,78.8897,-27.2941,0,0,0,0,0
0.049,80.6649,-24.3559,0,0,0,0,0
0.05,81.2404,-23.4976,0,0,0,0,0
0.051,81.8347,-22.7212,0,0,0,0,0
0.052,82.5006,-21.949,0,0,0,0,0
0.053,83.2029,-21.1703,0,0,0,0,0
0.054,83.9352,-20.3954,0,0,0,0,0
0.055,84.6621,-19.6376,0,0,0,0,0
0.056,85.3752,-18.8996,0,0,0,0,0
0.057,86.0724,-18.1908,0,0,0,0,0
0.058,86.7517,-17.5145,0,0,0,0,0
0.059,87.4112,-16.8722,0,0,0,0,0
0.06,88.0532,-16.262,0,0,0,0,0
0.061,88.6708,-15.686,0,0,0,0,0
0.062,89.2648,-15.1479,0,0,0,0,0
0.063,89.83,-14.6367,0,0,0,0,0
0.064,90.3687,-14.1548,0,0,0,0,0
0.065,90.8813,-13.6999,0,0,0,0,0
0.066,91.3685,-13.2694,0,0,0,0,0
0.067,91.8317,-12.8608,0,0,0,0,0
0.068,92.2721,-12.4714,0,0,0,0,0
0.069,92.6914,-12.0986,0,0,0,0,0
0.07,93.0917,-11.7399,0,0,0,0,0
0.071,93.4752,-11.3934,0,0,0,0,0
0.072,93.8436,-11.0568,0,0,0,0,0
0.073,94.199,-10.7282,0,0,0,0,0
0.074,94.5435,-10.4062,0,0,0,0,0
0.075,94.879,-10.0892,0,0,0,0,0
0.076,95.2074,-9.77594,0,0,0,0,0
0.077,95.5299,-9.46523,0,0,0,0,0
0.078,95.8466,-9.15563,0,0,0,0,0
0.079,96.1607,-8.85043,0,0,0,0,0
0.08,96.4788,-8.54786,0,0,0,0,0
0.081,96.8005,-8.24236,0,0,0,0,0
0.082,97.1256,-7.93037,0,0,0,0,0
0.083,97.4503,-7.62504,0,0,0,0,0
0.084,97.7771,-7.31884,0,0,0,0,0
0.085,98.1045,-7.01481,0,0,0,0,0
0.086,98.4419,-6.71139,0,0,0,0,0
0.087,98.7888,-6.40445,0,0,0,0,0
0.088,99.1402,-6.09724,0,0,0,0,0
0.089,99.4969,-5.78948,0,0,0,0,0
0.09,99.8593,-5.4809,0,0,0,0,0
0.091,100.227,-5.17121,0,0,0,0,0
0.092,100.599,-4.85987,0,0,0,0,0
0.093,100.973,-4.55047,0,0,0,0,0
0.094,101.357,-4.24081,0,0,0,0,0
0.095,101.75,-3.92685,0,0,0,0,0
0.096,102.148,-3.6122,0,0,0,0,0
0.097,102.549,-3.29664,0,0,0,0,0
0.098,102.954,-2.97996,0,0,0,0,0
0.099,103.361,-2.66188,0,0,0,0,0
0.1,103.769,-2.34063,0,0,0,0,0
0.101,104.185,-2.02168,0,0,0,0,0
0.102,104.597,-1.71483,0,0,0,0,0
0.103,105.018,-1.39516,0,0,0,0,0
0.104,105.442,-1.07504,0,0,0,0,0
0.105,105.86,-0.751635,0,0,0,0,0
0.106,106.284,-0.430431,0,0,0,0,0
0.107,106.717,-0.109427,0,0,0,0,0
0.108,107.15,0.211138,0,0,0,0,0
0.109,107.583,0.531293,0,0,0,0,0
0.11,108.011,0.851365,0,0,0,0,0
0.111,108.45,1.17094,0,0,0,0,0
0.112,108.888,1.4895,0,0,0,0,0
0.113,109.32,1.8059,0,0,0,0,0
0.114,109.753,2.12285,0,0,0,0,0
0.115,110.196,2.43961,0,0,0,0,0
0.116,110.638,2.7547,0,0,0,0,0
0.117,111.08,3.06831,0,0,0,0,0
0.118,111.522,3.38043,0,0,0,0,0
0.119,111.965,3.69107,0,0,0,0,0
0.12,112.408,4.00022,0,0,0,0,0
0.121,108.33,3.68315,0,0,0,0,0
0.122,105.954,3.97999,0,0,0,0,0
0.123,104.714,4.48199,0,0,0,0,0
0.124,103.623,4.93016,0,0,0,0,0
0.125,102.603,5.32912,0,0,0,0,0
0.126,101.637,5.68713,0,0,0,0,0
0.127,100.707,5.99461,0,0,0,0,0
0.128,99.7943,6.26807,0,0,0,0,0
0.129,98.9027,6.51717,0,0,0,0,0
0.13,98.028,6.74763,0,0,0,0,0
0.131,97.1681,6.96111,0,0,0,0,0
0.132,96.3217,7.15817,0,0,0,0,0
0.133,95.4876,7.33932,0,0,0,0,0
0.134,94.6639,7.50734,0,0,0,0,0
0.135,93.8485,7.66493,0,0,0,0,0
0.136,93.0388,7.81265,0,0,0,0,0
0.137,92.2327,7.95379,0,0,0,0,0
0.138,91.4303,8.0916,0,0,0,0,0
0.139,90.6279,8.23161,0,0,0,0,0
0.14,89.8202,8.37423,0,0,0,0,0
0.141,89.0077,8.51943,0,0,0,0,0
0.142,88.1736,8.71089,0,0,0,0,0
0.143,87.3384,8.86222,0,0,0,0,0
0.144,86.5083,9.01843,0,0,0,0,0
0.145,85.776,9.20269,0,0,0,0,0
0.146,85.1033,9.42079,0,0,0,0,0
0.147,84.4939,9.66827,0,0,0,0,0
