"Timestamp","Actual_LeftTorqueX","Actual_LeftTorqueY","Actual_LeftTorqueZ","Target_LeftTorqueX","Target_LeftTorqueY","Target_LeftTorqueZ","Actual_RightTorqueX","Actual_RightTorqueY","Actual_RightTorqueZ","Target_RightTorqueX","Target_RightTorqueY","Target_RightTorqueZ","Actual_LeftForceX","Actual_LeftForceY","Actual_LeftForceZ","Target_LeftForceX","Target_LeftForceY","Target_LeftForceZ","Actual_RightForceX","Actual_RightForceY","Actual_RightForceZ","Target_RightForceX","Target_RightForceY","Target_RightForceZ"
0.001,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.0670207,-0.369716,0.0718678,0,0,0,155.131,-67.2651,14.9487,0,0,0,8.03669,-9.89968,19.3331,0,0,0,-136.009,-749.163,1350.08,0,0,0
0.003,0.539385,-0.803601,0.156226,0,0,0,159.953,-136.468,28.3605,0,0,0,21.1751,-14.9413,58.8348,0,0,0,-219.248,34.8934,2572.57,0,0,0
0.004,0.158805,-2.17418,0.422716,0,0,0,154.249,-55.2999,12.723,0,0,0,15.3332,-19.3223,52.6032,0,0,0,-69.1486,-111.059,1025.93,0,0,0
0.005,-0.391028,-2.36412,0.459752,0,0,0,153.797,-48.9554,11.5146,0,0,0,0.623777,-14.9535,24.8086,0,0,0,-111.588,-35.5604,954.734,0,0,0
0.006,-0.492323,-2.91014,0.566186,0,0,0,153.785,-48.8768,11.5095,0,0,0,-0.314004,-10.1177,27.8187,0,0,0,-115.984,-24.451,948.228,0,0,0
0.007,-0.386849,-3.3949,0.660908,0,0,0,153.668,-47.27,11.2006,0,0,0,-2.11576,-5.42297,27.8156,0,0,0,-125.023,-12.4845,941.351,0,0,0
0.008,-0.203129,-3.5613,0.69384,0,0,0,101.686,-29.1446,6.99809,0,0,0,-6.97198,-0.771871,22.321,0,0,0,-98.2254,24.9294,605.56,0,0,0
0.009,-0.0181407,-3.302,0.643907,0,0,0,17.0815,-0.994887,0.422461,0,0,0,-13.1114,2.77961,10.8244,0,0,0,-52.8306,59.2484,74.2602,0,0,0
0.01,0.205012,-3.00262,0.586158,0,0,0,0.109192,2.67691,-0.51524,0,0,0,-15.1673,3.51972,3.82555,0,0,0,-29.0375,10.3423,-5.94572,0,0,0
0.011,0.537508,-2.53819,0.496131,0,0,0,0.586784,2.48625,-0.472142,0,0,0,-13.7238,2.30612,4.83879,0,0,0,-27.0541,14.3943,-6.37848,0,0,0
0.012,0.981963,-2.06446,0.404156,0,0,0,3.69061,1.3111,-0.203449,0,0,0,-11.5201,0.549543,5.54231,0,0,0,-25.5793,22.5292,7.03282,0,0,0
0.013,1.5021,-1.62573,0.318851,0,0,0,13.724,-1.19445,0.416411,0,0,0,-9.09769,-0.800255,6.67872,0,0,0,-37.4621,50.6775,51.0149,0,0,0
0.014,2.13331,-1.27899,0.2514,0,0,0,22.1034,-3.18941,0.916208,0,0,0,-7.1526,-1.08599,7.99017,0,0,0,-48.9994,74.3865,88.2653,0,0,0
0.015,2.81869,-0.98986,0.195088,0,0,0,28.9801,-4.82777,1.32777,0,0,0,-6.21688,-0.326096,8.79568,0,0,0,-58.5062,94.4031,118.618,0,0,0
0.016,3.51076,-0.744936,0.147296,0,0,0,37.2824,-9.05984,2.26305,0,0,0,-5.59007,0.464598,9.97504,0,0,0,-55.6708,47.7704,196.257,0,0,0
0.017,4.06835,-0.497773,0.0988655,0,0,0,47.8223,-13.8551,3.34111,0,0,0,-4.68781,0.438569,12.1443,0,0,0,-52.1168,10.9276,282.209,0,0,0
0.018,4.55741,-0.258487,0.0517884,0,0,0,55.4921,-16.6914,4.00285,0,0,0,-3.74234,-0.03823,13.7213,0,0,0,-54.6681,1.31094,334.807,0,0,0
0.019,4.92864,-0.0815581,0.016846,0,0,0,60.3386,-18.5126,4.43115,0,0,0,-3.14759,-0.542496,14.6376,0,0,0,-56.0401,-5.19141,368.185,0,0,0
0.02,5.18737,0.0458847,-0.00844399,0,0,0,63.7837,-19.795,4.73735,0,0,0,-2.76297,-0.998665,15.1864,0,0,0,-57.4282,-10.0871,391.998,0,0,0
0.021,5.36389,0.136635,-0.0265617,0,0,0,66.2827,-20.695,4.95769,0,0,0,-2.51351,-1.35664,15.538,0,0,0,-58.9826,-13.4409,409.112,0,0,0
0.022,5.43292,0.195025,-0.0382693,0,0,0,68.4059,-21.4555,5.14277,0,0,0,-2.39416,-1.6155,15.8437,0,0,0,-60.4211,-16.6377,423.845,0,0,0
0.023,5.42206,0.22194,-0.0437987,0,0,0,70.1998,-22.0897,5.30404,0,0,0,-2.3475,-1.79574,16.0816,0,0,0,-61.8777,-19.4668,436.365,0,0,0
0.024,5.34401,0.223671,-0.0443149,0,0,0,71.716,-22.6163,5.44174,0,0,0,-2.36029,-1.91802,16.2777,0,0,0,-63.3182,-21.9963,447.02,0,0,0
0.025,5.21101,0.204286,-0.0405918,0,0,0,73.0086,-23.0573,5.56084,0,0,0,-2.41616,-2.00031,16.4405,0,0,0,-64.7255,-24.2925,456.18,0,0,0
0.026,5.03447,0.167572,-0.0333531,0,0,0,74.1224,-23.4311,5.66544,0,0,0,-2.50058,-2.05867,16.5784,0,0,0,-66.0863,-26.4097,464.147,0,0,0
0.027,4.82463,0.117039,-0.0232745,0,0,0,75.0914,-23.7516,5.75869,0,0,0,-2.60162,-2.10611,16.6975,0,0,0,-67.3879,-28.389,471.153,0,0,0
0.028,4.59048,0.0559124,-0.0109798,0,0,0,75.9412,-24.0296,5.84297,0,0,0,-2.70972,-2.15234,16.802,0,0,0,-68.6187,-30.2602,477.37,0,0,0
0.029,4.3398,-0.012889,0.00296152,0,0,0,76.6911,-24.2731,5.92008,0,0,0,-2.81743,-2.20391,16.8944,0,0,0,-69.769,-32.0443,482.928,0,0,0
0.03,4.07922,-0.0867514,0.0180358,0,0,0,77.3561,-24.4885,5.99144,0,0,0,-2.91918,-2.26462,16.9765,0,0,0,-70.831,-33.7558,487.926,0,0,0
0.031,3.81433,-0.163372,0.0337863,0,0,0,77.9479,-24.6806,6.05812,0,0,0,-3.01096,-2.336,17.0495,0,0,0,-71.7993,-35.4042,492.441,0,0,0
0.032,3.54985,-0.24075,0.0498118,0,0,0,78.4764,-24.8533,6.12099,0,0,0,-3.09015,-2.41784,17.1142,0,0,0,-72.671,-36.9943,496.536,0,0,0
0.033,3.28968,-0.31717,0.0657648,0,0,0,78.9499,-25.0097,6.18074,0,0,0,-3.15524,-2.50861,17.1711,0,0,0,-73.4457,-38.5279,500.261,0,0,0
0.034,3.03708,-0.391187,0.0813478,0,0,0,79.3752,-25.1524,6.23795,0,0,0,-3.20567,-2.60591,17.2207,0,0,0,-74.1257,-40.0039,503.659,0,0,0
0.035,2.79477,-0.461603,0.0963103,0,0,0,79.7587,-25.2831,6.29305,0,0,0,-3.24161,-2.70673,17.2635,0,0,0,-74.7161,-41.4206,506.766,0,0,0
0.036,2.565,-0.527459,0.110447,0,0,0,80.1057,-25.4036,6.3464,0,0,0,-3.26381,-2.80777,17.2998,0,0,0,-75.224,-42.7753,509.615,0,0,0
0.037,2.34963,-0.588008,0.123593,0,0,0,80.4214,-25.5152,6.39834,0,0,0,-3.27344,-2.9057,17.3302,0,0,0,-75.6576,-44.0655,512.235,0,0,0
0.038,2.15019,-0.642709,0.135625,0,0,0,80.7108,-25.6191,6.44915,0,0,0,-3.27196,-2.99735,17.3553,0,0,0,-76.0265,-45.2886,514.655,0,0,0
0.039,1.9679,-0.691191,0.146452,0,0,0,80.978,-25.7163,6.49907,0,0,0,-3.26101,-3.07991,17.3757,0,0,0,-76.3406,-46.4425,516.9,0,0,0
0.04,1.80371,-0.733241,0.156014,0,0,0,81.2273,-25.8077,6.54834,0,0,0,-3.24235,-3.15097,17.3921,0,0,0,-76.6102,-47.5255,518.996,0,0,0
0.041,1.65832,-0.768775,0.164278,0,0,0,81.4624,-25.8941,6.59712,0,0,0,-3.21775,-3.20862,17.4051,0,0,0,-76.8458,-48.5367,520.962,0,0,0
0.042,1.53222,-0.798023,0.171341,0,0,0,81.6862,-25.9774,6.64821,0,0,0,-3.18893,-3.25144,17.4154,0,0,0,-77.0572,-49.4759,522.821,0,0,0
0.043,1.42565,-0.820695,0.176999,0,0,0,81.9022,-26.0557,6.69659,0,0,0,-3.15754,-3.27848,17.4235,0,0,0,-77.2541,-50.344,524.591,0,0,0
0.044,1.33856,-0.834201,0.180733,0,0,0,82.0958,-25.9491,6.70625,0,0,0,-3.1459,-3.27931,17.4292,0,0,0,-78.0708,-50.7999,526.022,0,0,0
0.045,1.26671,-0.831119,0.180901,0,0,0,82.2768,-25.7708,6.70085,0,0,0,-3.1706,-3.21131,17.43,0,0,0,-78.9859,-51.0024,527.25,0,0,0
