"Timestamp","Chest_Roll_Error","Chest_Pitch_Error","Chest_Yaw_Error","Pelvis_Roll_Error","Pelvis_Pitch_Error","Pelvis_Yaw_Error","LeftFoot_Roll_Error","LeftFoot_Pitch_Error","LeftFoot_Yaw_Error","RightFoot_Roll_Error","RightFoot_Pitch_Error","RightFoot_Yaw_Error"
0.001,-0.00430518,-0.0093798,-0.0330678,-0.00937989,0.00430499,-0.0330267,0,0,-0.00405179,0.0031604,-0.00587025,0.00398872
0.002,-0.00430517,-0.00937985,-0.0330677,-0.00937991,0.004305,-0.0330265,0,0,-0.00405175,0.00316035,-0.00587028,0.00398871
0.003,-0.00429858,-0.00938231,-0.0330979,-0.0094219,0.00429641,-0.032994,0,0,-0.00408461,0.00225916,-0.00594148,0.00401643
0.004,-0.00428041,-0.00939863,-0.0330598,-0.00944109,0.00426006,-0.0329831,5.42623e-07,2.92569e-07,-0.0040817,0.00180691,-0.00587786,0.00401071
0.005,-0.00424607,-0.0094261,-0.0330354,-0.00945058,0.00424191,-0.0329678,1.41282e-06,1.77279e-06,-0.0040895,0.00144213,-0.00591277,0.00401642
0.006,-0.0042072,-0.00945904,-0.0330064,-0.0094491,0.0042214,-0.0329556,2.437e-06,6.08128e-06,-0.00409139,0.00124527,-0.00593606,0.00401717
0.007,-0.004166,-0.00949354,-0.0329741,-0.00943783,0.00419778,-0.0329461,4.21754e-06,1.36757e-05,-0.00408385,0.0011933,-0.0059464,0.00400934
0.008,-0.00412404,-0.00952613,-0.0329425,-0.00941711,0.00417132,-0.0329366,7.02219e-06,2.49676e-05,-0.00406924,0.00126415,-0.00594594,0.00399515
0.009,-0.00408247,-0.00955361,-0.0329125,-0.00939184,0.0041432,-0.0329268,1.08266e-05,4.02343e-05,-0.00404743,0.0014048,-0.00593445,0.00397416
0.01,-0.00404349,-0.00957267,-0.032887,-0.00936503,0.00412444,-0.0329185,1.52875e-05,5.94059e-05,-0.00401938,0.00153573,-0.00592574,0.00394687
0.011,-0.00401155,-0.00958077,-0.0328757,-0.0093425,0.0041066,-0.0329053,1.99939e-05,8.21189e-05,-0.003994,0.00166475,-0.00591357,0.00392224
0.012,-0.00398622,-0.00957856,-0.0328681,-0.00932263,0.00408881,-0.0328851,2.45629e-05,0.000107693,-0.00396766,0.00178706,-0.00589863,0.00389659
0.013,-0.00396652,-0.00956714,-0.0328569,-0.00930333,0.00407073,-0.0328572,2.84407e-05,0.000135372,-0.00393802,0.00189826,-0.00588202,0.00386758
0.014,-0.0039513,-0.00954763,-0.0328372,-0.00928003,0.00405305,-0.0328267,3.10405e-05,0.000164397,-0.0039035,0.00199271,-0.00586711,0.00383358
0.015,-0.00393953,-0.00952071,-0.0328084,-0.00924954,0.00403706,-0.0327952,3.17538e-05,0.000194046,-0.00386373,0.00206677,-0.00585606,0.00379423
0.016,-0.0039306,-0.00948655,-0.0327713,-0.00920985,0.00402321,-0.0327632,2.99831e-05,0.000223686,-0.00381862,0.00211833,-0.00585008,0.0037494
0.017,-0.00392403,-0.00944482,-0.0327338,-0.00916425,0.00400978,-0.0327268,2.51471e-05,0.000252746,-0.00377486,0.00215487,-0.00584662,0.00370585
0.018,-0.00391875,-0.00939594,-0.0326941,-0.00911505,0.00399619,-0.0326815,1.67777e-05,0.000280762,-0.00373392,0.00218092,-0.00584462,0.00366505
0.019,-0.00391364,-0.0093407,-0.032649,-0.00906212,0.00398264,-0.0326276,4.41068e-06,0.00030734,-0.00369586,0.00219736,-0.00584417,0.0036271
0.02,-0.00390805,-0.00927978,-0.0325965,-0.00900554,0.00396901,-0.0325654,-1.23292e-05,0.000332204,-0.0036606,0.00220496,-0.00584517,0.00359189
