"Timestamp","Actual_CoMX","Actual_CoMY","Actual_CoMZ","Trajectory_CoMX","Trajectory_CoMY","Trajectory_CoMZ","Actual_CoMVelX","Actual_CoMVelY","Actual_CoMVelZ","Trajectory_CoMVelX","Trajectory_CoMVelY","Trajectory_CoMVelZ","Actual_CoMAccX","Actual_CoMAccY","Actual_CoMAccZ","Trajectory_CoMAccX","Trajectory_CoMAccY","Trajectory_CoMAccZ"
0.001,93.3686,-21.5834,887.093,86.1308,-1.48228,860,0,0,0,1.19376,0.0171667,0,0,0,0,238.753,3.43334,0
0.002,93.3686,-21.5834,887.093,86.1308,-1.48228,860,-1.84821,-10.7059,9.49596,1.19376,0.0171667,0,0,0,0,238.753,3.43335,0
0.003,93.3668,-21.5941,887.102,86.1266,-1.4806,860,-4.70812,-10.1542,34.8833,1.19376,0.0171275,0,-2859.91,551.684,25387.4,238.753,3.4255,0
0.004,93.3621,-21.6042,887.137,86.1298,-1.48573,860,-5.58868,-11.5537,37.7423,1.19376,0.0171254,0,-880.557,-1399.5,2858.93,238.753,3.42509,0
0.005,93.3565,-21.6158,887.175,86.1406,-1.49622,860,-7.04911,-11.8184,40.8509,1.19376,0.0171094,0,-1460.43,-264.685,3108.65,238.753,3.42188,0
0.006,93.3494,-21.6276,887.216,86.1521,-1.51171,860,-8.58734,-11.9099,43.8546,1.19376,0.0170978,0,-1538.23,-91.444,3003.74,238.753,3.41956,0
0.007,93.3409,-21.6395,887.259,86.1649,-1.53108,860,-10.2557,-11.8301,46.7581,1.19376,0.0170957,0,-1668.35,79.7424,2903.42,238.753,3.41915,0
0.008,93.3306,-21.6514,887.306,86.1782,-1.55285,860,-11.5394,-11.2515,44.9229,1.19376,0.0171019,0,-1283.68,578.666,-1835.14,238.753,3.42038,0
0.009,93.3191,-21.6626,887.351,86.1917,-1.57572,860,-12.1693,-10.2728,35.8476,1.19376,0.0171175,0,-629.917,978.619,-9075.36,238.753,3.42351,0
0.01,93.3069,-21.6729,887.387,86.2035,-1.59972,860,-12.4692,-10.1235,26.0229,1.19376,0.017143,0,-299.902,149.298,-9824.68,238.753,3.42861,0
0.011,93.2944,-21.683,887.413,86.2138,-1.62855,860,-12.7488,-9.92499,16.1844,1.19376,0.0171693,0,-279.58,198.555,-9838.54,238.753,3.43387,0
0.012,93.2817,-21.6929,887.429,86.2222,-1.66074,860,-13.0212,-9.59142,6.52398,1.19376,0.0172014,0,-272.464,333.578,-9660.37,238.753,3.44028,0
0.013,93.2687,-21.7025,887.436,86.2286,-1.69474,860,-13.492,-8.79509,-2.52823,1.19376,0.0172426,0,-470.812,796.328,-9052.2,238.753,3.44852,0
0.014,93.2552,-21.7113,887.433,86.2325,-1.72758,860,-14.1537,-7.61047,-11.0887,1.19376,0.0172955,0,-661.617,1184.62,-8560.48,238.752,3.45911,0
0.015,93.241,-21.7189,887.422,86.2336,-1.75707,860,-14.9675,-6.10393,-19.2461,1.19376,0.0173619,0,-813.827,1506.54,-8157.36,238.752,3.47239,0
0.016,93.226,-21.725,887.403,86.2316,-1.78149,860,-15.7182,-5.32703,-26.324,1.19375,0.0174435,0,-750.72,776.897,-7077.91,238.752,3.4887,0
0.017,93.2103,-21.7304,887.377,86.2275,-1.80399,860,-16.3884,-5.1074,-32.2533,1.19375,0.0175339,0,-670.163,219.634,-5929.27,238.752,3.50679,0
0.018,93.194,-21.7355,887.344,86.2223,-1.82633,860,-17.0873,-5.02071,-37.4946,1.19375,0.0176324,0,-698.936,86.6861,-5241.36,238.751,3.52648,0
0.019,93.1768,-21.7405,887.307,86.2163,-1.84864,860,-17.8017,-5.02061,-42.2949,1.19375,0.0177392,0,-714.357,0.102997,-4800.3,238.751,3.54785,0
0.02,93.1591,-21.7455,887.264,86.2096,-1.87111,860,-18.5334,-5.08434,-46.7755,1.19375,0.0178549,0,-731.783,-63.7364,-4480.62,238.751,3.57098,0
0.021,93.1405,-21.7506,887.218,86.2025,-1.89388,860,-19.2869,-5.1906,-51.0231,1.19375,0.0179795,0,-753.508,-106.26,-4247.54,238.75,3.5959,0
0.022,93.1212,-21.7558,887.167,86.1949,-1.91706,860,-20.0595,-5.33921,-55.0704,1.19374,0.0181129,0,-772.543,-148.607,-4047.28,238.75,3.62258,0
0.023,93.1012,-21.7611,887.112,86.1869,-1.94072,860,-20.8513,-5.52617,-58.9467,1.19374,0.0182549,0,-791.815,-186.961,-3876.3,238.75,3.651,0
0.024,93.0803,-21.7666,887.053,86.1785,-1.96492,860,-21.6622,-5.74807,-62.677,1.19374,0.0184056,0,-810.858,-221.901,-3730.37,238.749,3.68113,0
0.025,93.0586,-21.7724,886.99,86.1697,-1.9897,860,-22.4916,-6.00214,-66.2816,1.19374,0.0185647,0,-829.481,-254.062,-3604.61,238.749,3.71294,0
0.026,93.0362,-21.7784,886.924,86.1605,-2.01508,860,-23.3392,-6.28609,-69.7766,1.19374,0.018732,0,-847.532,-283.953,-3494.95,238.748,3.7464,0
0.027,93.0128,-21.7847,886.854,86.1509,-2.04109,860,-24.204,-6.59805,-73.1749,1.19373,0.0189073,0,-864.836,-311.957,-3398.35,238.748,3.78147,0
0.028,92.9886,-21.7913,886.781,86.1409,-2.06774,860,-25.0853,-6.93637,-76.4874,1.19373,0.0190905,0,-881.256,-338.324,-3312.45,238.747,3.8181,0
0.029,92.9635,-21.7982,886.704,86.1303,-2.09506,860,-25.9819,-7.29967,-79.723,1.19373,0.0192812,0,-896.673,-363.303,-3235.6,238.746,3.85626,0
0.03,92.9376,-21.8055,886.625,86.1193,-2.12306,860,-26.8929,-7.68669,-82.8894,1.19372,0.0194794,0,-910.946,-387.015,-3166.36,238.746,3.89589,0
0.031,92.9107,-21.8132,886.542,86.1078,-2.15177,860,-27.8169,-8.0963,-85.9931,1.19372,0.0196848,0,-924.042,-409.617,-3103.77,238.745,3.93697,0
0.032,92.8828,-21.8213,886.456,86.0958,-2.18121,860,-28.7528,-8.52748,-89.04,1.19372,0.0198971,0,-935.871,-431.171,-3046.89,238.744,3.97943,0
0.033,92.8541,-21.8298,886.367,86.0833,-2.21141,860,-29.6992,-8.97921,-92.0351,1.19371,0.0201162,0,-946.411,-451.734,-2995.1,238.744,4.02324,0
0.034,92.8244,-21.8388,886.275,86.0703,-2.24241,860,-30.6549,-9.45056,-94.9829,1.19371,0.0203418,0,-955.721,-471.352,-2947.75,238.743,4.06836,0
0.035,92.7937,-21.8483,886.18,86.0567,-2.27423,860,-31.6187,-9.94058,-97.8873,1.1937,0.0205736,0,-963.798,-490.022,-2904.4,238.742,4.11474,0
0.036,92.7621,-21.8582,886.082,86.0426,-2.30692,860,-32.5895,-10.4484,-100.752,1.1937,0.0208116,0,-970.797,-507.771,-2864.53,238.741,4.16234,0
0.037,92.7295,-21.8686,885.981,86.028,-2.3405,860,-33.5663,-10.973,-103.58,1.1937,0.0210555,0,-976.746,-524.608,-2827.82,238.74,4.21111,0
0.038,92.696,-21.8796,885.877,86.0129,-2.37501,860,-34.5481,-11.5135,-106.373,1.19369,0.0213051,0,-981.831,-540.544,-2793.81,238.739,4.26103,0
0.039,92.6614,-21.8911,885.771,85.9972,-2.41048,860,-35.5342,-12.0691,-109.136,1.19369,0.0215602,0,-986.126,-555.563,-2762.18,238.739,4.31205,0
0.04,92.6259,-21.9032,885.662,85.9811,-2.44693,860,-36.524,-12.6388,-111.868,1.19368,0.0218207,0,-989.819,-569.718,-2732.6,238.738,4.36415,0
0.041,92.5894,-21.9158,885.55,85.9644,-2.48439,860,-37.5171,-13.2218,-114.573,1.19368,0.0220863,0,-993.019,-582.979,-2704.77,238.737,4.41728,0
0.042,92.5518,-21.9291,885.435,85.9473,-2.52286,860,-38.5129,-13.8172,-117.251,1.19367,0.022357,0,-995.857,-595.398,-2678.42,238.736,4.47142,0
0.043,92.5133,-21.9429,885.318,85.9297,-2.56238,860,-39.5114,-14.4241,-119.905,1.19367,0.0226326,0,-998.478,-606.954,-2653.26,238.735,4.52654,0
0.044,92.4738,-21.9573,885.198,85.9116,-2.60294,860,-40.5221,-15.0367,-122.537,1.19366,0.022913,0,-1010.69,-612.57,-2632.77,238.733,4.58261,0
0.045,92.4333,-21.9723,885.076,85.893,-2.64452,860,-41.5465,-15.6517,-125.152,1.19366,0.0231977,0,-1024.41,-615.026,-2615.03,238.732,4.63954,0
0.046,92.3917,-21.988,884.951,85.8738,-2.68709,860,-42.5832,-16.268,-127.749,1.19365,0.023486,0,-1036.74,-616.313,-2596.95,238.731,4.69721,0
0.047,92.3492,-22.0043,884.823,85.854,-2.73061,860,-43.5874,-16.9084,-130.31,1.19365,0.0237776,0,-1004.15,-640.339,-2560.35,238.73,4.75552,0
0.048,92.3056,-22.0212,884.692,85.8338,-2.7751,860,-44.6301,-17.5409,-132.853,1.19364,0.024074,0,-1042.75,-632.515,-2543.64,238.729,4.81481,0
0.049,92.2609,-22.0387,884.56,85.813,-2.82049,860,-38.5811,-7.70366,-114.492,1.19363,0.0243735,0,6049.05,9837.22,18361.6,238.728,4.87471,0
0.05,92.2224,-22.0464,884.445,85.8078,-2.83707,860,-36.5359,-4.82256,-102.351,1.19363,0.0246641,0,2045.18,2881.09,12140.7,238.727,4.93283,0
0.051,92.1858,-22.0512,884.343,85.8096,-2.83275,860,-34.4366,-2.22702,-98.097,1.19362,0.0249499,0,2099.31,2595.54,4254.1,238.725,4.98999,0
0.052,92.1514,-22.0535,884.245,85.8136,-2.82588,860,-32.1073,0.346499,-98.6043,1.19362,0.0252324,0,2329.29,2573.52,-507.37,238.724,5.0465,0
0.053,92.1193,-22.0531,884.146,85.8213,-2.81556,860,-29.6652,2.93343,-101,1.19361,0.0255117,0,2442.15,2586.93,-2395.37,238.723,5.10235,0
0.054,92.0896,-22.0502,884.045,85.8331,-2.8014,860,-27.1315,5.50041,-103.728,1.1936,0.0257878,0,2533.62,2566.99,-2727.88,238.722,5.15758,0
0.055,92.0625,-22.0447,883.941,85.8484,-2.78654,860,-24.6239,8.00243,-106.269,1.1936,0.0260605,0,2507.66,2502.02,-2541.87,238.721,5.21211,0
0.056,92.0379,-22.0367,883.835,85.8682,-2.768,860,-22.1707,10.431,-108.552,1.19359,0.0263304,0,2453.21,2428.62,-2282.07,238.719,5.26609,0
0.057,92.0157,-22.0262,883.727,85.8937,-2.74242,860,-19.7784,12.7555,-110.637,1.19359,0.026598,0,2392.26,2324.48,-2085.2,238.718,5.3196,0
0.058,91.9959,-22.0135,883.616,85.924,-2.71219,860,-17.4532,14.9644,-112.618,1.19358,0.0268635,0,2325.19,2208.88,-1981.24,238.717,5.37271,0
0.059,91.9785,-21.9985,883.503,85.9584,-2.67901,860,-15.2015,17.0537,-114.555,1.19357,0.0271273,0,2251.76,2089.29,-1936.69,238.716,5.42547,0
0.06,91.9633,-21.9815,883.389,85.9968,-2.64311,860,-13.0154,19.0293,-116.474,1.19357,0.0273896,0,2186.04,1975.65,-1918.94,238.715,5.47794,0
0.061,91.9503,-21.9624,883.272,86.0391,-2.6047,860,-10.9171,20.8854,-118.395,1.19356,0.0276509,0,2098.29,1856.05,-1921.3,238.713,5.5302,0
0.062,91.9393,-21.9416,883.154,86.0851,-2.56404,860,-8.9109,22.6257,-120.328,1.19356,0.0279114,0,2006.23,1740.27,-1932.7,238.712,5.58229,0
0.063,91.9304,-21.9189,883.034,86.1345,-2.5214,860,-6.99877,24.2559,-122.274,1.19355,0.0281712,0,1912.12,1630.25,-1946.61,238.711,5.63427,0
0.064,91.9234,-21.8947,882.911,86.1871,-2.47704,860,-5.18096,25.7833,-124.234,1.19354,0.0284308,0,1817.81,1527.36,-1959.69,238.71,5.68617,0
0.065,91.9182,-21.8689,882.787,86.2426,-2.4312,860,-3.45597,27.2159,-126.204,1.19354,0.0286902,0,1724.99,1432.58,-1970.53,238.709,5.73805,0
0.066,91.9148,-21.8417,882.661,86.3007,-2.38413,860,-1.8208,28.5624,-128.183,1.19353,0.0289497,0,1635.16,1346.58,-1978.46,238.707,5.78996,0
0.067,91.913,-21.8131,882.533,86.3612,-2.33604,860,-0.271268,29.832,-130.166,1.19352,0.0292096,0,1549.54,1269.58,-1983.2,238.706,5.84193,0
0.068,91.9127,-21.7833,882.403,86.4238,-2.28714,860,1.19784,31.0336,-132.15,1.19352,0.0294699,0,1469.11,1201.55,-1984.37,238.705,5.89399,0
0.069,91.9139,-21.7522,882.27,86.4883,-2.2376,860,2.59246,32.1758,-134.132,1.19351,0.0297308,0,1394.62,1142.26,-1981.87,238.703,5.94617,0
0.07,91.9165,-21.7201,882.136,86.5543,-2.18761,860,3.91913,33.267,-136.108,1.19351,0.0299924,0,1326.66,1091.18,-1975.75,238.702,5.9985,0
0.071,91.9204,-21.6868,882,86.6217,-2.13731,860,5.18472,34.3147,-138.074,1.1935,0.0302549,0,1265.59,1047.74,-1965.97,238.701,6.05099,0
0.072,91.9256,-21.6525,881.862,86.6901,-2.08683,860,6.3963,35.326,-140.027,1.19349,0.0305182,0,1211.58,1011.24,-1952.9,238.699,6.10366,0
0.073,91.932,-21.6172,881.722,86.7596,-2.03628,860,7.56097,36.307,-141.964,1.19349,0.0307825,0,1164.67,980.972,-1936.54,238.698,6.15652,0
0.074,91.9395,-21.5809,881.58,86.8297,-1.98577,860,8.68571,37.2632,-143.881,1.19348,0.0310478,0,1124.74,956.211,-1917.47,238.697,6.20957,0
0.075,91.9482,-21.5436,881.436,86.9005,-1.93538,860,9.77717,38.1995,-145.777,1.19347,0.0313141,0,1091.46,936.302,-1895.92,238.695,6.26283,0
0.076,91.958,-21.5054,881.29,86.9716,-1.88517,860,10.8414,39.1203,-147.649,1.19346,0.0315813,0,1064.22,920.807,-1872.3,238.694,6.31629,0
0.077,91.9688,-21.4663,881.143,87.043,-1.83519,860,11.8828,40.0296,-149.497,1.19346,0.0318497,0,1041.44,909.363,-1847.35,238.692,6.36995,0
0.078,91.9807,-21.4262,880.993,87.1146,-1.78547,860,12.9014,40.9323,-151.318,1.19345,0.032119,0,1018.56,902.611,-1821.9,238.691,6.42381,0
0.079,91.9936,-21.3853,880.842,87.186,-1.73611,860,13.9097,41.8169,-153.117,1.19344,0.0323892,0,1008.36,884.613,-1798.58,238.69,6.47786,0
0.08,92.0075,-21.3435,880.689,87.2577,-1.6875,860,14.9286,42.6913,-154.884,1.19344,0.0326605,0,1018.85,874.481,-1766.77,238.688,6.53212,0
0.081,92.0225,-21.3008,880.534,87.3295,-1.6393,860,15.952,43.5729,-156.616,1.19343,0.0329328,0,1023.42,881.561,-1732.18,238.687,6.58657,0
0.082,92.0384,-21.2572,880.377,87.4012,-1.59146,860,16.973,44.4515,-158.319,1.19342,0.0332058,0,1020.98,878.593,-1703.38,238.685,6.64119,0
0.083,92.0554,-21.2128,880.219,87.4727,-1.544,860,17.9906,45.3306,-159.994,1.19341,0.0334799,0,1017.64,879.097,-1674.84,238.684,6.696,0
0.084,92.0734,-21.1674,880.059,87.5439,-1.49704,860,19.0161,46.205,-161.642,1.19341,0.0337549,0,1025.49,874.363,-1648.22,238.682,6.75099,0
0.085,92.0924,-21.1212,879.897,87.6152,-1.45063,860,20.0538,47.078,-163.26,1.1934,0.0340308,0,1037.7,873.047,-1617.51,238.68,6.80617,0
0.086,92.1124,-21.0742,879.734,87.6864,-1.40463,860,21.1136,47.9436,-164.847,1.19339,0.0343075,0,1059.8,865.589,-1587.22,238.679,6.86152,0
0.087,92.1336,-21.0262,879.569,87.7577,-1.35922,860,22.2036,48.8089,-166.401,1.19338,0.034585,0,1089.98,865.265,-1554.03,238.677,6.91702,0
0.088,92.1558,-20.9774,879.403,87.8291,-1.31439,860,23.2937,49.6767,-167.929,1.19337,0.0348633,0,1090.05,867.832,-1527.47,238.676,6.97268,0
0.089,92.1791,-20.9277,879.235,87.9005,-1.27011,860,24.4006,50.5391,-169.428,1.19336,0.0351426,0,1106.93,862.415,-1498.99,238.674,7.02853,0
0.09,92.2035,-20.8772,879.066,87.972,-1.22616,860,25.515,51.4073,-170.898,1.19336,0.0354227,0,1114.43,868.202,-1470.81,238.672,7.08456,0
0.091,92.229,-20.8258,878.895,88.0434,-1.18273,860,26.656,52.2706,-172.339,1.19335,0.0357036,0,1141,863.289,-1440.58,238.671,7.14075,0
0.092,92.2556,-20.7735,878.722,88.1151,-1.1397,860,27.8383,53.1339,-173.744,1.19334,0.0359853,0,1182.25,863.258,-1405.01,238.669,7.19708,0
0.093,92.2835,-20.7204,878.548,88.1873,-1.09704,860,29.0099,53.9912,-175.129,1.19333,0.0362676,0,1171.63,857.391,-1384.86,238.667,7.25354,0
0.094,92.3125,-20.6664,878.373,88.2595,-1.05487,860,30.1962,54.8535,-176.483,1.19332,0.0365508,0,1186.27,862.289,-1354.37,238.666,7.31018,0
0.095,92.3427,-20.6115,878.197,88.332,-1.01305,860,31.4198,55.7211,-177.801,1.19331,0.0368348,0,1223.6,867.535,-1317.29,238.664,7.36697,0
0.096,92.3741,-20.5558,878.019,88.405,-0.971487,860,32.6504,56.5879,-179.09,1.19331,0.0371192,0,1230.67,866.871,-1289.34,238.662,7.42386,0
0.097,92.4067,-20.4992,877.84,88.4784,-0.930196,860,33.8896,57.4549,-180.35,1.1933,0.0374042,0,1239.18,866.951,-1260.48,238.66,7.48087,0
0.098,92.4406,-20.4418,877.66,88.5522,-0.889146,860,35.1375,58.3222,-181.58,1.19329,0.0376899,0,1247.92,867.325,-1230.07,238.658,7.538,0
