"Timestamp","Chest_Roll_Error","Chest_Pitch_Error","Chest_Yaw_Error","Pelvis_Roll_Error","Pelvis_Pitch_Error","Pelvis_Yaw_Error","LeftFoot_Roll_Error","LeftFoot_Pitch_Error","LeftFoot_Yaw_Error","RightFoot_Roll_Error","RightFoot_Pitch_Error","RightFoot_Yaw_Error"
0.001,-0.00429085,-0.00933913,-0.0329609,-0.00933921,0.00429065,-0.0329199,0,0,-0.0040759,0.00314037,-0.00585692,0.00391641
0.002,-0.00428457,-0.00934151,-0.0329895,-0.00937914,0.0042825,-0.0328889,0,0,-0.00410709,0.00228376,-0.00592463,0.00394275
0.003,-0.00426697,-0.00935714,-0.0329547,-0.00939946,0.00424753,-0.0328767,5.15745e-07,2.78075e-07,-0.00410595,0.00180927,-0.00586768,0.00393868
0.004,-0.00423344,-0.00938406,-0.0329297,-0.00940944,0.00422847,-0.0328619,1.37015e-06,1.69949e-06,-0.00411321,0.00144016,-0.00589772,0.00394382
0.005,-0.00419479,-0.00941673,-0.0329009,-0.0094085,0.00420809,-0.0328496,2.38762e-06,5.86791e-06,-0.00411541,0.00123497,-0.0059216,0.00394483
0.006,-0.00415371,-0.00945116,-0.0328689,-0.00939773,0.00418464,-0.03284,4.13202e-06,1.32996e-05,-0.00410838,0.00117581,-0.0059326,0.00393746
0.007,-0.00411179,-0.00948386,-0.0328373,-0.0093775,0.00415833,-0.0328305,6.88788e-06,2.44085e-05,-0.00409414,0.00124056,-0.00593269,0.00392361
0.008,-0.00407021,-0.0095116,-0.0328072,-0.00935247,0.00413029,-0.0328209,1.06445e-05,3.94786e-05,-0.00407272,0.00137784,-0.00592177,0.00390299
0.009,-0.0040311,-0.00953109,-0.0327816,-0.00932573,0.00411109,-0.0328126,1.50739e-05,5.8457e-05,-0.00404497,0.00150929,-0.00591297,0.003876
0.01,-0.00399882,-0.00953974,-0.0327697,-0.00930298,0.00409324,-0.0327997,1.97669e-05,8.09952e-05,-0.00401948,0.00163845,-0.00590102,0.00385127
0.011,-0.00397318,-0.00953806,-0.0327622,-0.00928299,0.00407547,-0.0327802,2.4339e-05,0.000106429,-0.00399324,0.00176113,-0.00588626,0.00382572
0.012,-0.00395322,-0.0095271,-0.0327513,-0.00926367,0.00405743,-0.032753,2.82441e-05,0.000134005,-0.00396382,0.00187292,-0.00586976,0.00379692
0.013,-0.0039378,-0.00950801,-0.0327322,-0.0092406,0.00403977,-0.0327227,3.08962e-05,0.000162964,-0.00392959,0.00196823,-0.0058548,0.00376323
0.014,-0.00392589,-0.00948147,-0.0327042,-0.00921049,0.00402372,-0.0326915,3.16871e-05,0.000192583,-0.00389014,0.00204335,-0.0058436,0.0037242
0.015,-0.00391686,-0.00944768,-0.0326678,-0.00917128,0.0040098,-0.0326598,3.00182e-05,0.000222223,-0.00384536,0.00209605,-0.00583742,0.00367971
0.016,-0.00391021,-0.00940634,-0.0326307,-0.00912601,0.0039964,-0.0326238,2.53072e-05,0.00025131,-0.00380159,0.00213337,-0.00583388,0.00363616
0.017,-0.0039049,-0.00935784,-0.0325913,-0.00907702,0.00398285,-0.0325794,1.70801e-05,0.000279376,-0.00376058,0.00215997,-0.00583186,0.00359529
0.018,-0.00389984,-0.00930294,-0.032547,-0.00902432,0.00396933,-0.0325263,4.87232e-06,0.000306022,-0.00372245,0.00217691,-0.00583139,0.00355727
0.019,-0.00389431,-0.00924233,-0.032495,-0.00896796,0.00395575,-0.0324647,-1.16955e-05,0.000330966,-0.00368712,0.00218497,-0.00583237,0.00352199
0.02,-0.00388788,-0.00917657,-0.0324341,-0.00890808,0.00394199,-0.0323949,-3.29013e-05,0.000354014,-0.00365457,0.00218483,-0.00583471,0.00348945
0.021,-0.00388025,-0.00910619,-0.0323637,-0.00884479,0.00392797,-0.0323167,-5.89393e-05,0.000375036,-0.00362497,0.00217702,-0.00583835,0.00345982
0.022,-0.00387127,-0.00903186,-0.0322839,-0.00877837,0.00391364,-0.0322306,-8.97978e-05,0.000393917,-0.0035984,0.00216211,-0.00584318,0.00343319
0.023,-0.0038608,-0.00895359,-0.0321943,-0.0087085,0.00389888,-0.0321362,-0.000125647,0.000410772,-0.00357464,0.00214048,-0.00584914,0.00340934
0.024,-0.00384881,-0.00887193,-0.0320953,-0.00863541,0.00388369,-0.0320339,-0.000166333,0.000425582,-0.00355366,0.00211256,-0.00585613,0.00338822
0.025,-0.00383534,-0.00878722,-0.0319873,-0.00855913,0.00386807,-0.031924,-0.000211726,0.000438431,-0.00353528,0.00207875,-0.00586408,0.00336968
0.026,-0.00382044,-0.00869972,-0.0318707,-0.00847971,0.003852,-0.0318067,-0.000261648,0.000449436,-0.00351927,0.00203937,-0.00587288,0.00335349
0.027,-0.00380421,-0.00860963,-0.031746,-0.00839715,0.00383547,-0.0316827,-0.000315889,0.00045874,-0.00350537,0.00199476,-0.00588245,0.00333937
0.028,-0.00378677,-0.00851713,-0.0316138,-0.00831148,0.00381851,-0.0315518,-0.000374214,0.000466503,-0.00349329,0.00194521,-0.00589269,0.00332705
0.029,-0.00376825,-0.00842233,-0.0314746,-0.00822274,0.0038011,-0.031415,-0.000436372,0.0004729,-0.00348271,0.00189098,-0.00590351,0.0033162
0.03,-0.00374877,-0.00832532,-0.031329,-0.00813096,0.00378326,-0.0312722,-0.000502103,0.000478113,-0.00347332,0.00183232,-0.00591481,0.00330652
0.031,-0.00372847,-0.00822613,-0.0311776,-0.00803616,0.003765,-0.0311241,-0.000571145,0.000482327,-0.00346479,0.00176946,-0.00592651,0.00329767
0.032,-0.00370749,-0.00812479,-0.0310208,-0.00793839,0.00374633,-0.0309711,-0.000643235,0.000485725,-0.00345682,0.00170261,-0.00593853,0.00328936
0.033,-0.00368593,-0.00802129,-0.0308591,-0.00783769,0.00372726,-0.0308132,-0.000718117,0.000488488,-0.0034491,0.00163196,-0.00595079,0.00328128
0.034,-0.00366391,-0.00791561,-0.0306932,-0.0077341,0.0037078,-0.0306511,-0.000795543,0.000490788,-0.00344136,0.00155766,-0.00596321,0.00327315
0.035,-0.00364151,-0.00780771,-0.0305232,-0.00762766,0.00368795,-0.0304852,-0.000875276,0.000492788,-0.00343332,0.0014799,-0.00597572,0.00326471
0.036,-0.00361881,-0.00769754,-0.0303496,-0.00751843,0.00366773,-0.0303154,-0.000957092,0.000494639,-0.00342477,0.00139879,-0.00598827,0.00325573
0.037,-0.00359588,-0.00758507,-0.0301727,-0.00740645,0.00364713,-0.0301423,-0.00104078,0.000496479,-0.00341549,0.00131448,-0.00600079,0.003246
0.038,-0.00357275,-0.00747025,-0.0299929,-0.00729175,0.00362616,-0.0299661,-0.00112615,0.000498432,-0.00340529,0.00122708,-0.00601323,0.00323534
0.039,-0.00354945,-0.00735302,-0.0298104,-0.0071744,0.00360482,-0.0297868,-0.00121301,0.00050061,-0.00339403,0.00113669,-0.00602554,0.00322359
0.04,-0.00352602,-0.00723334,-0.0296253,-0.00705442,0.00358312,-0.0296049,-0.00130122,0.000503107,-0.00338157,0.0010434,-0.00603768,0.00321063
0.041,-0.00350245,-0.00711119,-0.0294379,-0.00693185,0.00356106,-0.0294204,-0.00139062,0.000506003,-0.00336783,0.000947314,-0.00604961,0.00319637
0.042,-0.00349399,-0.00706677,-0.0293703,-0.00688727,0.00355306,-0.0293539,-0.00142288,0.000507186,-0.00336249,0.000912129,-0.00605378,0.00319083
0.043,-0.00347024,-0.0069412,-0.0291799,-0.00676126,0.0035305,-0.029166,-0.00151371,0.000510731,-0.00334688,0.00081236,-0.00606536,0.00317468
0.044,-0.00344633,-0.0068131,-0.0289875,-0.00663272,0.0035076,-0.0289757,-0.00160546,0.000514809,-0.00332996,0.000709923,-0.00607667,0.0031572
0.045,-0.00342226,-0.00668246,-0.0287935,-0.00650166,0.00348444,-0.0287826,-0.00169807,0.000519453,-0.00331207,0.000604773,-0.00608781,0.00313873
0.046,-0.00339802,-0.00654929,-0.0285975,-0.00636805,0.00346109,-0.0285869,-0.00179146,0.00052469,-0.00329347,0.000496871,-0.00609884,0.00311953
0.047,-0.00337362,-0.00641356,-0.0283993,-0.00623191,0.00343748,-0.0283885,-0.00188557,0.000530536,-0.00327384,0.000386357,-0.00610964,0.0030993
0.048,-0.00334906,-0.00627525,-0.0281981,-0.0060933,0.00341349,-0.0281882,-0.00198037,0.000536988,-0.00325258,0.000273469,-0.00611997,0.00307741
0.049,-0.00332502,-0.00613461,-0.0279992,-0.00593754,0.00340039,-0.0279813,-0.00207128,0.000540216,-0.00323422,0.000161824,-0.00613298,0.00305842
0.05,-0.0033092,-0.00598956,-0.0278063,-0.00574862,0.0034022,-0.0277622,-0.00213284,0.000521269,-0.00322406,5.55252e-05,-0.00615392,0.0030476
0.051,-0.00331169,-0.00583411,-0.0276085,-0.00556406,0.0033764,-0.027539,-0.00214303,0.000463568,-0.00321548,-5.67745e-05,-0.00617819,0.0030382
0.052,-0.00332085,-0.00566824,-0.0274037,-0.00537825,0.00333915,-0.0273132,-0.00214022,0.000389009,-0.00320763,-0.000176598,-0.00620093,0.00302945
0.053,-0.00332817,-0.00549192,-0.0271919,-0.00518903,0.00329725,-0.0270851,-0.00215349,0.000315368,-0.00320027,-0.000304851,-0.00622035,0.00302114
0.054,-0.00332907,-0.00530545,-0.0269736,-0.00499556,0.00325309,-0.0268545,-0.00219587,0.000251524,-0.00319305,-0.000441979,-0.00623548,0.00301292
0.055,-0.00332175,-0.00510941,-0.0267497,-0.00479769,0.00320696,-0.0266211,-0.0022699,0.00020115,-0.00318661,-0.000588174,-0.00624576,0.00300547
0.056,-0.00330559,-0.00490452,-0.0265201,-0.00459543,0.00315878,-0.026386,-0.00237335,0.000164336,-0.00317953,-0.000743143,-0.00625072,0.00299734
0.057,-0.0032807,-0.00469155,-0.0262854,-0.00438893,0.0031084,-0.02615,-0.00250292,0.000140261,-0.0031705,-0.000906437,-0.00625017,0.00298725
0.058,-0.00324745,-0.0044713,-0.0260466,-0.00417839,0.00305578,-0.025914,-0.00265454,0.000127885,-0.00315896,-0.00107754,-0.00624412,0.00297463
0.059,-0.0032064,-0.00424459,-0.0258049,-0.00396404,0.00300107,-0.0256782,-0.00282419,0.00012619,-0.00314456,-0.00125586,-0.00623269,0.00295915
0.06,-0.00315825,-0.00401219,-0.0255612,-0.00374616,0.00294443,-0.0254424,-0.0030081,0.000134197,-0.00312708,-0.00144075,-0.00621606,0.00294058
0.061,-0.00310375,-0.00377487,-0.0253162,-0.00352501,0.00288608,-0.0252068,-0.00320276,0.000150925,-0.00310635,-0.00163157,-0.00619443,0.00291878
0.062,-0.00305801,-0.0035883,-0.0251261,-0.00335174,0.00283994,-0.0250244,-0.00335859,0.000168778,-0.00308832,-0.00178276,-0.00617476,0.00289992
0.063,-0.00299425,-0.003344,-0.0248808,-0.00312547,0.00277922,-0.0247893,-0.00356474,0.000198596,-0.00306201,-0.00198248,-0.00614519,0.00287257
0.064,-0.00292651,-0.00309672,-0.0246358,-0.00289671,0.00271757,-0.0245543,-0.00377343,0.000234357,-0.00303272,-0.00218627,-0.00611176,0.00284227
0.065,-0.00285564,-0.00284708,-0.0243914,-0.00266573,0.00265525,-0.0243189,-0.00398237,0.00027507,-0.00300063,-0.00239353,-0.00607488,0.00280921
0.066,-0.00278248,-0.00259563,-0.0241475,-0.00243276,0.00259251,-0.0240836,-0.00418966,0.000319772,-0.00296596,-0.00260369,-0.00603499,0.0027736
0.067,-0.00270781,-0.00234286,-0.0239042,-0.00219805,0.00252961,-0.0238476,-0.00439378,0.000367539,-0.00292895,-0.00281622,-0.00599255,0.0027357
0.068,-0.00263235,-0.00208921,-0.0236614,-0.00196179,0.00246676,-0.0236111,-0.00459359,0.000417503,-0.0028899,-0.00303064,-0.00594798,0.00269579
0.069,-0.00255676,-0.00183507,-0.0234188,-0.0017242,0.00240418,-0.0233736,-0.00478829,0.000468855,-0.00284908,-0.00324652,-0.0059017,0.00265416
0.07,-0.00248176,-0.00158076,-0.0231757,-0.00148545,0.00234206,-0.0231349,-0.00497742,0.000520851,-0.00280679,-0.00346344,-0.00585414,0.0026111
0.071,-0.00240746,-0.00132655,-0.0229329,-0.00124571,0.00228059,-0.0228953,-0.00516076,0.000572819,-0.00276332,-0.00368104,-0.00580566,0.00256689
0.072,-0.00233453,-0.00107266,-0.0226895,-0.00100515,0.00221993,-0.0226541,-0.00533839,0.000624158,-0.00271901,-0.00389901,-0.00575666,0.00252187
0.073,-0.00226332,-0.000819269,-0.0224452,-0.000763913,0.00216023,-0.0224113,-0.00551054,0.000674331,-0.0026741,-0.00411705,-0.00570747,0.00247629
0.074,-0.00219411,-0.000566517,-0.0221999,-0.000522132,0.00210161,-0.0221667,-0.00567761,0.00072287,-0.00262886,-0.00433488,-0.0056584,0.0024304
0.075,-0.00212712,-0.000314512,-0.0219531,-0.000279936,0.00204419,-0.0219202,-0.00584012,0.000769374,-0.00258352,-0.00455229,-0.00560972,0.00238443
0.076,-0.00206251,-6.33323e-05,-0.0217048,-3.74411e-05,0.00198807,-0.0216718,-0.00599868,0.000813501,-0.00253829,-0.00476905,-0.00556169,0.00233859
0.077,-0.00200038,0.000186967,-0.0214546,0.000205247,0.00193333,-0.0214214,-0.00615396,0.000854958,-0.00249332,-0.00498497,-0.0055145,0.00229303
0.078,-0.0019408,0.000436349,-0.0212026,0.000448034,0.00188004,-0.0211692,-0.00630666,0.000893457,-0.00244864,-0.00519988,-0.00546832,0.00224777
0.079,-0.00188376,0.000684807,-0.0209484,0.000690823,0.00182827,-0.0209153,-0.00645749,0.000928593,-0.0024041,-0.00541362,-0.0054233,0.00220266
0.08,-0.00182925,0.000932355,-0.0206921,0.000933511,0.00177803,-0.0206594,-0.00660672,0.00096011,-0.00236005,-0.00562608,-0.00537954,0.00215805
0.081,-0.00177725,0.00117899,-0.0204337,0.00117604,0.00172932,-0.0204012,-0.00675471,0.000988296,-0.00231706,-0.00583722,-0.00533715,0.0021145
0.082,-0.00172018,0.00146392,-0.0201313,0.00145702,0.00167481,-0.0200984,-0.00692601,0.00101678,-0.00226888,-0.00608025,-0.00528983,0.00206566
0.083,-0.00167343,0.00170865,-0.0198681,0.0016989,0.00162942,-0.0198352,-0.00707384,0.00103795,-0.00222847,-0.00628816,-0.00525046,0.0020247
0.084,-0.00162895,0.00195251,-0.0196028,0.00194042,0.00158559,-0.0195699,-0.0072222,0.00105579,-0.002189,-0.00649444,-0.00521246,0.00198467
0.085,-0.00158661,0.00219553,-0.0193349,0.00218152,0.00154332,-0.0193031,-0.00737135,0.00107017,-0.00215019,-0.00669901,-0.00517578,0.00194529
0.086,-0.00154627,0.00243774,-0.0190649,0.00242216,0.00150259,-0.0190351,-0.00752117,0.00108091,-0.002112,-0.00690184,-0.00514037,0.00190653
0.087,-0.00150788,0.00267916,-0.018793,0.00266228,0.00146333,-0.018765,-0.00767175,0.00108847,-0.00207498,-0.00710299,-0.0051062,0.00186894
0.088,-0.00147135,0.0029198,-0.0185195,0.00290183,0.00142549,-0.0184927,-0.00782345,0.00109313,-0.00203935,-0.00730245,-0.00507319,0.00183272
0.089,-0.00143656,0.00315969,-0.0182443,0.00314079,0.00138907,-0.0182188,-0.00797623,0.00109499,-0.00200484,-0.00750018,-0.00504123,0.00179763
0.09,-0.00140338,0.00339882,-0.0179672,0.00337914,0.00135405,-0.0179434,-0.00813004,0.00109415,-0.0019713,-0.00769616,-0.0050102,0.0017635
0.091,-0.00137172,0.00363721,-0.0176886,0.00361686,0.00132039,-0.0176668,-0.00828477,0.0010907,-0.00193859,-0.00789041,-0.00498,0.00173019
0.092,-0.00134147,0.00387485,-0.0174086,0.00385395,0.00128809,-0.0173893,-0.00844037,0.00108473,-0.00190651,-0.00808294,-0.00495053,0.0016975
0.093,-0.00131255,0.00411175,-0.0171275,0.00409038,0.00125714,-0.0171111,-0.00859663,0.00107617,-0.00187474,-0.00827376,-0.00492169,0.00166511
0.094,-0.00128485,0.00434793,-0.0168452,0.00432613,0.0012275,-0.0168321,-0.00875307,0.00106494,-0.00184322,-0.00846292,-0.00489338,0.00163297
0.095,-0.00125837,0.00458339,-0.0165623,0.0045612,0.00119911,-0.0165524,-0.00890948,0.00105153,-0.00181245,-0.00865051,-0.00486558,0.00160155
0.096,-0.00123307,0.00481812,-0.0162792,0.00479552,0.00117195,-0.0162718,-0.00906603,0.00103628,-0.00178258,-0.00883659,-0.00483818,0.00157104
0.097,-0.00120891,0.00505213,-0.0159956,0.00502911,0.001146,-0.0159903,-0.00922248,0.0010193,-0.00175332,-0.00902114,-0.00481109,0.00154113
0.098,-0.00118583,0.00528541,-0.0157115,0.00526196,0.00112128,-0.0157084,-0.00937865,0.00100067,-0.00172448,-0.00920419,-0.00478421,0.00151164
0.099,-0.0011638,0.00551795,-0.0154272,0.00549405,0.00109778,-0.0154264,-0.00953438,0.000980473,-0.00169588,-0.00938577,-0.00475748,0.00148238
0.1,-0.0011428,0.00574973,-0.0151428,0.0057254,0.00107551,-0.0151443,-0.00968959,0.000958659,-0.00166724,-0.00956591,-0.00473084,0.00145307
0.101,-0.00112282,0.00598075,-0.0148584,0.00595597,0.00105447,-0.0148628,-0.00984419,0.000935128,-0.00163836,-0.00974463,-0.00470425,0.00142352
0.102,-0.00110765,0.00616324,-0.0146334,0.00613807,0.00103855,-0.0146399,-0.00996599,0.000915661,-0.0016157,-0.00988535,-0.00468323,0.00140032
0.103,-0.00108954,0.0063929,-0.0143497,0.00636719,0.00101966,-0.0143583,-0.0101186,0.000889883,-0.00158731,-0.0100617,-0.0046567,0.00137124
