"Timestamp","Actual_CPX","Actual_CPY","Target_CPX","Target_CPY","Target_CaptureFootX","Target_CaptureFootY","Target_CaptureFootZ"
0.001,93.3686,-21.5834,0,0,0,0,0
0.002,92.8129,-24.8028,0,0,0,0,0
0.003,91.951,-24.6476,0,0,0,0,0
0.004,91.6815,-25.0786,0,0,0,0,0
0.005,91.237,-25.1698,0,0,0,0,0
0.006,90.7676,-25.2092,0,0,0,0,0
0.007,90.2574,-25.197,0,0,0,0,0
0.008,89.8615,-25.0346,0,0,0,0,0
0.009,89.6617,-24.7525,0,0,0,0,0
0.01,89.5592,-24.7178,0,0,0,0,0
0.011,89.4627,-24.6682,0,0,0,0,0
0.012,89.3683,-24.5779,0,0,0,0,0
0.013,89.2142,-24.348,0,0,0,0,0
0.014,89.0025,-24.0005,0,0,0,0,0
0.015,88.7445,-23.555,0,0,0,0,0
0.016,88.5042,-23.3256,0,0,0,0,0
0.017,88.2875,-23.2645,0,0,0,0,0
0.018,88.0616,-23.2431,0,0,0,0,0
0.019,87.8303,-23.2477,0,0,0,0,0
0.02,87.5932,-23.2716,0,0,0,0,0
0.021,87.3487,-23.3082,0,0,0,0,0
0.022,87.0978,-23.3577,0,0,0,0,0
0.023,86.8403,-23.4189,0,0,0,0,0
0.024,86.5763,-23.4907,0,0,0,0,0
0.025,86.306,-23.5725,0,0,0,0,0
0.026,86.0294,-23.6634,0,0,0,0,0
0.027,85.7467,-23.7631,0,0,0,0,0
0.028,85.4583,-23.871,0,0,0,0,0
0.029,85.1644,-23.9868,0,0,0,0,0
0.03,84.8654,-24.1101,0,0,0,0,0
0.031,84.5615,-24.2405,0,0,0,0,0
0.032,84.2532,-24.3779,0,0,0,0,0
0.033,83.9408,-24.5218,0,0,0,0,0
0.034,83.6247,-24.6721,0,0,0,0,0
0.035,83.3052,-24.8285,0,0,0,0,0
0.036,82.9828,-24.9907,0,0,0,0,0
0.037,82.6576,-25.1584,0,0,0,0,0
0.038,82.3299,-25.3314,0,0,0,0,0
0.039,82.0001,-25.5095,0,0,0,0,0
0.04,81.6682,-25.6924,0,0,0,0,0
0.041,81.3344,-25.8797,0,0,0,0,0
0.042,80.9988,-26.0714,0,0,0,0,0
0.043,80.6614,-26.2672,0,0,0,0,0
0.044,80.3195,-26.4652,0,0,0,0,0
0.045,79.9725,-26.6645,0,0,0,0,0
0.046,79.6208,-26.8648,0,0,0,0,0
0.047,79.2779,-27.0729,0,0,0,0,0
0.048,78.9224,-27.2792,0,0,0,0,0
0.049,80.704,-24.3329,0,0,0,0,0
0.05,81.2781,-23.4754,0,0,0,0,0
0.051,81.8717,-22.7003,0,0,0,0,0
0.052,82.5377,-21.9291,0,0,0,0,0
0.053,83.2403,-21.1514,0,0,0,0,0
0.054,83.9728,-20.3778,0,0,0,0,0
0.055,84.6997,-19.6215,0,0,0,0,0
0.056,85.4124,-18.8845,0,0,0,0,0
0.057,86.109,-18.1762,0,0,0,0,0
0.058,86.7876,-17.5005,0,0,0,0,0
0.059,87.4464,-16.8587,0,0,0,0,0
0.06,88.0875,-16.2491,0,0,0,0,0
0.061,88.7044,-15.6736,0,0,0,0,0
0.062,89.2956,-15.1312,0,0,0,0,0
0.063,89.8604,-14.62,0,0,0,0,0
0.064,90.3987,-14.1383,0,0,0,0,0
0.065,90.9108,-13.6834,0,0,0,0,0
0.066,91.3976,-13.253,0,0,0,0,0
0.067,91.8603,-12.8444,0,0,0,0,0
0.068,92.3003,-12.4549,0,0,0,0,0
0.069,92.7193,-12.082,0,0,0,0,0
0.07,93.1194,-11.7233,0,0,0,0,0
0.071,93.5023,-11.3766,0,0,0,0,0
0.072,93.8704,-11.0398,0,0,0,0,0
0.073,94.2255,-10.7111,0,0,0,0,0
0.074,94.5698,-10.3889,0,0,0,0,0
0.075,94.9052,-10.0718,0,0,0,0,0
0.076,95.2335,-9.75838,0,0,0,0,0
0.077,95.556,-9.44758,0,0,0,0,0
0.078,95.8727,-9.13795,0,0,0,0,0
0.079,96.1876,-8.83278,0,0,0,0,0
0.08,96.5063,-8.5295,0,0,0,0,0
0.081,96.8269,-8.22344,0,0,0,0,0
0.082,97.1464,-7.91707,0,0,0,0,0
0.083,97.4677,-7.61409,0,0,0,0,0
0.084,97.7968,-7.31141,0,0,0,0,0
0.085,98.1319,-7.00511,0,0,0,0,0
0.086,98.4698,-6.69811,0,0,0,0,0
0.087,98.8092,-6.38864,0,0,0,0,0
0.088,99.1604,-6.08188,0,0,0,0,0
0.089,99.5169,-5.77477,0,0,0,0,0
0.09,99.879,-5.46705,0,0,0,0,0
0.091,100.241,-5.15696,0,0,0,0,0
0.092,100.612,-4.84765,0,0,0,0,0
0.093,100.993,-4.53734,0,0,0,0,0
0.094,101.375,-4.22805,0,0,0,0,0
0.095,101.769,-3.91524,0,0,0,0,0
0.096,102.167,-3.60174,0,0,0,0,0
0.097,102.568,-3.2874,0,0,0,0,0
0.098,102.974,-2.97211,0,0,0,0,0
0.099,103.383,-2.65583,0,0,0,0,0
0.1,103.796,-2.33855,0,0,0,0,0
0.101,104.211,-2.02023,0,0,0,0,0
0.102,104.63,-1.70083,0,0,0,0,0
0.103,105.049,-1.38017,0,0,0,0,0
0.104,105.468,-1.05646,0,0,0,0,0
0.105,105.894,-0.735512,0,0,0,0,0
0.106,106.322,-0.414573,0,0,0,0,0
0.107,106.751,-0.0935309,0,0,0,0,0
0.108,107.181,0.227427,0,0,0,0,0
0.109,107.605,0.551008,0,0,0,0,0
0.11,108.035,0.871994,0,0,0,0,0
0.111,108.472,1.192,0,0,0,0,0
0.112,108.91,1.51096,0,0,0,0,0
0.113,109.339,1.83155,0,0,0,0,0
0.114,109.773,2.14916,0,0,0,0,0
0.115,110.216,2.46513,0,0,0,0,0
0.116,110.656,2.77933,0,0,0,0,0
0.117,111.092,3.09082,0,0,0,0,0
0.118,111.537,3.403,0,0,0,0,0
0.119,111.982,3.7134,0,0,0,0,0
0.12,112.426,4.02218,0,0,0,0,0
0.121,108.357,3.69954,0,0,0,0,0
0.122,105.979,3.99306,0,0,0,0,0
0.123,104.739,4.49612,0,0,0,0,0
0.124,103.647,4.94488,0,0,0,0,0
0.125,102.628,5.34421,0,0,0,0,0
0.126,101.662,5.70316,0,0,0,0,0
0.127,100.733,6.01179,0,0,0,0,0
0.128,99.8203,6.28598,0,0,0,0,0
0.129,98.9288,6.53542,0,0,0,0,0
0.13,98.054,6.76597,0,0,0,0,0
0.131,97.1942,6.97948,0,0,0,0,0
0.132,96.3493,7.17548,0,0,0,0,0
0.133,95.5149,7.35681,0,0,0,0,0
0.134,94.6927,7.52339,0,0,0,0,0
0.135,93.8803,7.68207,0,0,0,0,0
0.136,93.0689,7.82973,0,0,0,0,0
0.137,92.2621,7.97079,0,0,0,0,0
0.138,91.4576,8.10912,0,0,0,0,0
0.139,90.6531,8.24762,0,0,0,0,0
0.14,89.8459,8.38858,0,0,0,0,0
0.141,89.0337,8.53358,0,0,0,0,0
0.142,88.2136,8.68321,0,0,0,0,0
0.143,87.3819,8.83565,0,0,0,0,0
0.144,86.5526,8.99508,0,0,0,0,0
0.145,85.8209,9.18056,0,0,0,0,0
0.146,85.1484,9.39772,0,0,0,0,0
0.147,84.5387,9.64428,0,0,0,0,0
0.148,83.9878,9.91527,0,0,0,0,0
0.149,83.492,10.206,0,0,0,0,0
0.15,83.0475,10.5124,0,0,0,0,0
0.151,82.6501,10.8314,0,0,0,0,0
0.152,82.2956,11.1603,0,0,0,0,0
0.153,81.9796,11.4969,0,0,0,0,0
0.154,81.6973,11.8399,0,0,0,0,0
0.155,81.444,12.188,0,0,0,0,0
0.156,81.2151,12.5404,0,0,0,0,0
0.157,81.0076,12.8959,0,0,0,0,0
0.158,80.8136,13.2559,0,0,0,0,0
0.159,80.6315,13.6187,0,0,0,0,0
0.16,80.4576,13.9838,0,0,0,0,0
0.161,80.288,14.3511,0,0,0,0,0
0.162,80.1202,14.7198,0,0,0,0,0
0.163,79.951,15.0908,0,0,0,0,0
0.164,79.7782,15.464,0,0,0,0,0
0.165,79.5999,15.8392,0,0,0,0,0
0.166,79.4146,16.2164,0,0,0,0,0
0.167,79.221,16.5956,0,0,0,0,0
